;von;bis;;
Datum:;16.07.2020;16.07.2020;;
Enthalt Z;67;67;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Sonstiges;;31;439.30;17.85 %;;0;0.00;;31;439.30
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Kaffee;;447;1312.70;53.33 %;;13;35.60;;434;1277.10
Speisen;;125;461.40;18.75 %;;7;25.40;;118;436.00
Röstkaffee;;30;414.30;16.83 %;;0;0.00;;30;414.30
Non Kaffee;;42;125.60;5.10 %;;5;16.10;;37;109.50
Sommer;;32;119.20;4.84 %;;0;0.00;;32;119.20
Gutscheine;;1;25.00;1.02 %;;0;0.00;;1;25.00
Hafer;;1;3.20;0.13 %;;0;0.00;;1;3.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;176;563.20;22.88 %;;4;12.80;;172;550.40
Flat White;0;42;159.60;6.48 %;;0;0.00;;42;159.60
Kuchen Maple Carrot;0;30;144.00;5.85 %;;2;9.60;;28;134.40
Caffé Latte;0;36;126.00;5.12 %;;1;3.50;;35;122.50
Cappuccino groß;0;32;121.60;4.94 %;;1;3.80;;31;117.80
Prima Estate 250g;0;11;104.50;4.25 %;;0;0.00;;11;104.50
Lua Clara 500g;0;4;88.00;3.58 %;;0;0.00;;4;88.00
Flat White auf Eis;0;17;71.40;2.90 %;;0;0.00;;17;71.40
Granola COCOS;0;17;71.40;2.90 %;;1;4.20;;16;67.20
Filterkaffee;0;28;70.00;2.84 %;;1;2.50;;27;67.50
El Moreno 500g;0;3;66.00;2.68 %;;0;0.00;;3;66.00
Pain au chocolat;0;22;61.60;2.50 %;;0;0.00;;22;61.60
Café Crème;0;23;57.50;2.34 %;;1;2.50;;22;55.00
Banana Bread PINE NUT;0;15;57.00;2.32 %;;2;7.60;;13;49.40
Prima Estate 500g;0;3;54.00;2.19 %;;0;0.00;;3;54.00
Espresso single;0;25;50.00;2.03 %;;4;8.00;;21;42.00
Kaltgetränk;0;17;47.60;1.93 %;;2;5.60;;15;42.00
Panini DUKKAH BETA;0;8;46.40;1.89 %;;0;0.00;;8;46.40
Croissant;0;23;46.00;1.87 %;;2;4.00;;21;42.00
Tea;0;12;42.00;1.71 %;;3;10.50;;9;31.50
Espresso Macchiato;0;16;40.00;1.63 %;;1;2.50;;15;37.50
Finca Isnul 250g;0;4;36.80;1.50 %;;0;0.00;;4;36.80
Croissant CREMA LIMA;0;10;35.00;1.42 %;;0;0.00;;10;35.00
Kakao;0;10;35.00;1.42 %;;0;0.00;;10;35.00
Americano;0;12;30.00;1.22 %;;0;0.00;;12;30.00
25€ Gutschein;0;1;25.00;1.02 %;;0;0.00;;1;25.00
Cold Brew;0;8;24.00;0.98 %;;0;0.00;;8;24.00
ReCup ausgeben;0;23;23.00;0.93 %;;0;0.00;;23;23.00
Caffé Latte doppelt;0;6;22.80;0.93 %;;0;0.00;;6;22.80
Hand Brew;0;5;22.50;0.91 %;;0;0.00;;5;22.50
Finca Isnul 500g;0;1;20.00;0.81 %;;0;0.00;;1;20.00
Bumbogo 250g;0;1;13.50;0.55 %;;0;0.00;;1;13.50
Espresso Tonic;0;3;12.60;0.51 %;;0;0.00;;3;12.60
Doppio;0;5;12.50;0.51 %;;0;0.00;;5;12.50
Café Crème groß;0;4;12.00;0.49 %;;0;0.00;;4;12.00
Lua Clara 250g;0;1;11.50;0.47 %;;0;0.00;;1;11.50
Americano auf Eis;0;4;11.20;0.46 %;;0;0.00;;4;11.20
Don Pasquale 250g;0;1;10.50;0.43 %;;0;0.00;;1;10.50
Papakuchi 250g;0;1;9.50;0.39 %;;0;0.00;;1;9.50
Americano groß;0;3;9.00;0.37 %;;0;0.00;;3;9.00
Cappuccino Hafer;0;1;3.20;0.13 %;;0;0.00;;1;3.20
Doppio Macchiato;0;1;3.00;0.12 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;1;1.00;0.04 %;;0;0.00;;1;1.00
Milchschaum Kids;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup zurücknehmen;0;10;-10.00;-0.41 %;;0;0.00;;10;-10.00
;;;;
