;von;bis;;
Datum:;15.07.2020;15.07.2020;;
Enthalt Z;66;66;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1133.90;97.17 %;
Auslagen;;;29.00;2.49 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.00;0.34 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;29.00;2.49 %;
5.0%;;;910.90;78.33 %;
16.0%;;;223.00;19.18 %;
Total;;;1162.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;29.00;2.66 %;
5.0%;;;867.64;79.68 %;
16.0%;;;192.33;17.66 %;
Total;;;1088.97;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;43.26;58.51 %;
16.0%;;;30.67;41.49 %;
Total;;;73.93;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;161;906.30;77.93 %;0.00
Maestro;;13;113.20;9.73 %;3.00
MasterCard;;5;73.10;6.29 %;0.00
Visa;;3;21.10;1.81 %;1.00
Visa Electron;;3;49.20;4.23 %;0.00
Total;;185;1162.90;100.00 %;4.00
;;;;
Umsatzdetails;;;;;
Anna;;;464.00;40.92 %;3.00
Emanuel;;;21.70;1.91 %;0.00
Khalid;;;45.70;4.03 %;0.00
Lena;;;226.80;20.00 %;0.00
Moritz;;;375.70;33.13 %;1.00
Total;;;1133.90;100.00 %;4.00
;;;;
Stornos;;;;;
vertippt;;2;5.70;64.04 %;
Änderung durch Gast;;1;3.20;35.96 %;
Total;;3;8.90;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;128;810.90;69.73 %;
Tisch 1;;3;20.00;1.72 %;
Tisch 10;;7;65.80;5.66 %;
Tisch 11;;5;29.80;2.56 %;
Tisch 12;;2;10.60;0.91 %;
Tisch 13;;2;10.50;0.90 %;
Tisch 14;;3;10.20;0.88 %;
Tisch 15;;2;6.40;0.55 %;
Tisch 2;;8;54.50;4.69 %;
Tisch 20;;1;3.80;0.33 %;
Tisch 3;;2;15.20;1.31 %;
Tisch 4;;4;32.00;2.75 %;
Tisch 5;;12;93.20;8.01 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;269;718.20;61.76 %;;11;33.60;;258;684.60
Sonstiges;;20;266.00;22.87 %;;0;0.00;;20;266.00
Speisen;;46;178.70;15.37 %;;3;10.40;;43;168.30
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Kaffee;;224;607.40;52.23 %;;10;30.10;;214;577.30
Röstkaffee;;19;241.00;20.72 %;;0;0.00;;19;241.00
Speisen;;46;178.70;15.37 %;;3;10.40;;43;168.30
Non Kaffee;;24;77.00;6.62 %;;1;3.50;;23;73.50
Gutscheine;;1;25.00;2.15 %;;0;0.00;;1;25.00
Sommer;;18;23.60;2.03 %;;0;0.00;;18;23.60
Hafer;;3;10.20;0.88 %;;0;0.00;;3;10.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;80;256.00;22.01 %;;4;12.80;;76;243.20
Flat White;0;21;79.80;6.86 %;;1;3.80;;20;76.00
Kuchen Maple Carrot;0;12;57.60;4.95 %;;0;0.00;;12;57.60
Banana Bread PINE NUT;0;13;49.40;4.25 %;;0;0.00;;13;49.40
El Moreno 250g;0;4;46.00;3.96 %;;0;0.00;;4;46.00
Caffé Latte;0;13;45.50;3.91 %;;0;0.00;;13;45.50
Bumbogo 250g;0;3;40.50;3.48 %;;0;0.00;;3;40.50
Finca Isnul 500g;0;2;40.00;3.44 %;;0;0.00;;2;40.00
Cappuccino groß;0;10;38.00;3.27 %;;0;0.00;;10;38.00
Kakao;0;10;35.00;3.01 %;;1;3.50;;9;31.50
Granola COCOS;0;8;33.60;2.89 %;;2;8.40;;6;25.20
Don Pasquale 250g;0;3;31.50;2.71 %;;0;0.00;;3;31.50
Papakuchi 250g;0;3;28.50;2.45 %;;0;0.00;;3;28.50
Kaltgetränk;0;10;28.00;2.41 %;;0;0.00;;10;28.00
Hand Brew;0;6;27.00;2.32 %;;0;0.00;;6;27.00
Caffé Latte doppelt;0;7;26.60;2.29 %;;0;0.00;;7;26.60
25€ Gutschein;0;1;25.00;2.15 %;;0;0.00;;1;25.00
Croissant CREMA LIMA;0;7;24.50;2.11 %;;0;0.00;;7;24.50
ReCup ausgeben;0;24;24.00;2.06 %;;0;0.00;;24;24.00
Lua Clara 250g;0;2;23.00;1.98 %;;0;0.00;;2;23.00
Filterkaffee;0;9;22.50;1.93 %;;1;2.50;;8;20.00
Lua Clara 500g;0;1;22.00;1.89 %;;0;0.00;;1;22.00
Café Crème groß;0;7;21.00;1.81 %;;2;6.00;;5;15.00
Americano;0;7;17.50;1.50 %;;0;0.00;;7;17.50
Tea;0;4;14.00;1.20 %;;0;0.00;;4;14.00
Café Crème;0;5;12.50;1.07 %;;1;2.50;;4;10.00
Espresso Macchiato;0;5;12.50;1.07 %;;1;2.50;;4;10.00
Doppio Macchiato;0;4;12.00;1.03 %;;0;0.00;;4;12.00
Americano groß;0;4;12.00;1.03 %;;0;0.00;;4;12.00
Americano auf Eis;0;4;11.20;0.96 %;;0;0.00;;4;11.20
Prima Estate 250g;0;1;9.50;0.82 %;;0;0.00;;1;9.50
Cold Brew;0;3;9.00;0.77 %;;0;0.00;;3;9.00
Espresso single;0;4;8.00;0.69 %;;0;0.00;;4;8.00
Croissant;0;4;8.00;0.69 %;;1;2.00;;3;6.00
Doppio;0;3;7.50;0.64 %;;0;0.00;;3;7.50
Cappuccino Hafer;0;2;6.40;0.55 %;;0;0.00;;2;6.40
Pain au chocolat;0;2;5.60;0.48 %;;0;0.00;;2;5.60
Espresso Tonic;0;1;4.20;0.36 %;;0;0.00;;1;4.20
Flat White auf Eis;0;1;4.20;0.36 %;;0;0.00;;1;4.20
Flat White Hafer;0;1;3.80;0.33 %;;0;0.00;;1;3.80
ReCup ausgeben *;0;2;2.00;0.17 %;;0;0.00;;2;2.00
ReCup zurücknehmen *;0;7;-7.00;-0.60 %;;0;0.00;;7;-7.00
ReCup zurücknehmen;0;15;-15.00;-1.29 %;;0;0.00;;15;-15.00
;;;;
