;von;bis;;
Datum:;31.07.2020;31.07.2020;;
Enthalt Z;78;78;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1280.30;97.96 %;
Auslagen;;;26.00;1.99 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.70;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;26.00;1.99 %;
5.0%;;;1053.60;80.66 %;
16.0%;;;226.70;17.35 %;
Total;;;1306.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;26.00;2.12 %;
5.0%;;;1003.45;81.92 %;
16.0%;;;195.47;15.96 %;
Total;;;1224.92;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;50.15;61.62 %;
16.0%;;;31.23;38.38 %;
Total;;;81.38;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;131;860.50;65.87 %;0.00
Maestro;;24;247.70;18.96 %;0.00
MasterCard;;3;39.20;3.00 %;0.00
Visa;;7;73.90;5.66 %;0.70
Visa Electron;;5;85.00;6.51 %;0.00
Total;;170;1306.30;100.00 %;0.70
;;;;
Umsatzdetails;;;;;
Aiyana;;;559.80;43.72 %;0.00
Anna;;;237.00;18.51 %;0.00
Khalid;;;57.10;4.46 %;0.00
Mik;;;250.30;19.55 %;0.00
Robin;;;176.10;13.75 %;0.70
Total;;;1280.30;100.00 %;0.70
;;;;
Stornos;;;;;
vertippt;;8;25.40;100.00 %;
Total;;8;25.40;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;12.00;74.07 %;
30% (50%);;1;4.20;25.93 %;
Total;;2;16.20;100.00 %;
;;;;
Tische;;;;;
Theke;;113;867.40;66.40 %;
Tisch 1;;8;73.00;5.59 %;
Tisch 10;;6;37.30;2.86 %;
Tisch 11;;5;33.90;2.60 %;
Tisch 12;;2;9.50;0.73 %;
Tisch 14;;3;26.20;2.01 %;
Tisch 15;;3;30.30;2.32 %;
Tisch 2;;5;38.90;2.98 %;
Tisch 20;;1;3.20;0.24 %;
Tisch 3;;7;45.40;3.48 %;
Tisch 31;;1;3.20;0.24 %;
Tisch 4;;9;92.30;7.07 %;
Tisch 5;;7;45.70;3.50 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;272;766.20;58.65 %;;0;0.00;;272;766.20
Sonstiges;;30;356.00;27.25 %;;0;0.00;;30;356.00
Speisen;;53;184.10;14.09 %;;0;0.00;;53;184.10
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Kaffee;;166;421.80;32.29 %;;0;0.00;;166;421.80
Röstkaffee;;29;351.00;26.87 %;;0;0.00;;29;351.00
Sommer;;76;260.80;19.96 %;;0;0.00;;76;260.80
Speisen;;53;184.10;14.09 %;;0;0.00;;53;184.10
Non Kaffee;;27;73.40;5.62 %;;0;0.00;;27;73.40
Hafer;;3;10.20;0.78 %;;0;0.00;;3;10.20
Gutscheine;;1;5.00;0.38 %;;0;0.00;;1;5.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;46;193.20;14.79 %;;0;0.00;;46;193.20
Cappuccino;0;48;153.60;11.76 %;;0;0.00;;48;153.60
Caffé Latte;0;18;63.00;4.82 %;;0;0.00;;18;63.00
Kuchen Maple Carrot;0;11;52.80;4.04 %;;0;0.00;;11;52.80
Kaltgetränk;0;18;50.40;3.86 %;;0;0.00;;18;50.40
Lua Clara 250g;0;4;46.00;3.52 %;;0;0.00;;4;46.00
El Moreno 250g;0;4;46.00;3.52 %;;0;0.00;;4;46.00
Finca Isnul 250g;0;4;42.00;3.22 %;;0;0.00;;4;42.00
Pain au chocolat;0;14;39.20;3.00 %;;0;0.00;;14;39.20
Prima Estate 250g;0;4;38.00;2.91 %;;0;0.00;;4;38.00
Prima Estate 500g;0;2;36.00;2.76 %;;0;0.00;;2;36.00
Cold Brew;0;11;33.00;2.53 %;;0;0.00;;11;33.00
Cappuccino groß;0;8;30.40;2.33 %;;0;0.00;;8;30.40
Flat White;0;8;30.40;2.33 %;;0;0.00;;8;30.40
Americano auf Eis;0;11;26.60;2.04 %;;0;0.00;;11;26.60
Don Pasquale 250g;0;3;26.25;2.01 %;;0;0.00;;3;26.25
Bumbogo 500g;0;1;26.00;1.99 %;;0;0.00;;1;26.00
Croissant CREMA LIMA;0;7;24.50;1.88 %;;0;0.00;;7;24.50
Banana Bread PINE NUT;0;6;22.80;1.75 %;;0;0.00;;6;22.80
Café Crème;0;9;22.50;1.72 %;;0;0.00;;9;22.50
