;von;bis;;
Datum:;26.05.2020;26.05.2020;;
Enthalt Z;19;19;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1095.60;99.91 %;
Auslagen;;;1.00;0.09 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;1.00;0.09 %;
19.0%;;;202.90;18.50 %;
7.0%;;;892.70;81.41 %;
Total;;;1096.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;1.00;0.10 %;
19.0%;;;170.45;16.95 %;
7.0%;;;834.22;82.95 %;
Total;;;1005.67;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;32.45;35.69 %;
7.0%;;;58.48;64.31 %;
Total;;;90.93;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;129;664.30;60.58 %;0.00
Maestro;;16;328.40;29.95 %;0.00
MasterCard;;1;6.30;0.57 %;0.00
Mehrzweckgutschein;;1;9.60;0.88 %;0.00
Visa;;2;7.00;0.64 %;0.00
Visa Electron;;6;81.00;7.39 %;0.00
Total;;155;1096.60;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Daniel;;;415.80;37.95 %;0.00
Emanuel;;;184.60;16.85 %;0.00
Karo;;;323.60;29.54 %;0.00
Robin;;;171.60;15.66 %;0.00
Total;;;1095.60;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;3;17.00;100.00 %;
Total;;3;17.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;131;953.10;86.91 %;
Tisch 10;;5;33.90;3.09 %;
Tisch 11;;5;16.70;1.52 %;
Tisch 12;;1;10.70;0.98 %;
Tisch 20;;3;14.40;1.31 %;
Tisch 4;;1;25.40;2.32 %;
Tisch 5;;4;29.70;2.71 %;
Tisch 6;;3;12.70;1.16 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;265;646.60;58.96 %;;0;0.00;;265;646.60
Sonstiges;;31;405.50;36.98 %;;0;0.00;;31;405.50
Speisen;;11;44.50;4.06 %;;0;0.00;;11;44.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;241;562.20;51.27 %;;0;0.00;;241;562.20
Röstkaffee;;29;405.50;36.98 %;;0;0.00;;29;405.50
Getränke ReCup;;24;84.40;7.70 %;;0;0.00;;24;84.40
Speisen;;11;44.50;4.06 %;;0;0.00;;11;44.50
AF Milch;;2;0.00;0.00 %;;0;0.00;;2;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;58;185.60;16.93 %;;0;0.00;;58;185.60
Flat White;0;16;60.80;5.54 %;;0;0.00;;16;60.80
El Moreno 250g;0;5;57.50;5.24 %;;0;0.00;;5;57.50
Prima Estate 500g;0;3;54.00;4.92 %;;0;0.00;;3;54.00
Prima Estate 250g;0;5;47.50;4.33 %;;0;0.00;;5;47.50
Lua Clara 1000g;0;1;42.00;3.83 %;;0;0.00;;1;42.00
El Carmen Decaf 250g;0;4;42.00;3.83 %;;0;0.00;;4;42.00
Cappuccino groß;0;10;38.00;3.47 %;;0;0.00;;10;38.00
Caffé Latte klein;0;10;35.00;3.19 %;;0;0.00;;10;35.00
Lua Clara 250g;0;3;34.50;3.15 %;;0;0.00;;3;34.50
Espresso single;0;17;34.00;3.10 %;;0;0.00;;17;34.00
Prima Estate 1000g;0;1;34.00;3.10 %;;0;0.00;;1;34.00
Kaltgetränk;0;12;33.60;3.06 %;;0;0.00;;12;33.60
ReCup ausgeben;0;30;30.00;2.74 %;;0;0.00;;30;30.00
Bumbogo 250g;0;2;27.00;2.46 %;;0;0.00;;2;27.00
Cappuccino groß ReCup;0;7;26.60;2.43 %;;0;0.00;;7;26.60
Bumbogo 500g;0;1;26.00;2.37 %;;0;0.00;;1;26.00
Espresso double;0;9;22.50;2.05 %;;0;0.00;;9;22.50
Filterkaffee;0;9;22.50;2.05 %;;0;0.00;;9;22.50
Avocado DUKKAH BETA;0;3;22.50;2.05 %;;0;0.00;;3;22.50
Don Pasquale 250g;0;2;21.00;1.92 %;;0;0.00;;2;21.00
Hand Brew;0;4;18.00;1.64 %;;0;0.00;;4;18.00
Americano groß;0;5;15.00;1.37 %;;0;0.00;;5;15.00
Caffé Latte klein ReCup;0;4;14.00;1.28 %;;0;0.00;;4;14.00
Espresso Tonic;0;4;14.00;1.28 %;;0;0.00;;4;14.00
Kakao;0;4;14.00;1.28 %;;0;0.00;;4;14.00
Cappuccino ReCup;0;4;12.80;1.17 %;;0;0.00;;4;12.80
Café Crème klein;0;5;12.50;1.14 %;;0;0.00;;5;12.50
Espresso Macciato single;0;5;12.50;1.14 %;;0;0.00;;5;12.50
Croissant pur;0;6;12.00;1.09 %;;0;0.00;;6;12.00
Caffé Latte groß;0;3;11.40;1.04 %;;0;0.00;;3;11.40
Flat White ReCup;0;3;11.40;1.04 %;;0;0.00;;3;11.40
Finca Isnul 250g;0;1;10.50;0.96 %;;0;0.00;;1;10.50
Papakuchi 250g;0;1;9.50;0.87 %;;0;0.00;;1;9.50
Espresso Macciato double;0;3;9.00;0.82 %;;0;0.00;;3;9.00
Caffé Latte groß ReCup;0;2;7.60;0.69 %;;0;0.00;;2;7.60
Americano klein;0;3;7.50;0.68 %;;0;0.00;;3;7.50
Erdnuss LIMA BANANA;0;1;6.50;0.59 %;;0;0.00;;1;6.50
Cold Brew;0;2;6.00;0.55 %;;0;0.00;;2;6.00
Café Crème klein ReCup;0;2;5.00;0.46 %;;0;0.00;;2;5.00
Flat White auf Eis ReCup;0;1;4.00;0.36 %;;0;0.00;;1;4.00
Tea;0;1;3.50;0.32 %;;0;0.00;;1;3.50
Croissant CREMA LIMA;0;1;3.50;0.32 %;;0;0.00;;1;3.50
Americano groß ReCup;0;1;3.00;0.27 %;;0;0.00;;1;3.00
Café Crème groß;0;1;3.00;0.27 %;;0;0.00;;1;3.00
Americano auf Eis;0;1;2.80;0.26 %;;0;0.00;;1;2.80
mit Hafermilch;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup zurücknehmen;0;29;-29.00;-2.64 %;;0;0.00;;29;-29.00
;;;;
