;von;bis;;
Datum:;13.02.2021;13.02.2021;;
Enthalt Z;241;241;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1774.50;97.63 %;
Auslagen;;;43.00;2.37 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;43.00;2.37 %;
19.0%;;;244.00;13.43 %;
7.0%;;;1530.50;84.21 %;
Total;;;1817.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;43.00;2.56 %;
19.0%;;;204.98;12.21 %;
7.0%;;;1430.18;85.22 %;
Total;;;1678.16;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;39.02;28.00 %;
7.0%;;;100.32;72.00 %;
Total;;;139.34;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;226;844.90;46.49 %;0.00
Maestro;;41;434.90;23.93 %;0.00
MasterCard;;4;49.80;2.74 %;0.00
Mehrzweckgutschein;;1;4.00;0.22 %;0.00
Visa;;20;347.10;19.10 %;0.00
Visa Electron;;13;136.80;7.53 %;0.00
Total;;305;1817.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Martin;;;1774.50;100.00 %;0.00
Total;;;1774.50;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;-1.00;100.00 %;
Total;;1;-1.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;301;1817.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;903;1085.70;59.74 %;;0;0.00;;903;1085.70
Sonstiges;;33;515.00;28.34 %;;0;0.00;;33;515.00
Speisen;;71;216.80;11.93 %;;0;0.00;;71;216.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;255;887.70;48.84 %;;0;0.00;;255;887.70
Röstkaffee;;29;426.00;23.44 %;;0;0.00;;29;426.00
Speisen;;71;216.80;11.93 %;;0;0.00;;71;216.80
Kaffee;;633;179.50;9.88 %;;0;0.00;;633;179.50
Equipment;;3;79.00;4.35 %;;0;0.00;;3;79.00
Non Kaffee;;15;18.50;1.02 %;;0;0.00;;15;18.50
Gutscheine;;1;10.00;0.55 %;;0;0.00;;1;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;109;348.80;19.19 %;;0;0.00;;109;348.80
ReCup ausgeben;0;304;304.00;16.73 %;;0;0.00;;304;304.00
Cappuccino groß;0;48;182.40;10.04 %;;0;0.00;;48;182.40
Flat White;0;40;152.00;8.36 %;;0;0.00;;40;152.00
Caffé Latte;0;40;140.00;7.70 %;;0;0.00;;40;140.00
Kanelbullar;0;23;73.60;4.05 %;;0;0.00;;23;73.60
MUYU 1000g;0;2;68.00;3.74 %;;0;0.00;;2;68.00
Pain au chocolat;0;20;56.00;3.08 %;;0;0.00;;20;56.00
EL CARMEN Decaf 250g;0;4;46.00;2.53 %;;0;0.00;;4;46.00
Kakao;0;13;45.50;2.50 %;;0;0.00;;13;45.50
Americano;0;18;45.00;2.48 %;;0;0.00;;18;45.00
ATSABE 500g;0;2;44.00;2.42 %;;0;0.00;;2;44.00
GOVER CUEVA 250g;0;3;43.50;2.39 %;;0;0.00;;3;43.50
Banana Bread PINE NUT;0;10;38.00;2.09 %;;0;0.00;;10;38.00
Kinto travel  Tumbler 350ml;0;1;37.00;2.04 %;;0;0.00;;1;37.00
Tasse L;0;1;35.00;1.93 %;;0;0.00;;1;35.00
EL MORENO 250g;0;3;34.50;1.90 %;;0;0.00;;3;34.50
GUJI HADESO 250g;0;2;33.00;1.82 %;;0;0.00;;2;33.00
DON PASCUAL 250g;0;3;31.50;1.73 %;;0;0.00;;3;31.50
MUYU 250g;0;3;28.50;1.57 %;;0;0.00;;3;28.50
MUYU BOTTLE 365;0;2;27.00;1.49 %;;0;0.00;;2;27.00
ALT Sandwich;0;6;25.20;1.39 %;;0;0.00;;6;25.20
Filterkaffee;0;10;25.00;1.38 %;;0;0.00;;10;25.00
Croissant;0;12;24.00;1.32 %;;0;0.00;;12;24.00
Café Crème;0;8;20.00;1.10 %;;0;0.00;;8;20.00
Caffé Latte doppelt;0;5;19.00;1.05 %;;0;0.00;;5;19.00
MUYU 500g;0;1;18.00;0.99 %;;0;0.00;;1;18.00
LA DALIA 250g;0;1;17.50;0.96 %;;0;0.00;;1;17.50
Tea;0;5;17.50;0.96 %;;0;0.00;;5;17.50
KRA JAN 250g;0;1;13.50;0.74 %;;0;0.00;;1;13.50
Espresso Macchiato;0;5;12.50;0.69 %;;0;0.00;;5;12.50
Americano groß;0;4;12.00;0.66 %;;0;0.00;;4;12.00
FINCA ISNUL 250g;0;1;11.50;0.63 %;;0;0.00;;1;11.50
10€ Gutschein;0;1;10.00;0.55 %;;0;0.00;;1;10.00
PAPAKUCHI 250g;0;1;9.50;0.52 %;;0;0.00;;1;9.50
Café Crème groß;0;3;9.00;0.50 %;;0;0.00;;3;9.00
Doppio;0;3;7.50;0.41 %;;0;0.00;;3;7.50
Hario V60 filter (100) 02;0;1;7.00;0.39 %;;0;0.00;;1;7.00
Espresso single;0;3;6.00;0.33 %;;0;0.00;;3;6.00
Doppio Macchiato;0;2;6.00;0.33 %;;0;0.00;;2;6.00
ReCup ausgeben **;0;5;5.00;0.28 %;;0;0.00;;5;5.00
Hand Brew;0;1;4.50;0.25 %;;0;0.00;;1;4.50
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup zurücknehmen **;0;4;-4.00;-0.22 %;;0;0.00;;4;-4.00
ReCup zurücknehmen;0;272;-272.00;-14.97 %;;0;0.00;;272;-272.00
;;;;
