;von;bis;;
Datum:;06.02.2021;06.02.2021;;
Enthalt Z;235;235;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2283.20;96.98 %;
Auslagen;;;71.00;3.02 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;71.00;3.02 %;
19.0%;;;279.70;11.88 %;
7.0%;;;2003.50;85.10 %;
Total;;;2354.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;71.00;3.26 %;
19.0%;;;234.95;10.79 %;
7.0%;;;1872.25;85.95 %;
Total;;;2178.20;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;44.75;25.43 %;
7.0%;;;131.25;74.57 %;
Total;;;176.00;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;314;1411.90;59.97 %;0.00
Maestro;;37;529.30;22.48 %;0.00
MasterCard;;8;87.20;3.70 %;0.00
Mehrzweckgutschein;;1;7.00;0.30 %;0.00
Visa;;13;181.00;7.69 %;0.00
Visa Electron;;11;137.80;5.85 %;0.00
Total;;384;2354.20;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Khalid;;;30.00;1.31 %;0.00
Martin;;;2253.20;98.69 %;0.00
Total;;;2283.20;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;384;2354.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;1058;1357.10;57.65 %;;0;0.00;;1058;1357.10
Sonstiges;;55;736.50;31.28 %;;0;0.00;;55;736.50
Speisen;;91;260.60;11.07 %;;0;0.00;;91;260.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;294;1013.40;43.05 %;;0;0.00;;294;1013.40
Röstkaffee;;54;729.50;30.99 %;;0;0.00;;54;729.50
Kaffee;;754;326.00;13.85 %;;0;0.00;;754;326.00
Speisen;;91;260.60;11.07 %;;0;0.00;;91;260.60
Non Kaffee;;10;17.70;0.75 %;;0;0.00;;10;17.70
Equipment;;1;7.00;0.30 %;;0;0.00;;1;7.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;146;467.20;19.85 %;;0;0.00;;146;467.20
ReCup ausgeben;0;362;362.00;15.38 %;;0;0.00;;362;362.00
Cappuccino groß;0;48;182.40;7.75 %;;0;0.00;;48;182.40
Flat White;0;39;148.20;6.30 %;;0;0.00;;39;148.20
Caffé Latte;0;42;147.00;6.24 %;;0;0.00;;42;147.00
FINCA ISNUL 250g;0;10;115.00;4.88 %;;0;0.00;;10;115.00
EL MORENO 250g;0;10;115.00;4.88 %;;0;0.00;;10;115.00
MUYU 250g;0;10;95.00;4.04 %;;0;0.00;;10;95.00
Pain au chocolat;0;30;84.00;3.57 %;;0;0.00;;30;84.00
MUYU 500g;0;4;72.00;3.06 %;;0;0.00;;4;72.00
Americano;0;27;67.50;2.87 %;;0;0.00;;27;67.50
Banana Bread PINE NUT;0;17;64.60;2.74 %;;0;0.00;;17;64.60
