;von;bis;;
Datum:;03.07.2021;03.07.2021;;
Enthalt Z;381;381;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2393.50;102.69 %;
Auslagen;;;-64.00;-2.75 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.40;0.06 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-64.00;-2.75 %;
19.0%;;;761.90;32.71 %;
7.0%;;;1631.60;70.04 %;
Total;;;2329.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-64.00;-3.05 %;
19.0%;;;640.21;30.47 %;
7.0%;;;1525.07;72.58 %;
Total;;;2101.28;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;121.69;53.32 %;
7.0%;;;106.53;46.68 %;
Total;;;228.22;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;181;1163.10;49.93 %;0.00
Maestro;;59;657.70;28.23 %;1.40
MasterCard;;16;251.60;10.80 %;0.00
Visa;;12;109.00;4.68 %;0.00
Visa Electron;;16;148.10;6.36 %;0.00
Total;;284;2329.50;100.00 %;1.40
;;;;
Umsatzdetails;;;;;
Anna;;;372.20;15.55 %;0.00
Annacotta;;;583.80;24.39 %;0.60
Mik;;;250.00;10.44 %;0.00
Robin;;;112.90;4.72 %;0.00
Sebastian;;;1074.60;44.90 %;0.80
Total;;;2393.50;100.00 %;1.40
;;;;
Stornos;;;;;
Änderung durch Gast;;1;4.80;100.00 %;
Total;;1;4.80;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;3.10;100.00 %;
Total;;1;3.10;100.00 %;
;;;;
Tische;;;;;
Theke;;278;2310.90;99.20 %;
Tisch 7;;4;18.60;0.80 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;636;1412.20;60.62 %;;0;0.00;;636;1412.20
Sonstiges;;36;538.90;23.13 %;;0;0.00;;36;538.90
Speisen;;115;378.40;16.24 %;;0;0.00;;115;378.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;360;695.40;29.85 %;;0;0.00;;360;695.40
Röstkaffee;;30;391.40;16.80 %;;0;0.00;;30;391.40
Speisen;;115;378.40;16.24 %;;0;0.00;;115;378.40
Hafer;;96;314.80;13.51 %;;0;0.00;;96;314.80
Kaffee;;125;203.40;8.73 %;;0;0.00;;125;203.40
Equipment;;6;147.50;6.33 %;;0;0.00;;6;147.50
Summer;;26;106.40;4.57 %;;0;0.00;;26;106.40
Non Kaffee;;29;92.20;3.96 %;;0;0.00;;29;92.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;77;261.80;11.24 %;;0;0.00;;77;261.80
Flat White auf Eis;0;48;201.60;8.65 %;;0;0.00;;48;201.60
Hafer Flat White auf Eis;0;36;151.20;6.49 %;;0;0.00;;36;151.20
Cappuccino groß;0;28;117.60;5.05 %;;0;0.00;;28;117.60
MUYU 250g;0;9;85.50;3.67 %;;0;0.00;;9;85.50
Banana Bread PINE NUT;0;22;83.60;3.59 %;;0;0.00;;22;83.60
Caffé Latte;0;21;75.60;3.25 %;;0;0.00;;21;75.60
Kanelbullar;0;23;73.60;3.16 %;;0;0.00;;23;73.60
Cold Brew;0;19;72.20;3.10 %;;0;0.00;;19;72.20
Hafer Cappuccino;0;21;71.40;3.07 %;;0;0.00;;21;71.40
Flat White;0;18;68.40;2.94 %;;0;0.00;;18;68.40
FINCA ISNUL 250g;0;5;57.50;2.47 %;;0;0.00;;5;57.50
ReCup ausgeben ´;0;50;50.00;2.15 %;;0;0.00;;50;50.00
