;von;bis;;
Datum:;08.07.2021;08.07.2021;;
Enthalt Z;386;386;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1413.80;95.70 %;
Auslagen;;;63.00;4.26 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;63.00;4.27 %;
19.0%;;;353.40;23.93 %;
7.0%;;;1060.40;71.80 %;
Total;;;1476.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;63.00;4.66 %;
19.0%;;;296.94;21.98 %;
7.0%;;;991.14;73.36 %;
Total;;;1351.08;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;56.46;44.91 %;
7.0%;;;69.26;55.09 %;
Total;;;125.72;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;123;703.20;47.62 %;0.00
Maestro;;39;479.10;32.44 %;0.00
MasterCard;;7;48.60;3.29 %;0.00
Visa;;10;76.70;5.19 %;0.60
Visa Electron;;16;169.20;11.46 %;0.00
Total;;195;1476.80;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anna;;;407.70;28.84 %;0.00
Emanuel;;;754.20;53.35 %;0.60
Robin;;;10.20;0.72 %;0.00
Sebastian;;;241.70;17.10 %;0.00
Slobo;;;0.00;0.00 %;0.00
Total;;;1413.80;100.00 %;0.60
;;;;
Stornos;;;;;
Änderung durch Gast;;2;4.80;100.00 %;
Total;;2;4.80;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;184;1424.40;96.45 %;
Tisch 7;;9;52.40;3.55 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;341;854.00;57.83 %;;0;0.00;;341;854.00
Sonstiges;;28;417.00;28.24 %;;0;0.00;;28;417.00
Speisen;;67;205.80;13.94 %;;0;0.00;;67;205.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;154;413.40;27.99 %;;0;0.00;;154;413.40
Röstkaffee;;24;342.00;23.16 %;;0;0.00;;24;342.00
Speisen;;67;205.80;13.94 %;;0;0.00;;67;205.80
Kaffee;;92;159.00;10.77 %;;0;0.00;;92;159.00
Hafer;;51;129.60;8.78 %;;0;0.00;;51;129.60
Summer;;28;117.20;7.94 %;;0;0.00;;28;117.20
Gutscheine;;3;40.00;2.71 %;;0;0.00;;3;40.00
Equipment;;1;35.00;2.37 %;;0;0.00;;1;35.00
Non Kaffee;;14;27.20;1.84 %;;0;0.00;;14;27.20
Decaf;;2;7.60;0.51 %;;0;0.00;;2;7.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;51;173.40;11.74 %;;0;0.00;;51;173.40
Hafer Cappuccino;0;24;81.60;5.53 %;;0;0.00;;24;81.60
Banana Bread PINE NUT;0;20;76.00;5.15 %;;0;0.00;;20;76.00
Flat White auf Eis.;0;18;75.60;5.12 %;;0;0.00;;18;75.60
Flat White;0;19;72.20;4.89 %;;0;0.00;;19;72.20
Kanelbullar;0;18;57.60;3.90 %;;0;0.00;;18;57.60
Cappuccino groß;0;13;54.60;3.70 %;;0;0.00;;13;54.60
MUYU 500g;0;3;54.00;3.66 %;;0;0.00;;3;54.00
MUYU 250g;0;5;47.50;3.22 %;;0;0.00;;5;47.50
Americano;0;15;42.00;2.84 %;;0;0.00;;15;42.00
Villa Maria 250g;0;3;37.50;2.54 %;;0;0.00;;3;37.50
