;von;bis;;
Datum:;31.07.2021;31.07.2021;;
Enthalt Z;411;411;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;4093.40;99.21 %;
Auslagen;;;29.00;0.70 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.40;0.08 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;29.00;0.70 %;
19.0%;;;1306.30;31.69 %;
7.0%;;;2787.10;67.61 %;
Total;;;4122.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;29.00;0.78 %;
19.0%;;;1097.70;29.42 %;
7.0%;;;2605.06;69.81 %;
Total;;;3731.76;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;208.60;53.40 %;
7.0%;;;182.04;46.60 %;
Total;;;390.64;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;316;2064.80;50.09 %;0.00
Maestro;;97;1050.30;25.48 %;2.60
MasterCard;;32;244.40;5.93 %;0.80
Visa;;40;335.40;8.14 %;0.00
Visa Electron;;30;427.50;10.37 %;0.00
Total;;515;4122.40;100.00 %;3.40
;;;;
Umsatzdetails;;;;;
Annacotta;;;2155.90;52.67 %;2.60
Mik;;;218.70;5.34 %;0.00
Raquel;;;462.70;11.30 %;0.00
Robin;;;95.40;2.33 %;0.00
Sebastian;;;1160.70;28.36 %;0.80
Total;;;4093.40;100.00 %;3.40
;;;;
Stornos;;;;;
Training/Testbuchung;;1;5.40;36.49 %;
vertippt;;3;9.40;63.51 %;
Total;;4;14.80;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;9.10;100.00 %;
Total;;2;9.10;100.00 %;
;;;;
Tische;;;;;
Theke;;509;4122.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;1015;2499.20;60.62 %;;31;102.00;;984;2397.20
Speisen;;244;830.80;20.15 %;;8;29.00;;236;801.80
Sonstiges;;52;792.40;19.22 %;;0;0.00;;52;792.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;529;1339.80;32.50 %;;20;66.40;;509;1273.40
Speisen;;244;830.80;20.15 %;;8;29.00;;236;801.80
Röstkaffee;;44;598.90;14.53 %;;0;0.00;;44;598.90
Hafer;;173;471.80;11.44 %;;4;15.20;;169;456.60
Kaffee;;229;419.80;10.18 %;;5;12.80;;224;407.00
Equipment;;8;193.50;4.69 %;;0;0.00;;8;193.50
Non Kaffee;;57;150.80;3.66 %;;2;7.60;;55;143.20
Summer;;27;117.00;2.84 %;;0;0.00;;27;117.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;152;516.80;12.54 %;;8;27.20;;144;489.60
Flat White;0;53;201.40;4.89 %;;4;15.20;;49;186.20
Cappuccino groß;0;45;189.00;4.58 %;;3;12.60;;42;176.40
Hafer Cappuccino;0;54;183.60;4.45 %;;2;6.80;;52;176.80
Flat White auf Eis;0;42;176.40;4.28 %;;1;4.20;;41;172.20
Kuchen Maple Carrot;0;28;134.40;3.26 %;;2;9.60;;26;124.80
Kanelbullar;0;42;134.40;3.26 %;;0;0.00;;42;134.40
Caffé Latte;0;36;129.60;3.14 %;;2;7.20;;34;122.40
Banana Bread PINE NUT;0;32;121.60;2.95 %;;0;0.00;;32;121.60
ReCup ausgeben ´;0;105;105.00;2.55 %;;1;1.00;;104;104.00
MUYU 250g;0;10;95.00;2.30 %;;0;0.00;;10;95.00
Espresso Single;0;42;92.40;2.24 %;;1;2.20;;41;90.20
Lemon Poppy Cake;0;19;91.20;2.21 %;;2;9.60;;17;81.60
FINCA ISNUL 500g;0;4;88.00;2.13 %;;0;0.00;;4;88.00
Pain au Chocolat;0;31;86.80;2.11 %;;0;0.00;;31;86.80
Raw Cake;0;17;81.60;1.98 %;;0;0.00;;17;81.60
Hafer Flat White;0;20;76.00;1.84 %;;0;0.00;;20;76.00
Hafer Flat White auf Eis;0;18;75.60;1.83 %;;1;4.20;;17;71.40
Filterkaffee;0;29;75.40;1.83 %;;1;2.60;;28;72.80
Croissant;0;34;74.80;1.81 %;;3;6.60;;31;68.20
MUYU 500g;0;4;72.00;1.75 %;;0;0.00;;4;72.00
Tasse S;0;4;72.00;1.75 %;;0;0.00;;4;72.00
Americano;0;25;70.00;1.70 %;;2;5.60;;23;64.40
Tasse L;0;2;70.00;1.70 %;;0;0.00;;2;70.00
Villa Maria 250g;0;5;59.40;1.44 %;;0;0.00;;5;59.40
MIKOLAJ Limonade;0;15;57.00;1.38 %;;0;0.00;;15;57.00
Hafer Cappuccino Groß;0;13;54.60;1.32 %;;1;4.20;;12;50.40
Caffé Latte doppelt;0;12;48.00;1.16 %;;0;0.00;;12;48.00
Guardabaxo 250g;0;5;47.50;1.15 %;;0;0.00;;5;47.50
Cold Brew;0;12;45.60;1.11 %;;0;0.00;;12;45.60
Espresso Macchiato;0;19;45.60;1.11 %;;1;2.40;;18;43.20
Don Primitivo 250g;0;3;43.50;1.06 %;;0;0.00;;3;43.50
Cookie;0;21;42.00;1.02 %;;0;0.00;;21;42.00
Espresso Doppio;0;16;41.60;1.01 %;;0;0.00;;16;41.60
M.Morales 500g;0;2;40.00;0.97 %;;0;0.00;;2;40.00
Hafer Caffè Latte;0;11;39.60;0.96 %;;0;0.00;;11;39.60
Americano groß;0;13;39.00;0.95 %;;0;0.00;;13;39.00
Nimbus Cocktail;0;7;37.80;0.92 %;;0;0.00;;7;37.80
Kinto travel  Tumbler 350ml;0;1;37.00;0.90 %;;0;0.00;;1;37.00
