;von;bis;;
Datum:;18.03.2022;18.03.2022;;
Enthalt Z;636;636;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1554.70;98.55 %;
Auslagen;;;21.00;1.33 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.90;0.12 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;21.00;1.33 %;
19.0%;;;635.80;40.35 %;
7.0%;;;918.90;58.32 %;
Total;;;1575.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;21.00;1.48 %;
19.0%;;;534.26;37.78 %;
7.0%;;;858.91;60.74 %;
Total;;;1414.17;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;101.54;62.86 %;
7.0%;;;59.99;37.14 %;
Total;;;161.53;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;132;761.00;48.30 %;0.00
Maestro;;44;401.50;25.48 %;1.90
MasterCard;;10;206.50;13.11 %;0.00
Mehrzweckgutschein;;3;44.20;2.81 %;0.00
Visa;;15;67.10;4.26 %;0.00
Visa Electron;;13;95.40;6.05 %;0.00
Total;;217;1575.70;100.00 %;1.90
;;;;
Umsatzdetails;;;;;
Anja;;;115.70;7.44 %;0.00
Annacotta;;;863.50;55.54 %;0.90
Emanuel;;;8.40;0.54 %;0.00
Laura;;;340.90;21.93 %;1.00
Mik;;;226.20;14.55 %;0.00
Total;;;1554.70;100.00 %;1.90
;;;;
Stornos;;;;;
vertippt;;2;4.80;100.00 %;
Total;;2;4.80;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;1.90;100.00 %;
Total;;2;1.90;100.00 %;
;;;;
Tische;;;;;
Theke;;212;1575.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;383;908.20;57.64 %;;15;53.80;;368;854.40
Sonstiges;;26;408.00;25.89 %;;0;0.00;;26;408.00
Speisen;;75;259.50;16.47 %;;6;17.40;;69;242.10
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;148;363.80;23.09 %;;10;35.40;;138;328.40
Röstkaffee;;21;322.50;20.47 %;;0;0.00;;21;322.50
Hafer;;114;296.80;18.84 %;;1;3.40;;113;293.40
Speisen;;75;259.50;16.47 %;;6;17.40;;69;242.10
Kaffee;;105;185.60;11.78 %;;2;5.80;;103;179.80
Equipment_;;4;75.50;4.79 %;;0;0.00;;4;75.50
Non Kaffee;;15;59.20;3.76 %;;2;9.20;;13;50.00
Gutscheine;;1;10.00;0.63 %;;0;0.00;;1;10.00
Decaf;;1;2.80;0.18 %;;0;0.00;;1;2.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Cappuccino;0;40;136.00;8.63 %;;1;3.40;;39;132.60
Cappuccino;0;39;132.60;8.42 %;;5;17.00;;34;115.60
Flat White;0;17;64.60;4.10 %;;2;7.60;;15;57.00
Banana Bread;0;16;60.80;3.86 %;;0;0.00;;16;60.80
Hafer Flat White;0;16;60.80;3.86 %;;0;0.00;;16;60.80
Tasse M;0;2;56.00;3.55 %;;0;0.00;;2;56.00
Cappuccino groß;0;13;54.60;3.47 %;;0;0.00;;13;54.60
Kanelbullar;0;17;54.40;3.45 %;;3;9.60;;14;44.80
Filterkaffee;0;18;46.80;2.97 %;;0;0.00;;18;46.80
Ayla Bombe 250g;0;3;46.50;2.95 %;;0;0.00;;3;46.50
Hafer Cappuccino Groß;0;11;46.20;2.93 %;;0;0.00;;11;46.20
Pain au Chocolat;0;16;44.10;2.80 %;;2;5.60;;14;38.50
Lucia Dias 500g;0;2;36.00;2.28 %;;0;0.00;;2;36.00
MUYU 500g;0;2;36.00;2.28 %;;0;0.00;;2;36.00
MUYU 1000g;0;1;34.00;2.16 %;;0;0.00;;1;34.00
Americano;0;12;33.60;2.13 %;;1;2.80;;11;30.80
Caffé Latte doppelt;0;8;32.00;2.03 %;;1;4.00;;7;28.00
Caffé Latte;0;8;28.80;1.83 %;;1;3.60;;7;25.20
Lucia Dias 250g;0;3;28.50;1.81 %;;0;0.00;;3;28.50
Lemon Verbena Tea;0;6;27.60;1.75 %;;1;4.60;;5;23.00
MUYU BOTTLE 365;0;2;27.00;1.71 %;;0;0.00;;2;27.00
ReCup ausgeben ´;0;27;27.00;1.71 %;;0;0.00;;27;27.00
Caballero 250g;0;2;25.00;1.59 %;;0;0.00;;2;25.00
Kuchen Maple Carrot;0;5;24.00;1.52 %;;0;0.00;;5;24.00
Familia Aguilera  500g;0;1;24.00;1.52 %;;0;0.00;;1;24.00
Lemon Poppy Cake;0;5;24.00;1.52 %;;0;0.00;;5;24.00
Hand Brew;0;5;23.00;1.46 %;;0;0.00;;5;23.00
Kinder Kakao;0;7;22.40;1.42 %;;1;3.20;;6;19.20
ReCup ausgeben;0;21;21.00;1.33 %;;0;0.00;;21;21.00
Croissant;0;9;19.80;1.26 %;;1;2.20;;8;17.60
Sandwich Vegetarisch;0;4;19.20;1.22 %;;0;0.00;;4;19.20
ReCup ausgeben*;0;19;19.00;1.21 %;;0;0.00;;19;19.00
Espresso Doppio Macchiato;0;6;18.00;1.14 %;;1;3.00;;5;15.00
Americano groß;0;6;18.00;1.14 %;;0;0.00;;6;18.00
Flat White auf Eis;0;4;16.80;1.07 %;;0;0.00;;4;16.80
Espresso Macchiato;0;7;16.80;1.07 %;;0;0.00;;7;16.80
Gernaro Perez 250g;0;1;15.50;0.98 %;;0;0.00;;1;15.50
Espresso Single;0;7;15.40;0.98 %;;0;0.00;;7;15.40
Chakra Warmi 250g;0;1;14.50;0.92 %;;0;0.00;;1;14.50
Hafer Caffè Latte;0;4;14.40;0.91 %;;0;0.00;;4;14.40
Green Tea;0;3;13.80;0.88 %;;1;4.60;;2;9.20
Bella Vista 250g;0;1;13.50;0.86 %;;0;0.00;;1;13.50
Sandwich Vegan;0;3;13.20;0.84 %;;0;0.00;;3;13.20
BREW Buch;0;1;12.50;0.79 %;;0;0.00;;1;12.50
Villa Maria 250g;0;1;12.50;0.79 %;;0;0.00;;1;12.50
Hafer Kakao groß;0;3;12.00;0.76 %;;0;0.00;;3;12.00
Hafer Caffè Latte groß;0;3;12.00;0.76 %;;0;0.00;;3;12.00
Espresso Doppio;0;4;10.40;0.66 %;;0;0.00;;4;10.40
10€ Gutschein;0;1;10.00;0.63 %;;0;0.00;;1;10.00
MUYU 250g;0;1;9.50;0.60 %;;0;0.00;;1;9.50
Black Tea;0;2;9.20;0.58 %;;0;0.00;;2;9.20
Hafer Flat White auf Eis;0;2;8.40;0.53 %;;0;0.00;;2;8.40
Kakao groß;0;2;8.00;0.51 %;;0;0.00;;2;8.00
Hario V60 filter (100) 02;0;1;7.00;0.44 %;;0;0.00;;1;7.00
Mineralwasser Sprudel;0;2;5.60;0.36 %;;0;0.00;;2;5.60
Apfelschorle;0;1;3.00;0.19 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato groß;0;1;3.00;0.19 %;;0;0.00;;1;3.00
Decaf Americano;0;1;2.80;0.18 %;;0;0.00;;1;2.80
Extra Shot;0;1;0.60;0.04 %;;0;0.00;;1;0.60
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen*;0;15;-15.00;-0.95 %;;0;0.00;;15;-15.00
ReCup annehmen;0;18;-18.00;-1.14 %;;0;0.00;;18;-18.00
ReCup annehmen ´;0;23;-23.00;-1.46 %;;0;0.00;;23;-23.00
;;;;
