;von;bis;;
Datum:;17.05.2022;17.05.2022;;
Enthalt Z;698;698;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1314.60;97.64 %;
Auslagen;;;27.00;2.01 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.80;0.36 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;27.00;2.01 %;
19.0%;;;630.90;47.03 %;
7.0%;;;683.70;50.96 %;
Total;;;1341.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;27.00;2.26 %;
19.0%;;;530.14;44.32 %;
7.0%;;;639.06;53.42 %;
Total;;;1196.20;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;100.76;69.30 %;
7.0%;;;44.64;30.70 %;
Total;;;145.40;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;127;663.00;49.42 %;0.00
Maestro;;33;358.90;26.75 %;1.60
MasterCard;;12;80.40;5.99 %;0.60
Visa;;20;162.30;12.10 %;0.00
Visa Electron;;11;77.00;5.74 %;2.60
Total;;203;1341.60;100.00 %;4.80
;;;;
Umsatzdetails;;;;;
Emanuel;;;180.00;13.69 %;0.00
Karolina;;;684.50;52.07 %;4.80
Robin;;;157.50;11.98 %;0.00
Sofia;;;292.60;22.26 %;0.00
Total;;;1314.60;100.00 %;4.80
;;;;
Stornos;;;;;
Kommunikationsfehler;;2;2.00;5.71 %;
Training/Testbuchung;;2;9.00;25.71 %;
Änderung durch Gast;;1;24.00;68.57 %;
Total;;5;35.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;2.80;100.00 %;
Total;;3;2.80;100.00 %;
;;;;
Tische;;;;;
Theke;;203;1341.60;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;330;896.80;66.85 %;;106;360.40;;224;536.40
Sonstiges;;15;226.00;16.85 %;;2;45.50;;13;180.50
Speisen;;66;218.80;16.31 %;;39;130.00;;27;88.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;150;365.20;27.22 %;;47;170.00;;103;195.20
Hafer;;91;279.40;20.83 %;;25;93.60;;66;185.80
Speisen;;66;218.80;16.31 %;;39;130.00;;27;88.80
Röstkaffee;;12;206.50;15.39 %;;2;45.50;;10;161.00
Kaffee;;63;156.80;11.69 %;;28;74.80;;35;82.00
Summer;;19;69.60;5.19 %;;4;14.40;;15;55.20
Non Kaffee;;7;25.80;1.92 %;;2;7.60;;5;18.20
Gutscheine;;2;10.00;0.75 %;;0;0.00;;2;10.00
Equipment_;;1;9.50;0.71 %;;0;0.00;;1;9.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;42;142.80;10.64 %;;25;85.00;;17;57.80
Hafer Flat White auf Eis;0;26;108.20;8.06 %;;5;21.00;;21;87.20
Hafer Cappuccino;0;23;78.20;5.83 %;;12;40.80;;11;37.40
MUYU 1000g;0;2;68.00;5.07 %;;1;34.00;;1;34.00
Cappuccino groß;0;14;58.80;4.38 %;;5;21.00;;9;37.80
Flat White;0;15;57.00;4.25 %;;10;38.00;;5;19.00
Flat White auf Eis;0;13;54.60;4.07 %;;0;0.00;;13;54.60
Nitro Americano;0;15;54.00;4.03 %;;4;14.40;;11;39.60
Filterkaffee;0;18;46.80;3.49 %;;11;28.60;;7;18.20
Banana Bread;0;12;43.80;3.26 %;;5;19.00;;7;24.80
CUERPO 500g;0;2;36.00;2.68 %;;0;0.00;;2;36.00
Americano groß;0;12;36.00;2.68 %;;3;9.00;;9;27.00
Croissant;0;16;35.20;2.62 %;;12;26.40;;4;8.80
Hafer Cappuccino Groß;0;8;33.60;2.50 %;;3;12.60;;5;21.00
Hafer Flat White;0;8;30.40;2.27 %;;4;15.20;;4;15.20
Caffé Latte;0;8;28.80;2.15 %;;5;18.00;;3;10.80
Sandwich Vegetarisch;0;6;28.80;2.15 %;;4;19.20;;2;9.60
EL MORENO 250g;0;2;25.00;1.86 %;;0;0.00;;2;25.00
IZUBA;0;2;25.00;1.86 %;;0;0.00;;2;25.00
Kanelbullar;0;7;22.40;1.67 %;;2;6.40;;5;16.00
ReCup ausgeben ´;0;21;21.00;1.57 %;;0;0.00;;21;21.00
ReCup ausgeben*;0;20;20.00;1.49 %;;0;0.00;;20;20.00
Caffé Latte doppelt;0;5;20.00;1.49 %;;1;4.00;;4;16.00
Sandwich Vegan;0;4;19.20;1.43 %;;4;19.20;;0;0.00
MUYU 500g;0;1;18.00;1.34 %;;0;0.00;;1;18.00
Pain au Chocolat;0;6;16.80;1.25 %;;4;11.20;;2;5.60
Granola;0;4;16.80;1.25 %;;2;8.40;;2;8.40
Espresso Single;0;7;15.40;1.15 %;;2;4.40;;5;11.00
MIKOLAJ Limonade;0;4;15.20;1.13 %;;0;0.00;;4;15.20
Kuchen Maple Carrot;0;3;14.40;1.07 %;;1;4.80;;2;9.60
Espresso Macchiato;0;6;14.40;1.07 %;;4;9.60;;2;4.80
Americano;0;5;14.00;1.04 %;;4;11.20;;1;2.80
MUYU BOTTLE 365;0;1;13.50;1.01 %;;0;0.00;;1;13.50
Hafer Caffè Latte groß;0;3;12.00;0.89 %;;1;4.00;;2;8.00
EL CARMEN Decaf 250g;0;1;11.50;0.86 %;;1;11.50;;0;0.00
Coldbrew;0;3;11.40;0.85 %;;1;3.80;;2;7.60
Cold Brew;0;3;11.40;0.85 %;;0;0.00;;3;11.40
Lemon Poppy Cake;0;3;11.40;0.85 %;;3;11.40;;0;0.00
5€ Gutschein;0;2;10.00;0.75 %;;0;0.00;;2;10.00
Cookie;0;5;10.00;0.75 %;;2;4.00;;3;6.00
MUYU 250g;0;1;9.50;0.71 %;;0;0.00;;1;9.50
Tasche SUEDHANG;0;1;9.50;0.71 %;;0;0.00;;1;9.50
ReCup ausgeben;0;8;8.00;0.60 %;;0;0.00;;8;8.00
Kakao groß;0;2;8.00;0.60 %;;1;4.00;;1;4.00
Espresso Doppio;0;3;7.80;0.58 %;;2;5.20;;1;2.60
Apfelschorle;0;2;6.00;0.45 %;;1;3.00;;1;3.00
Green Tea;0;1;4.60;0.34 %;;1;4.60;;0;0.00
Espresso Tonic;0;1;4.20;0.31 %;;0;0.00;;1;4.20
Kinder Kakao;0;1;3.20;0.24 %;;0;0.00;;1;3.20
Espresso Doppio Macchiato;0;1;3.00;0.22 %;;1;3.00;;0;0.00
ReCup annehmen*;0;3;-3.00;-0.22 %;;0;0.00;;3;-3.00
ReCup annehmen ´;0;29;-29.00;-2.16 %;;0;0.00;;29;-29.00
;;;;
