;von;bis;;
Datum:;25.07.2022;25.07.2022;;
Enthalt Z;768;768;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;3540.10;98.86 %;
Auslagen;;;41.00;1.14 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;41.00;1.14 %;
19.0%;;;1245.40;34.78 %;
7.0%;;;2294.70;64.08 %;
Total;;;3581.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;41.00;1.27 %;
19.0%;;;1046.53;32.38 %;
7.0%;;;2144.73;66.35 %;
Total;;;3232.26;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;198.87;57.01 %;
7.0%;;;149.97;42.99 %;
Total;;;348.84;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;275;1561.20;43.60 %;0.00
Maestro;;91;840.70;23.48 %;0.00
MasterCard;;26;269.50;7.53 %;0.00
Visa;;58;613.60;17.13 %;0.00
Visa Electron;;25;296.10;8.27 %;0.00
Total;;475;3581.10;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;250.10;7.06 %;0.00
Annacotta;;;972.70;27.48 %;0.00
Artyom;;;545.50;15.41 %;0.00
Jairo;;;170.40;4.81 %;0.00
Lena P.;;;721.80;20.39 %;0.00
Lena R.;;;6.80;0.19 %;0.00
Moritz;;;456.30;12.89 %;0.00
Robin;;;344.60;9.73 %;0.00
Sofia;;;71.90;2.03 %;0.00
Total;;;3540.10;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;6;21.00;100.00 %;
Total;;6;21.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;2.10;100.00 %;
Total;;1;2.10;100.00 %;
;;;;
Tische;;;;;
Theke;;473;3581.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;723;2112.30;58.98 %;;111;425.00;;612;1687.30
Sonstiges;;63;819.40;22.88 %;;5;64.00;;58;755.40
Speisen;;197;649.40;18.13 %;;34;121.00;;163;528.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;51;750.00;20.94 %;;5;64.00;;46;686.00
Milchmischgetränke;;238;718.80;20.07 %;;30;116.60;;208;602.20
Speisen;;197;649.40;18.13 %;;34;121.00;;163;528.40
Hafer;;177;566.20;15.81 %;;24;96.80;;153;469.40
Summer;;108;435.70;12.17 %;;37;154.60;;71;281.10
Kaffee;;97;231.80;6.47 %;;14;35.20;;83;196.60
Non Kaffee;;98;150.00;4.19 %;;6;21.80;;92;128.20
Equipment_;;9;49.40;1.38 %;;0;0.00;;9;49.40
Gutscheine;;3;20.00;0.56 %;;0;0.00;;3;20.00
Decaf;;5;9.80;0.27 %;;0;0.00;;5;9.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Flat White auf Eis;0;81;340.20;9.50 %;;15;63.00;;66;277.20
Cappuccino;0;69;234.60;6.55 %;;6;20.40;;63;214.20
Flat White auf Eis;0;45;189.00;5.28 %;;7;29.40;;38;159.60
Nitro Americano;0;33;118.80;3.32 %;;8;28.80;;25;90.00
Flat White;0;30;114.00;3.18 %;;6;22.80;;24;91.20
Banana Bread;0;29;110.20;3.08 %;;6;22.80;;23;87.40
Kanelbullar;0;33;105.60;2.95 %;;5;16.00;;28;89.60
Espresso Tonic;0;25;102.90;2.87 %;;5;21.00;;20;81.90
MIKOLAJ Limonade;0;24;91.20;2.55 %;;3;11.40;;21;79.80
MUYU 250g;0;9;85.50;2.39 %;;0;0.00;;9;85.50
Croissant;0;35;84.00;2.35 %;;2;4.80;;33;79.20
Flat White auf Eis.;0;20;84.00;2.35 %;;14;58.80;;6;25.20
Hafer Cappuccino;0;24;81.60;2.28 %;;3;10.20;;21;71.40
Cappuccino groß;0;19;79.80;2.23 %;;8;33.60;;11;46.20
Cold Brew;0;20;76.00;2.12 %;;5;19.00;;15;57.00
Pain au Chocolat;0;26;72.80;2.03 %;;3;8.40;;23;64.40
MUYU 500g;0;4;72.00;2.01 %;;1;18.00;;3;54.00
CUERPO 1000g;0;2;68.00;1.90 %;;0;0.00;;2;68.00
MUYU 1000g;0;2;68.00;1.90 %;;0;0.00;;2;68.00
CUERPO 250g;0;7;66.50;1.86 %;;2;19.00;;5;47.50
LUS HELENA SALAZAR 250g;0;4;66.00;1.84 %;;0;0.00;;4;66.00
Filterkaffee;0;24;62.40;1.74 %;;4;10.40;;20;52.00
Nimbus Cocktail;0;10;54.00;1.51 %;;5;27.00;;5;27.00
EL MORENO 250g;0;4;50.00;1.40 %;;1;12.50;;3;37.50
IZUBA 250g;0;4;50.00;1.40 %;;0;0.00;;4;50.00
Caffé Latte;0;13;46.80;1.31 %;;0;0.00;;13;46.80
Cookie;0;21;46.20;1.29 %;;3;6.60;;18;39.60
Granola;0;10;42.00;1.17 %;;1;4.20;;9;37.80
Hafer Flat White;0;11;41.80;1.17 %;;4;15.20;;7;26.60
Sandwich Vegetarisch;0;8;38.40;1.07 %;;0;0.00;;8;38.40
Hafer Cappuccino Groß;0;9;37.80;1.06 %;;2;8.40;;7;29.40
CUERPO 500g;0;2;36.00;1.01 %;;0;0.00;;2;36.00
EL CARMEN Decaf 250g;0;3;34.50;0.96 %;;0;0.00;;3;34.50
Kuchen Maple Carrot;0;7;33.60;0.94 %;;2;9.60;;5;24.00
Sandwich Vegan;0;7;33.60;0.94 %;;1;4.80;;6;28.80
Americano;0;12;33.60;0.94 %;;2;5.60;;10;28.00
DON MARTIN 250g;0;2;33.00;0.92 %;;0;0.00;;2;33.00
