;von;bis;;
Datum:;14.07.2022;14.07.2022;;
Enthalt Z;757;757;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1633.20;99.49 %;
Auslagen;;;7.00;0.43 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.40;0.09 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;7.00;0.43 %;
19.0%;;;657.60;40.09 %;
7.0%;;;975.60;59.48 %;
Total;;;1640.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;7.00;0.48 %;
19.0%;;;552.60;37.55 %;
7.0%;;;911.93;61.97 %;
Total;;;1471.53;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;105.00;62.25 %;
7.0%;;;63.67;37.75 %;
Total;;;168.67;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;130;637.30;38.86 %;0.00
Maestro;;60;539.20;32.87 %;0.30
MasterCard;;9;61.80;3.77 %;0.00
Mehrzweckgutschein;;3;19.90;1.21 %;0.00
Visa;;24;295.90;18.04 %;1.10
Visa Electron;;12;86.10;5.25 %;0.00
Total;;238;1640.20;100.00 %;1.40
;;;;
Umsatzdetails;;;;;
Anna;;;622.80;38.13 %;0.00
Artyom;;;445.90;27.30 %;0.30
Laura;;;71.90;4.40 %;0.00
Lena R.;;;46.70;2.86 %;0.00
Mik;;;28.40;1.74 %;0.00
Raquel;;;84.40;5.17 %;0.00
Sofia;;;333.10;20.40 %;1.10
Total;;;1633.20;100.00 %;1.40
;;;;
Stornos;;;;;
vertippt;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;3.60;70.59 %;
Staff Bottled Drinks;;1;1.50;29.41 %;
Total;;4;5.10;100.00 %;
;;;;
Tische;;;;;
Theke;;234;1640.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;358;981.60;59.85 %;;76;273.10;;282;708.50
Sonstiges;;23;371.70;22.66 %;;1;11.50;;22;360.20
Speisen;;91;286.90;17.49 %;;29;91.40;;62;195.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;160;407.20;24.83 %;;24;94.60;;136;312.60
Röstkaffee;;20;291.70;17.78 %;;1;11.50;;19;280.20
Speisen;;91;286.90;17.49 %;;29;91.40;;62;195.50
Hafer;;76;249.80;15.23 %;;19;73.60;;57;176.20
Summer;;32;122.20;7.45 %;;12;45.80;;20;76.40
Kaffee;;43;114.00;6.95 %;;11;30.60;;32;83.40
Non Kaffee;;44;77.00;4.69 %;;9;24.30;;35;52.70
Equipment_;;2;70.00;4.27 %;;0;0.00;;2;70.00
Decaf;;3;11.40;0.70 %;;1;4.20;;2;7.20
Gutscheine;;1;10.00;0.61 %;;0;0.00;;1;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;42;176.40;10.75 %;;12;50.40;;30;126.00
Hafer Flat White auf Eis;0;24;100.80;6.15 %;;8;33.60;;16;67.20
Hafer Cappuccino;0;22;74.80;4.56 %;;6;20.40;;16;54.40
Cappuccino;0;21;71.40;4.35 %;;6;20.40;;15;51.00
Cappuccino groß;0;17;71.40;4.35 %;;2;8.40;;15;63.00
Tasse L;0;2;70.00;4.27 %;;0;0.00;;2;70.00
Nitro Americano;0;15;54.00;3.29 %;;5;18.00;;10;36.00
Banana Bread;0;14;53.20;3.24 %;;5;19.00;;9;34.20
Flat White;0;12;45.60;2.78 %;;3;11.40;;9;34.20
MUYU 250g;0;5;45.20;2.76 %;;0;0.00;;5;45.20
EL CARMEN Decaf 500g;0;2;44.00;2.68 %;;0;0.00;;2;44.00
Kanelbullar;0;14;44.00;2.68 %;;4;12.80;;10;31.20
Pain au Chocolat;0;15;42.00;2.56 %;;6;16.80;;9;25.20
Hafer Cappuccino Groß;0;10;42.00;2.56 %;;3;12.60;;7;29.40
Cold Brew;0;11;41.80;2.55 %;;4;15.20;;7;26.60
Apfelschorle;0;14;40.50;2.47 %;;7;21.00;;7;19.50
Caffé Latte;0;10;36.00;2.19 %;;0;0.00;;10;36.00
Croissant;0;16;35.20;2.15 %;;7;15.40;;9;19.80
Americano;0;12;33.60;2.05 %;;4;11.20;;8;22.40
LUS HELENA SALAZAR 250g;0;2;33.00;2.01 %;;0;0.00;;2;33.00
CABALLERO 500g;0;1;24.00;1.46 %;;0;0.00;;1;24.00
EL MORENO 500g;0;1;24.00;1.46 %;;0;0.00;;1;24.00
Cookie;0;12;23.50;1.43 %;;2;4.00;;10;19.50
ReCup ausgeben ´;0;23;23.00;1.40 %;;0;0.00;;23;23.00
EL CARMEN Decaf 250g;0;2;23.00;1.40 %;;1;11.50;;1;11.50
MIKOLAJ Limonade;0;6;22.80;1.39 %;;0;0.00;;6;22.80
Espresso Tonic;0;5;21.00;1.28 %;;3;12.60;;2;8.40
Granola;0;5;21.00;1.28 %;;1;4.20;;4;16.80
Kuchen Maple Carrot;0;4;19.20;1.17 %;;0;0.00;;4;19.20
Sandwich Vegetarisch;0;4;19.20;1.17 %;;3;14.40;;1;4.80
CUERPO 500g;0;1;18.00;1.10 %;;0;0.00;;1;18.00
MUYU 500g;0;1;18.00;1.10 %;;0;0.00;;1;18.00
Espresso Single;0;8;17.60;1.07 %;;3;6.60;;5;11.00
Filterkaffee;0;6;15.60;0.95 %;;1;2.60;;5;13.00
Lemon Poppy Cake;0;4;15.20;0.93 %;;0;0.00;;4;15.20
CHAKRA WARMI 250g;0;1;14.50;0.88 %;;0;0.00;;1;14.50
Sandwich Vegan;0;3;14.40;0.88 %;;1;4.80;;2;9.60
MUYU BOTTLE 365;0;1;13.50;0.82 %;;0;0.00;;1;13.50
CABALLERO 250g;0;1;12.50;0.76 %;;0;0.00;;1;12.50
IZUBA 250g;0;1;12.50;0.76 %;;0;0.00;;1;12.50
Espresso Macchiato;0;5;12.00;0.73 %;;0;0.00;;5;12.00
Hafer Flat White;0;3;11.40;0.70 %;;1;3.80;;2;7.60
Espresso Doppio;0;4;10.40;0.63 %;;1;2.60;;3;7.80
10€ Gutschein;0;1;10.00;0.61 %;;0;0.00;;1;10.00
ReCup ausgeben*;0;10;10.00;0.61 %;;0;0.00;;10;10.00
CUERPO 250g;0;1;9.50;0.58 %;;0;0.00;;1;9.50
Hand Brew;0;2;9.20;0.56 %;;1;4.60;;1;4.60
Mineralwasser Sprudel;0;3;8.40;0.51 %;;1;2.80;;2;5.60
Caffé Latte doppelt;0;2;8.00;0.49 %;;1;4.00;;1;4.00
Coldbrew;0;2;7.60;0.46 %;;0;0.00;;2;7.60
Kinder Kakao;0;2;6.40;0.39 %;;0;0.00;;2;6.40
Espresso Doppio Macchiato;0;2;6.00;0.37 %;;1;3.00;;1;3.00
ReCup ausgeben **;0;6;6.00;0.37 %;;0;0.00;;6;6.00
Nimbus Cocktail;0;1;5.40;0.33 %;;0;0.00;;1;5.40
Decaf Flat White auf Eis;0;1;4.20;0.26 %;;1;4.20;;0;0.00
Hafer Caffè Latte doppelt;0;1;4.00;0.24 %;;0;0.00;;1;4.00
Decaf Flat White;0;1;3.80;0.23 %;;0;0.00;;1;3.80
Hafer Caffè Latte;0;1;3.60;0.22 %;;0;0.00;;1;3.60
Milchschaum Kids;0;7;3.50;0.21 %;;1;0.50;;6;3.00
Decaf Cappuccino;0;1;3.40;0.21 %;;0;0.00;;1;3.40
Hafer Kinder Kakao;0;1;3.20;0.20 %;;1;3.20;;0;0.00
Hafer Espresso Macchiato doppelt;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Americano groß;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Mineralwasser Still;0;1;2.80;0.17 %;;0;0.00;;1;2.80
ReCup annehmen;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
ReCup annehmen*;0;3;-3.00;-0.18 %;;0;0.00;;3;-3.00
ReCup annehmen **;0;7;-7.00;-0.43 %;;0;0.00;;7;-7.00
ReCup annehmen ´;0;31;-31.00;-1.89 %;;0;0.00;;31;-31.00
;;;;
