;von;bis;;
Datum:;29.07.2022;29.07.2022;;
Enthalt Z;771;771;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2199.10;98.61 %;
Auslagen;;;25.00;1.12 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;6.00;0.27 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;25.00;1.12 %;
19.0%;;;917.70;41.26 %;
7.0%;;;1281.40;57.61 %;
Total;;;2224.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;25.00;1.25 %;
19.0%;;;771.20;38.68 %;
7.0%;;;1197.65;60.07 %;
Total;;;1993.85;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;146.50;63.63 %;
7.0%;;;83.75;36.37 %;
Total;;;230.25;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;193;1068.70;48.05 %;0.00
Maestro;;60;568.00;25.54 %;0.80
MasterCard;;8;95.10;4.28 %;0.00
Mehrzweckgutschein;;1;8.40;0.38 %;0.00
Visa;;33;308.90;13.89 %;0.00
Visa Electron;;21;175.00;7.87 %;5.20
Total;;316;2224.10;100.00 %;6.00
;;;;
Umsatzdetails;;;;;
Anna;;;348.00;15.82 %;0.00
Artyom;;;633.90;28.83 %;1.00
Karolina;;;197.10;8.96 %;2.00
Laura;;;511.40;23.25 %;2.80
Mik;;;231.70;10.54 %;0.20
Raquel;;;277.00;12.60 %;0.00
Total;;;2199.10;100.00 %;6.00
;;;;
Stornos;;;;;
vertippt;;2;68.00;95.51 %;
Änderung durch Gast;;1;3.20;4.49 %;
Total;;3;71.20;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;0.90;100.00 %;
Total;;1;0.90;100.00 %;
;;;;
Tische;;;;;
Theke;;316;2224.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;501;1392.20;62.60 %;;108;373.40;;393;1018.80
Speisen;;131;460.90;20.72 %;;27;98.30;;104;362.60
Sonstiges;;28;371.00;16.68 %;;1;9.50;;27;361.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;211;583.20;26.22 %;;48;176.20;;163;407.00
Speisen;;131;460.90;20.72 %;;27;98.30;;104;362.60
Hafer;;132;428.00;19.24 %;;27;104.00;;105;324.00
Röstkaffee;;27;361.50;16.25 %;;1;9.50;;26;352.00
Kaffee;;91;214.00;9.62 %;;19;50.40;;72;163.60
Summer;;20;76.20;3.43 %;;3;11.20;;17;65.00
Non Kaffee;;39;66.60;2.99 %;;10;28.80;;29;37.80
Decaf;;8;24.20;1.09 %;;1;2.80;;7;21.40
Equipment_;;1;9.50;0.43 %;;0;0.00;;1;9.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;60;204.00;9.17 %;;21;71.40;;39;132.60
Flat White auf Eis;0;34;142.80;6.42 %;;8;33.60;;26;109.20
Hafer Flat White auf Eis;0;34;142.80;6.42 %;;7;29.40;;27;113.40
Hafer Cappuccino;0;35;119.00;5.35 %;;9;30.60;;26;88.40
Banana Bread;0;28;105.50;4.74 %;;2;6.70;;26;98.80
Kanelbullar;0;20;64.00;2.88 %;;9;28.80;;11;35.20
Cappuccino groß;0;15;63.00;2.83 %;;2;8.40;;13;54.60
Caffé Latte;0;17;61.20;2.75 %;;8;28.80;;9;32.40
Flat White;0;16;60.80;2.73 %;;2;7.60;;14;53.20
MUYU 250g;0;6;57.00;2.56 %;;0;0.00;;6;57.00
MUYU 500g;0;3;54.00;2.43 %;;0;0.00;;3;54.00
Pain au Chocolat;0;19;53.20;2.39 %;;0;0.00;;19;53.20
Hafer Cappuccino Groß;0;12;50.40;2.27 %;;7;29.40;;5;21.00
Americano;0;18;50.40;2.27 %;;3;8.40;;15;42.00
Coldbrew;0;13;49.40;2.22 %;;1;3.80;;12;45.60
Kuchen Maple Carrot;0;10;48.00;2.16 %;;4;19.20;;6;28.80
EL MORENO 500g;0;2;48.00;2.16 %;;0;0.00;;2;48.00
CUERPO 250g;0;5;47.50;2.14 %;;1;9.50;;4;38.00
Hafer Flat White;0;11;41.80;1.88 %;;1;3.80;;10;38.00
Nitro Americano;0;11;39.60;1.78 %;;1;3.60;;10;36.00
Sandwich Vegetarisch;0;8;38.40;1.73 %;;1;4.80;;7;33.60
Croissant;0;16;38.40;1.73 %;;4;9.60;;12;28.80
IZUBA 250g;0;3;37.50;1.69 %;;0;0.00;;3;37.50
ReCup ausgeben ´;0;36;36.00;1.62 %;;0;0.00;;36;36.00
MIKOLAJ Limonade;0;9;34.20;1.54 %;;3;11.40;;6;22.80
LUS HELENA SALAZAR 250g;0;2;33.00;1.48 %;;0;0.00;;2;33.00
Hafer Caffè Latte;0;9;32.40;1.46 %;;1;3.60;;8;28.80
Caffé Latte doppelt;0;7;28.00;1.26 %;;4;16.00;;3;12.00
Espresso Macchiato;0;11;26.40;1.19 %;;6;14.40;;5;12.00
Espresso Doppio;0;10;26.00;1.17 %;;1;2.60;;9;23.40
EL MORENO 250g;0;2;25.00;1.12 %;;0;0.00;;2;25.00
NY cheesecake;0;5;24.00;1.08 %;;2;9.60;;3;14.40
Lemon Poppy Cake;0;6;22.80;1.03 %;;2;7.60;;4;15.20
Cold Brew;0;6;22.80;1.03 %;;2;7.60;;4;15.20
Granola;0;5;21.00;0.94 %;;0;0.00;;5;21.00
Decaf Cappuccino;0;6;20.40;0.92 %;;0;0.00;;6;20.40
Filterkaffee;0;7;18.20;0.82 %;;1;2.60;;6;15.60
Hazelnut orange tarte;0;5;18.00;0.81 %;;2;7.20;;3;10.80
Apfelschorle;0;6;18.00;0.81 %;;2;6.00;;4;12.00
CUERPO 500g;0;1;18.00;0.81 %;;0;0.00;;1;18.00
Espresso Single;0;8;17.60;0.79 %;;3;6.60;;5;11.00
ReCup ausgeben*;0;17;17.00;0.76 %;;0;0.00;;17;17.00
DON MARTIN 250g;0;1;16.50;0.74 %;;0;0.00;;1;16.50
Espresso Doppio Macchiato;0;5;15.00;0.67 %;;2;6.00;;3;9.00
Sandwich Vegan;0;3;14.40;0.65 %;;1;4.80;;2;9.60
MUYU BOTTLE 365;0;1;13.50;0.61 %;;0;0.00;;1;13.50
Cookie;0;6;13.20;0.59 %;;0;0.00;;6;13.20
Americano groß;0;4;12.00;0.54 %;;2;6.00;;2;6.00
Hafer Caffè Latte doppelt;0;3;12.00;0.54 %;;0;0.00;;3;12.00
Sapto Wening 250g;0;1;11.50;0.52 %;;0;0.00;;1;11.50
Tasche SUEDHANG;0;1;9.50;0.43 %;;0;0.00;;1;9.50
Espresso Tonic;0;2;8.40;0.38 %;;0;0.00;;2;8.40
Hafer Espresso Macchiato;0;3;7.20;0.32 %;;0;0.00;;3;7.20
ReCup ausgeben_;0;7;7.00;0.31 %;;0;0.00;;7;7.00
ReCup ausgeben **;0;7;7.00;0.31 %;;0;0.00;;7;7.00
Kinder Kakao;0;2;6.40;0.29 %;;2;6.40;;0;0.00
Hafer Kinder Kakao;0;2;6.40;0.29 %;;1;3.20;;1;3.20
Nimbus Cocktail;0;1;5.40;0.24 %;;0;0.00;;1;5.40
Lemon Verbena Tea;0;1;4.60;0.21 %;;1;4.60;;0;0.00
Kakao;0;1;4.00;0.18 %;;1;4.00;;0;0.00
Hafer Kakao;0;1;4.00;0.18 %;;1;4.00;;0;0.00
Milchschaum Kids;0;6;3.00;0.13 %;;2;1.00;;4;2.00
Fritz Cola;0;1;3.00;0.13 %;;1;3.00;;0;0.00
Decaf Americano;0;1;2.80;0.13 %;;1;2.80;;0;0.00
Mineralwasser Sprudel;0;1;2.80;0.13 %;;1;2.80;;0;0.00
Deckel ReCup;0;1;1.00;0.04 %;;0;0.00;;1;1.00
ReCup ausgeben* 1;0;1;1.00;0.04 %;;0;0.00;;1;1.00
ReCup annehmen*;0;5;-5.00;-0.22 %;;0;0.00;;5;-5.00
ReCup annehmen **;0;7;-7.00;-0.31 %;;0;0.00;;7;-7.00
ReCup annehmen;0;8;-8.00;-0.36 %;;0;0.00;;8;-8.00
ReCup annehmen ´;0;23;-23.00;-1.03 %;;0;0.00;;23;-23.00
;;;;
