;von;bis;;
Datum:;03.07.2022;03.07.2022;;
Enthalt Z;746;746;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1639.05;99.12 %;
Auslagen;;;11.00;0.67 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.60;0.22 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;11.00;0.67 %;
19.0%;;;801.10;48.55 %;
7.0%;;;837.95;50.78 %;
Total;;;1650.05;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;11.00;0.75 %;
19.0%;;;673.23;45.88 %;
7.0%;;;783.28;53.37 %;
Total;;;1467.51;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;127.87;70.05 %;
7.0%;;;54.67;29.95 %;
Total;;;182.54;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;121;713.15;43.22 %;0.00
Maestro;;51;390.50;23.67 %;1.60
MasterCard;;14;119.30;7.23 %;0.00
Visa;;27;230.70;13.98 %;0.90
Visa Electron;;19;196.40;11.90 %;1.10
Total;;232;1650.05;100.00 %;3.60
;;;;
Umsatzdetails;;;;;
Annacotta;;;387.40;23.64 %;0.00
Artyom;;;71.50;4.36 %;1.10
Lena R.;;;906.40;55.30 %;0.90
Lora;;;258.15;15.75 %;1.60
Raquel;;;15.60;0.95 %;0.00
Total;;;1639.05;100.00 %;3.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;3.75;22.12 %;
Staff Beans & Food 25%;;3;13.20;77.88 %;
Total;;4;16.95;100.00 %;
;;;;
Tische;;;;;
Theke;;232;1650.05;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;400;1146.00;69.45 %;;141;498.60;;259;647.40
Speisen;;106;342.00;20.73 %;;62;202.40;;44;139.60
Sonstiges;;13;162.05;9.82 %;;2;21.00;;11;141.05
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;182;484.60;29.37 %;;62;225.20;;120;259.40
Speisen;;106;342.00;20.73 %;;62;202.40;;44;139.60
Hafer;;102;330.70;20.04 %;;34;134.10;;68;196.60
Summer;;42;163.20;9.89 %;;21;82.80;;21;80.40
Röstkaffee;;11;150.40;9.11 %;;2;21.00;;9;129.40
Kaffee;;45;99.40;6.02 %;;15;39.60;;30;59.80
Non Kaffee;;29;68.10;4.13 %;;9;16.90;;20;51.20
Equipment_;;2;11.65;0.71 %;;0;0.00;;2;11.65
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Flat White auf Eis;0;54;224.70;13.62 %;;23;94.50;;31;130.20
Flat White auf Eis;0;44;184.80;11.20 %;;10;42.00;;34;142.80
Cappuccino;0;37;125.80;7.62 %;;23;78.20;;14;47.60
Banana Bread;0;21;79.80;4.84 %;;13;49.40;;8;30.40
Kanelbullar;0;21;67.20;4.07 %;;11;35.20;;10;32.00
Flat White;0;17;64.60;3.92 %;;13;49.40;;4;15.20
Nitro Americano;0;16;57.60;3.49 %;;7;25.20;;9;32.40
Espresso Tonic;0;13;54.60;3.31 %;;7;29.40;;6;25.20
Kuchen Maple Carrot;0;10;48.00;2.91 %;;5;24.00;;5;24.00
Hafer Cappuccino;0;14;47.60;2.88 %;;6;20.40;;8;27.20
Cold Brew;0;12;45.60;2.76 %;;6;22.80;;6;22.80
Pain au Chocolat;0;16;44.80;2.72 %;;10;28.00;;6;16.80
