;von;bis;;
Datum:;10.01.2022;10.01.2022;;
Enthalt Z;569;569;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;951.20;97.11 %;
Auslagen;;;26.00;2.65 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.30;0.23 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;26.00;2.66 %;
19.0%;;;370.88;37.95 %;
7.0%;;;580.32;59.39 %;
Total;;;977.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;26.00;2.95 %;
19.0%;;;311.64;35.41 %;
7.0%;;;542.41;61.63 %;
Total;;;880.05;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;59.24;60.98 %;
7.0%;;;37.91;39.02 %;
Total;;;97.15;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;95;587.20;60.09 %;0.00
Maestro;;24;218.80;22.39 %;2.30
MasterCard;;7;62.50;6.40 %;0.00
Visa;;10;55.20;5.65 %;0.00
Visa Electron;;8;53.50;5.47 %;0.00
Total;;144;977.20;100.00 %;2.30
;;;;
Umsatzdetails;;;;;
Lena P.;;;222.20;23.36 %;0.00
Lora;;;287.20;30.19 %;0.00
Moritz;;;403.20;42.39 %;2.30
Sebastian;;;38.60;4.06 %;0.00
Total;;;951.20;100.00 %;2.30
;;;;
Stornos;;;;;
Reklamation;;1;3.00;100.00 %;
Total;;1;3.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;3;11.40;100.00 %;
Total;;3;11.40;100.00 %;
;;;;
Tische;;;;;
Theke;;144;977.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;258;618.40;63.28 %;;26;89.60;;232;528.80
Sonstiges;;15;207.60;21.24 %;;0;0.00;;15;207.60
Speisen;;52;151.20;15.47 %;;9;26.00;;43;125.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;118;310.40;31.76 %;;10;36.60;;108;273.80
Hafer;;92;195.40;20.00 %;;10;36.80;;82;158.60
Röstkaffee;;13;167.32;17.12 %;;0;0.00;;13;167.32
Speisen;;52;151.20;15.47 %;;9;26.00;;43;125.20
Kaffee;;41;98.40;10.07 %;;6;16.20;;35;82.20
Equipment_;;2;40.28;4.12 %;;0;0.00;;2;40.28
Non Kaffee;;7;14.20;1.45 %;;0;0.00;;7;14.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;40;136.00;13.92 %;;5;17.00;;35;119.00
Hafer Cappuccino;0;24;81.60;8.35 %;;5;17.00;;19;64.60
Cappuccino groß;0;12;50.40;5.16 %;;1;4.20;;11;46.20
Flat White;0;12;45.60;4.67 %;;1;3.80;;11;41.80
Caffé Latte;0;12;43.20;4.42 %;;1;3.60;;11;39.60
Pain au Chocolat;0;15;42.00;4.30 %;;5;14.00;;10;28.00
Banana Bread;0;11;41.80;4.28 %;;1;3.80;;10;38.00
Americano;0;14;39.20;4.01 %;;3;8.40;;11;30.80
Hafer Flat White;0;10;38.00;3.89 %;;2;7.60;;8;30.40
Tasse L;0;1;35.00;3.58 %;;0;0.00;;1;35.00
Lucia Dias 1000g;0;1;34.00;3.48 %;;0;0.00;;1;34.00
Croissant;0;11;24.20;2.48 %;;2;4.40;;9;19.80
ReCup ausgeben ´;0;24;24.00;2.46 %;;0;0.00;;24;24.00
ReCup ausgeben*;0;22;22.00;2.25 %;;0;0.00;;22;22.00
Familia Aguilera 250g;0;2;21.92;2.24 %;;0;0.00;;2;21.92
Hafer Caffè Latte;0;6;21.60;2.21 %;;0;0.00;;6;21.60
MUYU 250g;0;2;19.00;1.94 %;;0;0.00;;2;19.00
Espresso Macchiato;0;7;16.80;1.72 %;;2;4.80;;5;12.00
Lucia Dias 250g;0;2;16.70;1.71 %;;0;0.00;;2;16.70
Caffé Latte doppelt;0;4;16.00;1.64 %;;2;8.00;;2;8.00
Kanelbullar;0;5;16.00;1.64 %;;0;0.00;;5;16.00
Hafer Caffè Latte groß;0;4;16.00;1.64 %;;2;8.00;;2;8.00
Filterkaffee;0;6;15.60;1.60 %;;0;0.00;;6;15.60
Quiche;0;4;15.20;1.56 %;;1;3.80;;3;11.40
MUYU BOTTLE 365;0;1;13.50;1.38 %;;0;0.00;;1;13.50
Bella Vista 250g;0;1;13.50;1.38 %;;0;0.00;;1;13.50
German Carranza 250g;0;1;13.20;1.35 %;;0;0.00;;1;13.20
Hafer Cappuccino Groß;0;3;12.60;1.29 %;;1;4.20;;2;8.40
Villa Maria 250g;0;1;12.50;1.28 %;;0;0.00;;1;12.50
Hafer Kakao groß;0;3;12.00;1.23 %;;0;0.00;;3;12.00
Cookie;0;6;12.00;1.23 %;;0;0.00;;6;12.00
ATSABE 250g;0;1;11.50;1.18 %;;0;0.00;;1;11.50
Izuba 250g;0;1;11.50;1.18 %;;0;0.00;;1;11.50
Espresso Doppio Macchiato;0;3;9.00;0.92 %;;1;3.00;;2;6.00
ReCup ausgeben;0;7;7.00;0.72 %;;0;0.00;;7;7.00
Americano groß;0;2;6.00;0.61 %;;0;0.00;;2;6.00
Hario V60 filter (100) 02;0;1;5.28;0.54 %;;0;0.00;;1;5.28
Black Tea;0;1;4.60;0.47 %;;0;0.00;;1;4.60
Lemon Verbena Tea;0;1;4.60;0.47 %;;0;0.00;;1;4.60
Kakao groß;0;1;4.00;0.41 %;;0;0.00;;1;4.00
Kinder Kakao;0;1;3.20;0.33 %;;0;0.00;;1;3.20
Hafer Kinder Kakao;0;1;3.20;0.33 %;;0;0.00;;1;3.20
Apfelschorle;0;1;3.00;0.31 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato groß;0;1;3.00;0.31 %;;0;0.00;;1;3.00
Espresso Doppio;0;1;2.60;0.27 %;;0;0.00;;1;2.60
Hafer Espresso Macchiato;0;1;2.40;0.25 %;;0;0.00;;1;2.40
Espresso Single;0;1;2.20;0.23 %;;0;0.00;;1;2.20
ReCup ausgeben **;0;2;2.00;0.20 %;;0;0.00;;2;2.00
Milchschaum Kids;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup annehmen ´;0;12;-12.00;-1.23 %;;0;0.00;;12;-12.00
ReCup annehmen*;0;17;-17.00;-1.74 %;;0;0.00;;17;-17.00
;;;;
