;von;bis;;
Datum:;11.09.2022;11.09.2022;;
Enthalt Z;816;816;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2131.90;99.77 %;
Auslagen;;;3.00;0.14 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.00;0.09 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;3.00;0.14 %;
19.0%;;;1188.80;55.68 %;
7.0%;;;943.10;44.18 %;
Total;;;2134.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;3.00;0.16 %;
19.0%;;;998.98;53.04 %;
7.0%;;;881.55;46.80 %;
Total;;;1883.53;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;189.82;75.51 %;
7.0%;;;61.55;24.49 %;
Total;;;251.37;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;141;868.10;40.66 %;0.00
Maestro;;58;650.50;30.47 %;0.00
MasterCard;;9;111.70;5.23 %;0.00
Mehrzweckgutschein;;1;2.60;0.12 %;0.00
Visa;;33;334.60;15.67 %;0.00
Visa Electron;;17;167.40;7.84 %;2.00
Total;;259;2134.90;100.00 %;2.00
;;;;
Umsatzdetails;;;;;
Anna S.;;;510.40;23.94 %;0.00
Annacotta;;;68.30;3.20 %;0.00
Artyom;;;933.50;43.79 %;2.00
Robin;;;600.20;28.15 %;0.00
Slobo;;;19.50;0.91 %;0.00
Total;;;2131.90;100.00 %;2.00
;;;;
Stornos;;;;;
vertippt;;3;-1.00;100.00 %;
Total;;3;-1.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.20;100.00 %;
Total;;1;1.20;100.00 %;
;;;;
Tische;;;;;
Theke;;257;2134.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;429;1225.30;57.39 %;;273;918.50;;156;306.80
Speisen;;146;486.60;22.79 %;;105;338.60;;41;148.00
Sonstiges;;28;423.00;19.81 %;;5;62.50;;23;360.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;199;573.80;26.88 %;;123;427.40;;76;146.40
Speisen;;146;486.60;22.79 %;;105;338.60;;41;148.00
Hafer;;117;382.00;17.89 %;;75;282.40;;42;99.60
Röstkaffee;;24;308.50;14.45 %;;5;62.50;;19;246.00
Kaffee;;76;172.60;8.08 %;;49;138.40;;27;34.20
Equipment_;;4;114.50;5.36 %;;0;0.00;;4;114.50
Non Kaffee;;33;81.70;3.83 %;;23;58.70;;10;23.00
Summer;;4;15.20;0.71 %;;3;11.60;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;57;193.80;9.08 %;;45;153.00;;12;40.80
Cappuccino groß;0;32;134.40;6.30 %;;23;96.60;;9;37.80
Flat White;0;35;133.00;6.23 %;;28;106.40;;7;26.60
Hafer Cappuccino;0;34;115.60;5.41 %;;24;81.60;;10;34.00
Tasse L;0;3;105.00;4.92 %;;0;0.00;;3;105.00
Banana Bread;0;27;102.60;4.81 %;;14;53.20;;13;49.40
Hafer Flat White;0;23;87.40;4.09 %;;21;79.80;;2;7.60
Hafer Cappuccino Groß;0;20;84.00;3.93 %;;14;58.80;;6;25.20
Pain au Chocolat;0;24;66.53;3.12 %;;21;58.13;;3;8.40
Kanelbullar;0;19;60.80;2.85 %;;15;48.00;;4;12.80
CUERPO 250g;0;6;57.00;2.67 %;;1;9.50;;5;47.50
Kuchen Maple Carrot;0;10;48.00;2.25 %;;10;48.00;;0;0.00
MUYU 250g;0;5;47.50;2.22 %;;1;9.50;;4;38.00
Croissant;0;19;45.60;2.14 %;;14;33.60;;5;12.00
Flat White auf Eis;0;10;42.00;1.97 %;;6;25.20;;4;16.80
Hafer Flat White auf Eis;0;10;42.00;1.97 %;;7;29.40;;3;12.60
Cookie;0;19;41.27;1.93 %;;15;32.47;;4;8.80
Americano;0;14;39.20;1.84 %;;13;36.40;;1;2.80
GERMAN CARRANZA 250g;0;2;39.00;1.83 %;;1;19.50;;1;19.50
Sandwich Vegetarisch;0;8;38.40;1.80 %;;2;9.60;;6;28.80
EL MORENO 250g;0;3;37.50;1.76 %;;1;12.50;;2;25.00
NY cheesecake;0;7;33.60;1.57 %;;6;28.80;;1;4.80
MIKOLAJ Limonade;0;8;30.40;1.42 %;;4;15.20;;4;15.20
Caffé Latte;0;8;28.80;1.35 %;;6;21.60;;2;7.20
Sandwich Vegan;0;6;28.80;1.35 %;;2;9.60;;4;19.20
Filterkaffee;0;11;28.60;1.34 %;;9;23.40;;2;5.20
MUYU BOTTLE 365;0;2;27.00;1.26 %;;0;0.00;;2;27.00
Espresso Macchiato;0;11;26.40;1.24 %;;10;24.00;;1;2.40
Caffé Latte doppelt;0;6;24.00;1.12 %;;3;12.00;;3;12.00
Hafer Caffè Latte doppelt;0;6;24.00;1.12 %;;4;16.00;;2;8.00
EL CARMEN Decaf 500g;0;1;22.00;1.03 %;;0;0.00;;1;22.00
ReCup ausgeben ´;0;21;21.00;0.98 %;;1;1.00;;20;20.00
Apfelschorle;0;7;21.00;0.98 %;;5;15.00;;2;6.00
Lemon Poppy Cake;0;5;19.00;0.89 %;;4;15.20;;1;3.80
Hand Brew;0;4;18.40;0.86 %;;4;18.40;;0;0.00
MUYU 500g;0;1;18.00;0.84 %;;0;0.00;;1;18.00
Americano groß;0;6;18.00;0.84 %;;5;15.00;;1;3.00
CUERPO 500g;0;1;18.00;0.84 %;;0;0.00;;1;18.00
RUGALI 250g;0;1;17.50;0.82 %;;0;0.00;;1;17.50
Espresso Doppio Macchiato;0;5;15.00;0.70 %;;3;9.00;;2;6.00
Hafer Caffè Latte;0;4;14.40;0.67 %;;2;7.20;;2;7.20
Mineralwasser Sprudel;0;5;14.00;0.66 %;;4;11.20;;1;2.80
Lemon Verbena Tea;0;3;13.80;0.65 %;;3;13.80;;0;0.00
ATSABE 250g;0;1;13.50;0.63 %;;0;0.00;;1;13.50
Espresso Doppio;0;5;13.00;0.61 %;;3;7.80;;2;5.20
Kinder Kakao;0;4;12.80;0.60 %;;3;9.60;;1;3.20
EL CARMEN Decaf 250g;0;1;11.50;0.54 %;;1;11.50;;0;0.00
ReCup ausgeben*;0;11;11.00;0.52 %;;0;0.00;;11;11.00
Espresso Single;0;5;11.00;0.52 %;;2;4.40;;3;6.60
Tasche SUEDHANG;0;1;9.50;0.44 %;;0;0.00;;1;9.50
ReCup ausgeben_;0;9;9.00;0.42 %;;0;0.00;;9;9.00
Kakao;0;2;8.00;0.37 %;;2;8.00;;0;0.00
Nitro Americano;0;2;7.20;0.34 %;;1;3.60;;1;3.60
Espresso Tonic;0;1;4.20;0.20 %;;1;4.20;;0;0.00
Hafer Kakao;0;1;4.00;0.19 %;;1;4.00;;0;0.00
Cold Brew;0;1;3.80;0.18 %;;1;3.80;;0;0.00
Milchschaum Kids;0;7;3.50;0.16 %;;7;3.50;;0;0.00
Hafer Kinder Kakao;0;1;3.20;0.15 %;;1;3.20;;0;0.00
Hafer Espresso Macchiato;0;1;2.40;0.11 %;;1;2.40;;0;0.00
Marmelade;0;2;2.00;0.09 %;;2;2.00;;0;0.00
Deckel ReCup;0;1;1.00;0.05 %;;0;0.00;;1;1.00
ReCup annehmen **;0;2;-2.00;-0.09 %;;0;0.00;;2;-2.00
ReCup annehmen;0;6;-6.00;-0.28 %;;0;0.00;;6;-6.00
ReCup annehmen*;0;6;-6.00;-0.28 %;;0;0.00;;6;-6.00
ReCup annehmen ´;0;24;-24.00;-1.12 %;;6;-6.00;;18;-18.00
;;;;
