;von;bis;;
Datum:;09.10.2022;09.10.2022;;
Enthalt Z;844;844;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2265.50;99.26 %;
Auslagen;;;17.00;0.74 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;17.00;0.74 %;
19.0%;;;855.90;37.50 %;
7.0%;;;1409.60;61.76 %;
Total;;;2282.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;17.00;0.83 %;
19.0%;;;719.21;35.02 %;
7.0%;;;1317.45;64.15 %;
Total;;;2053.66;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;136.69;59.73 %;
7.0%;;;92.15;40.27 %;
Total;;;228.84;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;136;773.10;33.87 %;0.00
Maestro;;77;794.40;34.80 %;0.00
MasterCard;;18;175.10;7.67 %;0.00
Mehrzweckgutschein;;1;8.80;0.39 %;0.00
Visa;;38;306.60;13.43 %;0.00
Visa Electron;;20;224.50;9.84 %;0.00
Total;;290;2282.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Artyom;;;391.80;17.29 %;0.00
Martin;;;1873.70;82.71 %;0.00
Total;;;2265.50;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;2;8.40;100.00 %;
Total;;2;8.40;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;3.10;100.00 %;
Total;;1;3.10;100.00 %;
;;;;
Tische;;;;;
Theke;;290;2282.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;542;1482.90;64.97 %;;23;84.60;;519;1398.30
Speisen;;156;558.20;24.46 %;;12;48.00;;144;510.20
Sonstiges;;17;241.40;10.58 %;;0;0.00;;17;241.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;232;641.00;28.08 %;;13;51.20;;219;589.80
Hafer;;194;566.60;24.82 %;;7;25.40;;187;541.20
Speisen;;156;558.20;24.46 %;;12;48.00;;144;510.20
Röstkaffee;;17;241.40;10.58 %;;0;0.00;;17;241.40
Kaffee;;80;189.20;8.29 %;;3;8.00;;77;181.20
Non Kaffee;;29;60.90;2.67 %;;0;0.00;;29;60.90
Summer;;7;25.20;1.10 %;;0;0.00;;7;25.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;75;255.00;11.17 %;;3;10.20;;72;244.80
Hafer Cappuccino;0;62;210.80;9.24 %;;3;10.20;;59;200.60
Banana Bread;0;54;205.20;8.99 %;;2;7.60;;52;197.60
Cappuccino groß;0;35;147.00;6.44 %;;6;25.20;;29;121.80
Kanelbullar;0;36;115.20;5.05 %;;1;3.20;;35;112.00
Hafer Cappuccino Groß;0;27;113.40;4.97 %;;1;4.20;;26;109.20
Hafer Flat White;0;28;106.40;4.66 %;;1;3.80;;27;102.60
Flat White;0;27;102.60;4.50 %;;1;3.80;;26;98.80
Pain au Chocolat;0;18;50.40;2.21 %;;3;8.40;;15;42.00
Kuchen Maple Carrot;0;10;48.00;2.10 %;;3;14.40;;7;33.60
Caffé Latte doppelt;0;10;40.00;1.75 %;;1;4.00;;9;36.00
GERMAN CARRANZA 250g;0;2;39.00;1.71 %;;0;0.00;;2;39.00
