;von;bis;;
Datum:;20.10.2022;20.10.2022;;
Enthalt Z;855;855;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1757.30;99.93 %;
Auslagen;;;1.00;0.06 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.20;0.01 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;1.00;0.06 %;
19.0%;;;795.10;45.22 %;
7.0%;;;962.20;54.72 %;
Total;;;1758.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;1.00;0.06 %;
19.0%;;;668.17;42.60 %;
7.0%;;;899.33;57.34 %;
Total;;;1568.50;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;126.93;66.88 %;
7.0%;;;62.87;33.12 %;
Total;;;189.80;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;136;615.70;35.02 %;0.00
Maestro;;67;695.80;39.57 %;0.20
MasterCard;;6;38.80;2.21 %;0.00
Visa;;28;289.30;16.45 %;0.00
Visa Electron;;15;118.70;6.75 %;0.00
Total;;252;1758.30;100.00 %;0.20
;;;;
Umsatzdetails;;;;;
Anna;;;454.10;25.84 %;0.20
Laura;;;11.40;0.65 %;0.00
Raquel;;;42.40;2.41 %;0.00
Robin;;;942.10;53.61 %;0.00
Slobo;;;307.30;17.49 %;0.00
Total;;;1757.30;100.00 %;0.20
;;;;
Stornos;;;;;
vertippt;;4;9.20;100.00 %;
Total;;4;9.20;100.00 %;
;;;;
Rabatte;;;;;
Staff Bottled Drinks;;2;4.70;100.00 %;
Total;;2;4.70;100.00 %;
;;;;
Tische;;;;;
Theke;;252;1758.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;389;993.30;56.49 %;;135;457.10;;254;536.20
Sonstiges;;26;403.00;22.92 %;;4;92.50;;22;310.50
Speisen;;101;362.00;20.59 %;;47;162.60;;54;199.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;25;388.50;22.10 %;;3;78.00;;22;310.50
Milchmischgetränke;;154;387.40;22.03 %;;56;206.00;;98;181.40
Hafer;;122;365.60;20.79 %;;42;152.00;;80;213.60
Speisen;;101;362.00;20.59 %;;47;162.60;;54;199.40
Kaffee;;94;183.40;10.43 %;;34;89.80;;60;93.60
Non Kaffee;;10;29.70;1.69 %;;2;5.10;;8;24.60
Summer;;4;15.00;0.85 %;;1;4.20;;3;10.80
Equipment_;;1;14.50;0.82 %;;1;14.50;;0;0.00
Decaf;;5;12.20;0.69 %;;0;0.00;;5;12.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;52;176.80;10.06 %;;27;91.80;;25;85.00
Hafer Cappuccino;0;43;146.20;8.31 %;;24;81.60;;19;64.60
Banana Bread;0;30;114.00;6.48 %;;9;34.20;;21;79.80
Hafer Cappuccino Groß;0;22;92.40;5.26 %;;7;29.40;;15;63.00
Cappuccino groß;0;20;84.00;4.78 %;;12;50.40;;8;33.60
Kanelbullar;0;23;73.60;4.19 %;;11;35.20;;12;38.40
EL CARMEN Decaf 500g;0;3;66.00;3.75 %;;2;44.00;;1;22.00
SIÉU SAO 250g;0;4;54.00;3.07 %;;0;0.00;;4;54.00
Hafer Caffè Latte;0;15;52.20;2.97 %;;5;18.00;;10;34.20
Flat White;0;13;49.40;2.81 %;;7;26.60;;6;22.80
Hafer Flat White;0;13;49.40;2.81 %;;5;19.00;;8;30.40
MUYU 250g;0;5;47.50;2.70 %;;0;0.00;;5;47.50
Americano;0;16;44.80;2.55 %;;7;19.60;;9;25.20
Caffé Latte;0;11;39.60;2.25 %;;7;25.20;;4;14.40
Filterkaffee;0;15;39.00;2.22 %;;4;10.40;;11;28.60
MUYU 500g;0;2;36.00;2.05 %;;0;0.00;;2;36.00
Divers. Röstkaffee;0;2;35.00;1.99 %;;0;0.00;;2;35.00
CUERPO 1000g;0;1;34.00;1.93 %;;1;34.00;;0;0.00
Espresso Single;0;15;33.00;1.88 %;;10;22.00;;5;11.00
Caffé Latte doppelt;0;8;32.00;1.82 %;;3;12.00;;5;20.00
Pain au Chocolat;0;11;30.80;1.75 %;;9;25.20;;2;5.60
Lemon Poppy Cake;0;7;26.60;1.51 %;;4;15.20;;3;11.40
EL MORENO 250g;0;2;25.00;1.42 %;;0;0.00;;2;25.00
EL MORENO 500g;0;1;24.00;1.36 %;;0;0.00;;1;24.00
Croissant;0;10;24.00;1.36 %;;6;14.40;;4;9.60
NY cheesecake;0;5;24.00;1.36 %;;2;9.60;;3;14.40
Espresso Doppio;0;9;23.40;1.33 %;;4;10.40;;5;13.00
EL CARMEN Decaf 250g;0;2;23.00;1.31 %;;0;0.00;;2;23.00
ReCup ausgeben ´;0;21;21.00;1.19 %;;0;0.00;;21;21.00
Granola;0;5;21.00;1.19 %;;0;0.00;;5;21.00
Kuchen Maple Carrot;0;4;19.20;1.09 %;;1;4.80;;3;14.40
Sandwich Vegan;0;4;19.20;1.09 %;;3;14.40;;1;4.80
Americano groß;0;6;18.00;1.02 %;;5;15.00;;1;3.00
CUERPO 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
BREW Buch;0;1;14.50;0.82 %;;1;14.50;;0;0.00
CHAKRA WARMI 250g;0;1;14.50;0.82 %;;0;0.00;;1;14.50
Lemon Verbena Tea;0;3;13.80;0.78 %;;1;4.60;;2;9.20
ReCup ausgeben_;0;13;13.00;0.74 %;;0;0.00;;13;13.00
ReCup ausgeben*;0;13;13.00;0.74 %;;0;0.00;;13;13.00
Espresso Macchiato;0;5;12.00;0.68 %;;2;4.80;;3;7.20
Hafer Caffè Latte doppelt;0;3;12.00;0.68 %;;0;0.00;;3;12.00
Sapto Wening 250g;0;1;11.50;0.65 %;;0;0.00;;1;11.50
Nitro Americano;0;3;10.80;0.61 %;;0;0.00;;3;10.80
Decaf Cappuccino;0;3;10.20;0.58 %;;0;0.00;;3;10.20
Sandwich Vegetarisch;0;2;9.60;0.55 %;;2;9.60;;0;0.00
Green Tea;0;2;9.20;0.52 %;;0;0.00;;2;9.20
Hand Brew;0;2;9.20;0.52 %;;1;4.60;;1;4.60
Hafer Kakao;0;2;8.00;0.45 %;;1;4.00;;1;4.00
Kinder Kakao;0;2;6.40;0.36 %;;0;0.00;;2;6.40
Flat White auf Eis;0;1;4.20;0.24 %;;0;0.00;;1;4.20
Mineralwasser Sprudel;0;2;4.20;0.24 %;;0;0.00;;2;4.20
Espresso Tonic;0;1;4.20;0.24 %;;1;4.20;;0;0.00
Espresso Doppio Macchiato;0;1;3.00;0.17 %;;1;3.00;;0;0.00
Hafer Espresso Macchiato;0;1;2.40;0.14 %;;0;0.00;;1;2.40
ReCup ausgeben* 1;0;2;2.00;0.11 %;;0;0.00;;2;2.00
Apfelschorle;0;1;1.50;0.09 %;;0;0.00;;1;1.50
Milchschaum Kids;0;2;1.00;0.06 %;;1;0.50;;1;0.50
ReCup annehmen*;0;10;-10.00;-0.57 %;;0;0.00;;10;-10.00
ReCup annehmen;0;12;-12.00;-0.68 %;;0;0.00;;12;-12.00
ReCup annehmen ´;0;26;-26.00;-1.48 %;;0;0.00;;26;-26.00
;;;;
