;von;bis;;
Datum:;01.02.2022;01.02.2022;;
Enthalt Z;591;591;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;989.30;96.34 %;
Auslagen;;;33.00;3.21 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.60;0.45 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;33.00;3.23 %;
19.0%;;;369.60;36.15 %;
7.0%;;;619.70;60.62 %;
Total;;;1022.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;33.00;3.58 %;
19.0%;;;310.57;33.65 %;
7.0%;;;579.28;62.77 %;
Total;;;922.85;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;59.03;59.36 %;
7.0%;;;40.42;40.64 %;
Total;;;99.45;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;90;418.10;40.90 %;0.00
Maestro;;36;398.60;38.99 %;3.70
MasterCard;;2;27.30;2.67 %;0.00
Visa;;10;51.90;5.08 %;0.00
Visa Electron;;8;126.40;12.36 %;0.90
Total;;146;1022.30;100.00 %;4.60
;;;;
Umsatzdetails;;;;;
Emanuel;;;296.20;29.94 %;0.90
Laura;;;500.20;50.56 %;3.70
Mik;;;21.00;2.12 %;0.00
Robin;;;171.90;17.38 %;0.00
Total;;;989.30;100.00 %;4.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;31.20;100.00 %;
Total;;2;31.20;100.00 %;
;;;;
Tische;;;;;
Theke;;142;1022.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;228;540.90;52.91 %;;32;111.20;;196;429.70
Sonstiges;;28;334.20;32.69 %;;0;0.00;;28;334.20
Speisen;;50;147.20;14.40 %;;16;44.00;;34;103.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;23;290.94;28.46 %;;0;0.00;;23;290.94
Milchmischgetränke;;81;206.20;20.17 %;;11;39.40;;70;166.80
Hafer;;78;188.00;18.39 %;;11;41.20;;67;146.80
Speisen;;50;147.20;14.40 %;;16;44.00;;34;103.20
Kaffee;;55;123.60;12.09 %;;9;26.00;;46;97.60
Equipment_;;3;28.26;2.76 %;;0;0.00;;3;28.26
Gutscheine;;2;15.00;1.47 %;;0;0.00;;2;15.00
Non Kaffee;;6;13.90;1.36 %;;1;4.60;;5;9.30
Decaf;;8;9.20;0.90 %;;0;0.00;;8;9.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;23;78.20;7.65 %;;5;17.00;;18;61.20
MUYU 1000g;0;2;68.00;6.65 %;;0;0.00;;2;68.00
Hafer Cappuccino Groß;0;13;54.60;5.34 %;;3;12.60;;10;42.00
German Carranza 250g;0;3;48.14;4.71 %;;0;0.00;;3;48.14
Kanelbullar;0;14;44.80;4.38 %;;3;9.60;;11;35.20
Hafer Cappuccino;0;13;44.20;4.32 %;;3;10.20;;10;34.00
Familia Aguilera 250g;0;4;43.78;4.28 %;;0;0.00;;4;43.78
Flat White;0;11;41.80;4.09 %;;2;7.60;;9;34.20
Banana Bread;0;11;41.80;4.09 %;;2;7.60;;9;34.20
Hafer Flat White;0;11;41.80;4.09 %;;2;7.60;;9;34.20
MUYU 250g;0;4;38.00;3.72 %;;0;0.00;;4;38.00
Cappuccino groß;0;9;37.80;3.70 %;;0;0.00;;9;37.80
Bella Vista 250g;0;3;37.13;3.63 %;;0;0.00;;3;37.13
Lucia Dias 250g;0;4;35.63;3.49 %;;0;0.00;;4;35.63
Caffé Latte;0;9;32.40;3.17 %;;3;10.80;;6;21.60
Hafer Caffè Latte;0;7;25.20;2.47 %;;3;10.80;;4;14.40
Croissant;0;11;24.20;2.37 %;;4;8.80;;7;15.40
Americano;0;8;22.40;2.19 %;;2;5.60;;6;16.80
ReCup ausgeben*;0;21;21.00;2.05 %;;0;0.00;;21;21.00
Filterkaffee;0;8;20.80;2.03 %;;2;5.20;;6;15.60
BREW Buch;0;2;18.76;1.84 %;;0;0.00;;2;18.76
Hand Brew;0;4;18.40;1.80 %;;1;4.60;;3;13.80
Pain au Chocolat;0;6;16.80;1.64 %;;5;14.00;;1;2.80
ReCup ausgeben ´;0;15;15.00;1.47 %;;0;0.00;;15;15.00
Americano groß;0;5;15.00;1.47 %;;0;0.00;;5;15.00
Espresso Single;0;6;13.20;1.29 %;;1;2.20;;5;11.00
Espresso Doppio Macchiato;0;4;12.00;1.17 %;;2;6.00;;2;6.00
Cookie;0;6;12.00;1.17 %;;2;4.00;;4;8.00
Espresso Macchiato;0;5;12.00;1.17 %;;1;2.40;;4;9.60
Divers. Röstkaffee;0;2;11.63;1.14 %;;0;0.00;;2;11.63
10€ Gutschein;0;1;10.00;0.98 %;;0;0.00;;1;10.00
Tasche SUEDHANG;0;1;9.50;0.93 %;;0;0.00;;1;9.50
Izuba 250g #1;0;1;8.63;0.84 %;;0;0.00;;1;8.63
Hafer Kakao groß;0;2;8.00;0.78 %;;0;0.00;;2;8.00
Caffé Latte doppelt;0;2;8.00;0.78 %;;0;0.00;;2;8.00
Espresso Doppio;0;3;7.80;0.76 %;;0;0.00;;3;7.80
Quiche;0;2;7.60;0.74 %;;0;0.00;;2;7.60
ReCup ausgeben;0;7;7.00;0.68 %;;0;0.00;;7;7.00
MIKOLAJ Limonade;0;2;5.70;0.56 %;;0;0.00;;2;5.70
5€ Gutschein;0;1;5.00;0.49 %;;0;0.00;;1;5.00
Lemon Verbena Tea;0;1;4.60;0.45 %;;0;0.00;;1;4.60
Black Tea;0;1;4.60;0.45 %;;1;4.60;;0;0.00
Kakao groß;0;1;4.00;0.39 %;;1;4.00;;0;0.00
ReCup ausgeben* 1;0;4;4.00;0.39 %;;0;0.00;;4;4.00
Decaf Flat White;0;1;3.80;0.37 %;;0;0.00;;1;3.80
Decaf Cappuccino;0;1;3.40;0.33 %;;0;0.00;;1;3.40
Hafer Kinder Kakao;0;1;3.20;0.31 %;;0;0.00;;1;3.20
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen **;0;1;-1.00;-0.10 %;;0;0.00;;1;-1.00
ReCup annehmen* 1;0;2;-2.00;-0.20 %;;0;0.00;;2;-2.00
ReCup annehmen;0;5;-5.00;-0.49 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;10;-10.00;-0.98 %;;0;0.00;;10;-10.00
ReCup annehmen ´;0;11;-11.00;-1.08 %;;0;0.00;;11;-11.00
;;;;
