;von;bis;;
Datum:;29.04.2022;29.04.2022;;
Enthalt Z;679;679;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1838.00;98.22 %;
Auslagen;;;29.00;1.55 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.30;0.23 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;29.00;1.55 %;
19.0%;;;765.70;41.01 %;
7.0%;;;1072.30;57.43 %;
Total;;;1867.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;29.00;1.73 %;
19.0%;;;643.44;38.42 %;
7.0%;;;1002.28;59.85 %;
Total;;;1674.72;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;122.26;63.58 %;
7.0%;;;70.02;36.42 %;
Total;;;192.28;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;153;860.40;46.08 %;0.00
Maestro;;44;376.30;20.16 %;3.80
MasterCard;;7;57.70;3.09 %;0.50
Visa;;25;206.00;11.03 %;0.00
Visa Electron;;16;366.60;19.64 %;0.00
Total;;245;1867.00;100.00 %;4.30
;;;;
Umsatzdetails;;;;;
Anna;;;290.80;15.82 %;0.00
Katharina;;;585.20;31.84 %;1.50
Laura;;;281.40;15.31 %;2.80
Lena P.;;;283.50;15.42 %;0.00
Lora;;;397.10;21.61 %;0.00
Total;;;1838.00;100.00 %;4.30
;;;;
Stornos;;;;;
vertippt;;2;15.30;100.00 %;
Total;;2;15.30;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;78.00;98.48 %;
Staff Beans & Food 25%;;1;1.20;1.52 %;
Total;;2;79.20;100.00 %;
;;;;
Tische;;;;;
Theke;;241;1867.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;437;1088.30;58.29 %;;26;92.80;;411;995.50
Sonstiges;;23;412.50;22.09 %;;0;0.00;;23;412.50
Speisen;;105;366.20;19.61 %;;7;25.40;;98;340.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;206;498.00;26.67 %;;11;41.00;;195;457.00
Speisen;;105;366.20;19.61 %;;7;25.40;;98;340.80
Hafer;;101;314.60;16.85 %;;7;27.20;;94;287.40
Röstkaffee;;15;195.50;10.47 %;;0;0.00;;15;195.50
Equipment_;;1;182.00;9.75 %;;0;0.00;;1;182.00
Kaffee;;78;173.60;9.30 %;;5;14.00;;73;159.60
Summer;;14;55.60;2.98 %;;0;0.00;;14;55.60
Non Kaffee;;36;40.50;2.17 %;;3;10.60;;33;29.90
Gutscheine;;7;35.00;1.87 %;;0;0.00;;7;35.00
Decaf;;2;6.00;0.32 %;;0;0.00;;2;6.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;65;221.00;11.84 %;;4;13.60;;61;207.40
Comandante;0;1;182.00;9.75 %;;0;0.00;;1;182.00
Hafer Cappuccino;0;40;136.00;7.28 %;;0;0.00;;40;136.00
Flat White;0;25;95.00;5.09 %;;3;11.40;;22;83.60
Banana Bread;0;23;87.40;4.68 %;;3;11.40;;20;76.00
Caffé Latte;0;20;72.00;3.86 %;;1;3.60;;19;68.40
Hafer Flat White;0;16;60.80;3.26 %;;4;15.20;;12;45.60
Kuchen Maple Carrot;0;11;52.80;2.83 %;;0;0.00;;11;52.80
Cappuccino groß;0;12;50.40;2.70 %;;2;8.40;;10;42.00
Americano;0;17;47.60;2.55 %;;2;5.60;;15;42.00
Ayla Bombe 250g;0;3;46.50;2.49 %;;0;0.00;;3;46.50
Hafer Flat White auf Eis;0;10;42.00;2.25 %;;0;0.00;;10;42.00
Hafer Cappuccino Groß;0;10;42.00;2.25 %;;2;8.40;;8;33.60
Croissant;0;19;41.80;2.24 %;;1;2.20;;18;39.60
Filterkaffee;0;16;41.60;2.23 %;;0;0.00;;16;41.60
MUYU 500g;0;2;36.00;1.93 %;;0;0.00;;2;36.00
ReCup ausgeben ´;0;36;36.00;1.93 %;;0;0.00;;36;36.00
5€ Gutschein;0;7;35.00;1.87 %;;0;0.00;;7;35.00
Sandwich Vegetarisch;0;7;33.60;1.80 %;;1;4.80;;6;28.80
Flat White auf Eis;0;8;33.60;1.80 %;;0;0.00;;8;33.60
Chocolate Cake;0;8;30.40;1.63 %;;0;0.00;;8;30.40
Raspberry Cake vegan;0;8;30.40;1.63 %;;0;0.00;;8;30.40
Pain au Chocolat;0;10;28.00;1.50 %;;1;2.80;;9;25.20
EL CARMEN Decaf 250g;0;2;23.00;1.23 %;;0;0.00;;2;23.00
Sandwich Vegan;0;5;22.80;1.22 %;;0;0.00;;5;22.80
Espresso Single;0;10;22.00;1.18 %;;0;0.00;;10;22.00
Hafer Caffè Latte;0;6;21.60;1.16 %;;1;3.60;;5;18.00
Nitro Americano;0;6;21.60;1.16 %;;0;0.00;;6;21.60
Familia Aguilera 250g;0;2;21.00;1.12 %;;0;0.00;;2;21.00
Granola;0;5;21.00;1.12 %;;1;4.20;;4;16.80
Espresso Tonic;0;5;21.00;1.12 %;;0;0.00;;5;21.00
CUERPO 250g;0;2;19.00;1.02 %;;0;0.00;;2;19.00
Cookie;0;9;18.00;0.96 %;;0;0.00;;9;18.00
Caffé Latte doppelt;0;4;16.00;0.86 %;;1;4.00;;3;12.00
MIKOLAJ Limonade;0;4;15.20;0.81 %;;0;0.00;;4;15.20
Apfelschorle;0;5;15.00;0.80 %;;2;6.00;;3;9.00
Americano groß;0;5;15.00;0.80 %;;2;6.00;;3;9.00
EL MORENO 250g;0;1;14.50;0.78 %;;0;0.00;;1;14.50
Hand Brew;0;3;13.80;0.74 %;;0;0.00;;3;13.80
MUYU BOTTLE 365;0;1;13.50;0.72 %;;0;0.00;;1;13.50
Caballero 250g;0;1;12.50;0.67 %;;0;0.00;;1;12.50
Espresso Doppio Macchiato;0;4;12.00;0.64 %;;0;0.00;;4;12.00
Espresso Macchiato;0;5;12.00;0.64 %;;1;2.40;;4;9.60
ReCup ausgeben*;0;11;11.00;0.59 %;;0;0.00;;11;11.00
MUYU 250g;0;1;9.50;0.51 %;;0;0.00;;1;9.50
Kakao groß;0;2;8.00;0.43 %;;0;0.00;;2;8.00
