;von;bis;;
Datum:;12.04.2022;12.04.2022;;
Enthalt Z;662;662;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1450.90;98.24 %;
Auslagen;;;25.00;1.69 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.00;0.07 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;25.00;1.69 %;
19.0%;;;503.00;34.08 %;
7.0%;;;947.90;64.23 %;
Total;;;1475.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;25.00;1.87 %;
19.0%;;;422.74;31.69 %;
7.0%;;;886.05;66.43 %;
Total;;;1333.79;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;80.26;56.48 %;
7.0%;;;61.85;43.52 %;
Total;;;142.11;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;131;749.10;50.76 %;0.00
Maestro;;55;481.10;32.60 %;1.00
MasterCard;;3;22.00;1.49 %;0.00
Mehrzweckgutschein;;2;0.00;0.00 %;0.00
Visa;;19;122.50;8.30 %;0.00
Visa Electron;;8;101.20;6.86 %;0.00
Total;;218;1475.90;100.00 %;1.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;166.70;11.49 %;0.00
Lena P.;;;469.80;32.38 %;0.00
Lora;;;403.20;27.79 %;0.00
Sofia;;;411.20;28.34 %;1.00
Total;;;1450.90;100.00 %;1.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;2.80;100.00 %;
Total;;2;2.80;100.00 %;
;;;;
Tische;;;;;
Theke;;216;1475.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;354;952.60;64.54 %;;23;75.60;;331;877.00
Sonstiges;;21;262.50;17.79 %;;0;0.00;;21;262.50
Speisen;;77;260.80;17.67 %;;6;21.20;;71;239.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;160;459.60;31.14 %;;7;25.40;;153;434.20
Speisen;;77;260.80;17.67 %;;6;21.20;;71;239.60
Hafer;;91;256.00;17.35 %;;6;21.00;;85;235.00
Röstkaffee;;19;240.00;16.26 %;;0;0.00;;19;240.00
Kaffee;;75;163.40;11.07 %;;6;17.20;;69;146.20
Non Kaffee;;26;65.20;4.42 %;;4;12.00;;22;53.20
Equipment_;;1;12.50;0.85 %;;0;0.00;;1;12.50
Gutscheine;;1;10.00;0.68 %;;0;0.00;;1;10.00
Summer;;2;8.40;0.57 %;;0;0.00;;2;8.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;65;221.00;14.97 %;;3;10.20;;62;210.80
Hafer Cappuccino;0;37;125.80;8.52 %;;4;13.60;;33;112.20
Hafer Flat White auf Eis;0;16;67.20;4.55 %;;0;0.00;;16;67.20
Ayla Bombe 250g;0;4;62.00;4.20 %;;0;0.00;;4;62.00
Caffé Latte;0;17;61.20;4.15 %;;1;3.60;;16;57.60
Flat White;0;15;57.00;3.86 %;;2;7.60;;13;49.40
Cappuccino groß;0;13;54.60;3.70 %;;0;0.00;;13;54.60
Banana Bread;0;14;53.20;3.60 %;;4;15.20;;10;38.00
Kuchen Maple Carrot;0;11;51.60;3.50 %;;0;0.00;;11;51.60
Bella Vista 250g;0;3;40.50;2.74 %;;0;0.00;;3;40.50
Filterkaffee;0;15;39.00;2.64 %;;2;5.20;;13;33.80
Kanelbullar;0;12;38.40;2.60 %;;1;3.20;;11;35.20
MUYU 250g;0;4;38.00;2.57 %;;0;0.00;;4;38.00
Flat White auf Eis;0;9;37.80;2.56 %;;0;0.00;;9;37.80
Americano;0;13;36.40;2.47 %;;1;2.80;;12;33.60
Espresso Single;0;15;33.00;2.24 %;;1;2.20;;14;30.80
CUERPO 250g;0;3;28.50;1.93 %;;0;0.00;;3;28.50
Hafer Flat White;0;7;26.60;1.80 %;;1;3.80;;6;22.80
Apfelschorle;0;8;24.00;1.63 %;;4;12.00;;4;12.00
Raspberry Cake vegan;0;6;22.80;1.54 %;;0;0.00;;6;22.80
ReCup ausgeben ´;0;22;22.00;1.49 %;;0;0.00;;22;22.00
EL CARMEN Decaf 500g;0;1;22.00;1.49 %;;0;0.00;;1;22.00
Pain au Chocolat;0;8;21.70;1.47 %;;1;2.80;;7;18.90
Familia Aguilera 250g;0;2;21.00;1.42 %;;0;0.00;;2;21.00
Espresso Doppio;0;7;18.20;1.23 %;;0;0.00;;7;18.20
Cookie;0;9;18.00;1.22 %;;0;0.00;;9;18.00
Croissant;0;8;17.60;1.19 %;;0;0.00;;8;17.60
MIKOLAJ Limonade;0;4;15.20;1.03 %;;0;0.00;;4;15.20
Chakra Warmi 250g;0;1;14.50;0.98 %;;0;0.00;;1;14.50
Sandwich Vegetarisch;0;3;14.40;0.98 %;;0;0.00;;3;14.40
Black Tea;0;3;13.80;0.94 %;;0;0.00;;3;13.80
Hand Brew;0;3;13.80;0.94 %;;1;4.60;;2;9.20
MUYU BOTTLE 365;0;1;13.50;0.91 %;;0;0.00;;1;13.50
ReCup ausgeben*;0;13;13.00;0.88 %;;0;0.00;;13;13.00
Granola;0;3;12.60;0.85 %;;0;0.00;;3;12.60
BREW Buch;0;1;12.50;0.85 %;;0;0.00;;1;12.50
Espresso Macchiato;0;5;12.00;0.81 %;;1;2.40;;4;9.60
Caffé Latte doppelt;0;3;12.00;0.81 %;;1;4.00;;2;8.00
Lemon Poppy Cake;0;3;10.50;0.71 %;;0;0.00;;3;10.50
10€ Gutschein;0;1;10.00;0.68 %;;0;0.00;;1;10.00
Hafer Espresso Macchiato;0;4;9.60;0.65 %;;0;0.00;;4;9.60
Espresso Tonic;0;2;8.40;0.57 %;;0;0.00;;2;8.40
Hafer Cappuccino Groß;0;2;8.40;0.57 %;;0;0.00;;2;8.40
ReCup ausgeben;0;8;8.00;0.54 %;;0;0.00;;8;8.00
Kakao groß;0;2;8.00;0.54 %;;0;0.00;;2;8.00
Hafer Caffè Latte;0;2;7.20;0.49 %;;1;3.60;;1;3.60
Espresso Doppio Macchiato;0;2;6.00;0.41 %;;0;0.00;;2;6.00
Mineralwasser Sprudel;0;2;5.60;0.38 %;;0;0.00;;2;5.60
Lemon Verbena Tea;0;1;4.60;0.31 %;;0;0.00;;1;4.60
Hafer Kinder Kakao;0;1;3.20;0.22 %;;0;0.00;;1;3.20
Americano groß;0;1;3.00;0.20 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato groß;0;1;3.00;0.20 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;2;2.00;0.14 %;;0;0.00;;2;2.00
Milchschaum Kids;0;4;2.00;0.14 %;;0;0.00;;4;2.00
ReCup annehmen **;0;2;-2.00;-0.14 %;;0;0.00;;2;-2.00
ReCup annehmen;0;6;-6.00;-0.41 %;;0;0.00;;6;-6.00
ReCup annehmen*;0;8;-8.00;-0.54 %;;0;0.00;;8;-8.00
ReCup annehmen ´;0;14;-14.00;-0.95 %;;0;0.00;;14;-14.00
;;;;
