;von;bis;;
Datum:;07.04.2022;07.04.2022;;
Enthalt Z;657;657;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1260.50;100.02 %;
Auslagen;;;-2.00;-0.16 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.80;0.14 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-2.00;-0.16 %;
19.0%;;;453.10;36.00 %;
7.0%;;;807.40;64.16 %;
Total;;;1258.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-2.00;-0.18 %;
19.0%;;;380.76;33.59 %;
7.0%;;;754.72;66.58 %;
Total;;;1133.48;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;72.34;57.86 %;
7.0%;;;52.68;42.14 %;
Total;;;125.02;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;90;467.90;37.18 %;0.00
Maestro;;40;424.60;33.74 %;1.80
MasterCard;;13;133.80;10.63 %;0.00
Visa;;20;147.90;11.75 %;0.00
Visa Electron;;4;84.30;6.70 %;0.00
Total;;167;1258.50;100.00 %;1.80
;;;;
Umsatzdetails;;;;;
Anna;;;393.30;31.20 %;0.00
Laura;;;24.40;1.94 %;0.00
Lora;;;398.50;31.61 %;1.80
Mik;;;273.20;21.67 %;0.00
Robin;;;171.10;13.57 %;0.00
Total;;;1260.50;100.00 %;1.80
;;;;
Stornos;;;;;
Änderung durch Gast;;1;3.40;100.00 %;
Total;;1;3.40;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;4;20.20;100.00 %;
Total;;4;20.20;100.00 %;
;;;;
Tische;;;;;
Theke;;167;1258.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;248;672.70;53.45 %;;46;150.50;;202;522.20
Sonstiges;;25;327.00;25.98 %;;0;0.00;;25;327.00
Speisen;;78;258.80;20.56 %;;15;49.80;;63;209.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;24;320.00;25.43 %;;0;0.00;;24;320.00
Milchmischgetränke;;97;300.20;23.85 %;;20;72.60;;77;227.60
Speisen;;78;258.80;20.56 %;;15;49.80;;63;209.00
Hafer;;85;246.80;19.61 %;;15;48.20;;70;198.60
Kaffee;;50;86.20;6.85 %;;7;17.80;;43;68.40
Non Kaffee;;15;35.70;2.84 %;;3;8.10;;12;27.60
Equipment_;;1;7.00;0.56 %;;0;0.00;;1;7.00
Decaf;;1;3.80;0.30 %;;1;3.80;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;40;136.00;10.81 %;;11;37.40;;29;98.60
Hafer Cappuccino;0;29;98.60;7.83 %;;8;27.20;;21;71.40
Banana Bread;0;17;64.60;5.13 %;;4;15.20;;13;49.40
Cappuccino groß;0;15;63.00;5.01 %;;3;12.60;;12;50.40
Hafer Flat White;0;14;53.20;4.23 %;;2;7.60;;12;45.60
Hafer Cappuccino Groß;0;11;46.20;3.67 %;;0;0.00;;11;46.20
Ayla Bombe 250g;0;3;38.77;3.08 %;;0;0.00;;3;38.77
MUYU 250g;0;4;38.00;3.02 %;;0;0.00;;4;38.00
Flat White;0;10;38.00;3.02 %;;4;15.20;;6;22.80
Familia Aguilera 250g;0;3;37.50;2.98 %;;0;0.00;;3;37.50
MUYU 1000g;0;1;34.00;2.70 %;;0;0.00;;1;34.00
Kanelbullar;0;10;32.00;2.54 %;;1;3.20;;9;28.80
Pain au Chocolat;0;11;30.80;2.45 %;;3;8.40;;8;22.40
Filterkaffee;0;11;28.60;2.27 %;;1;2.60;;10;26.00
MUYU BOTTLE 365;0;2;27.00;2.15 %;;0;0.00;;2;27.00
Bella Vista 250g;0;2;27.00;2.15 %;;0;0.00;;2;27.00
Chakra Warmi 250g;0;2;25.38;2.02 %;;0;0.00;;2;25.38
Caffé Latte;0;7;25.20;2.00 %;;0;0.00;;7;25.20
Caballero 250g;0;2;25.00;1.99 %;;0;0.00;;2;25.00
Kuchen Maple Carrot;0;5;24.00;1.91 %;;2;9.60;;3;14.40
Sandwich Vegan;0;5;24.00;1.91 %;;1;4.80;;4;19.20
Gernaro Perez 250g;0;2;23.35;1.86 %;;0;0.00;;2;23.35
Croissant;0;10;22.00;1.75 %;;3;6.60;;7;15.40
Hafer Kakao groß;0;5;20.00;1.59 %;;0;0.00;;5;20.00
Cookie;0;10;20.00;1.59 %;;1;2.00;;9;18.00
Americano;0;7;19.60;1.56 %;;2;5.60;;5;14.00
MUYU 500g;0;1;18.00;1.43 %;;0;0.00;;1;18.00
Sandwich Vegetarisch;0;4;18.00;1.43 %;;0;0.00;;4;18.00
Don Martin 250g;0;1;16.50;1.31 %;;0;0.00;;1;16.50
Americano groß;0;5;15.00;1.19 %;;0;0.00;;5;15.00
Cheese Cake vegan;0;3;14.40;1.14 %;;0;0.00;;3;14.40
ReCup ausgeben*;0;13;13.00;1.03 %;;2;2.00;;11;11.00
Flat White auf Eis;0;3;12.60;1.00 %;;1;4.20;;2;8.40
Hafer Flat White auf Eis;0;3;12.60;1.00 %;;1;4.20;;2;8.40
Kakao groß;0;3;12.00;0.95 %;;0;0.00;;3;12.00
Lucia Dias 250g;0;1;9.50;0.75 %;;0;0.00;;1;9.50
Lemon Verbena Tea;0;2;9.20;0.73 %;;1;4.60;;1;4.60
Green Tea;0;2;9.20;0.73 %;;0;0.00;;2;9.20
Apfelschorle;0;3;9.00;0.72 %;;1;3.00;;2;6.00
Espresso Single;0;4;8.80;0.70 %;;3;6.60;;1;2.20
Caffé Latte doppelt;0;2;8.00;0.64 %;;0;0.00;;2;8.00
Hafer Caffè Latte;0;2;7.20;0.57 %;;2;7.20;;0;0.00
ReCup ausgeben ´;0;7;7.00;0.56 %;;0;0.00;;7;7.00
Hario V60 filter (100) 02;0;1;7.00;0.56 %;;0;0.00;;1;7.00
Kinder Kakao;0;2;6.40;0.51 %;;1;3.20;;1;3.20
Espresso Doppio Macchiato;0;2;6.00;0.48 %;;1;3.00;;1;3.00
Espresso Doppio;0;2;5.20;0.41 %;;0;0.00;;2;5.20
Espresso Macchiato;0;2;4.80;0.38 %;;0;0.00;;2;4.80
Lemon Poppy Cake;0;1;4.80;0.38 %;;0;0.00;;1;4.80
Hand Brew;0;1;4.60;0.37 %;;0;0.00;;1;4.60
ReCup ausgeben;0;4;4.00;0.32 %;;0;0.00;;4;4.00
Decaf Flat White;0;1;3.80;0.30 %;;1;3.80;;0;0.00
MIKOLAJ Limonade;0;1;3.80;0.30 %;;0;0.00;;1;3.80
Raspberry Cake vegan;0;1;3.20;0.25 %;;0;0.00;;1;3.20
Hafer Espresso Macchiato groß;0;1;3.00;0.24 %;;0;0.00;;1;3.00
Milchschaum Kids;0;5;2.50;0.20 %;;1;0.50;;4;2.00
Deckel ReCup;0;2;2.00;0.16 %;;0;0.00;;2;2.00
Marmelade;0;1;1.00;0.08 %;;0;0.00;;1;1.00
Extra Shot;0;1;0.60;0.05 %;;0;0.00;;1;0.60
ReCup annehmen*;0;7;-7.00;-0.56 %;;0;0.00;;7;-7.00
ReCup annehmen ´;0;8;-8.00;-0.64 %;;0;0.00;;8;-8.00
ReCup annehmen;0;11;-11.00;-0.87 %;;0;0.00;;11;-11.00
;;;;
