;von;bis;;
Datum:;21.05.2022;21.05.2022;;
Enthalt Z;702;702;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2688.70;98.12 %;
Auslagen;;;50.00;1.82 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.60;0.06 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;50.00;1.83 %;
19.0%;;;998.50;36.46 %;
7.0%;;;1690.20;61.72 %;
Total;;;2738.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;50.00;2.03 %;
19.0%;;;839.00;33.99 %;
7.0%;;;1579.71;63.99 %;
Total;;;2468.71;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;159.50;59.08 %;
7.0%;;;110.49;40.92 %;
Total;;;269.99;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;167;1072.10;39.15 %;0.00
Maestro;;66;862.50;31.49 %;0.40
MasterCard;;15;175.50;6.41 %;0.00
Mehrzweckgutschein;;1;12.00;0.44 %;0.00
Visa;;28;312.90;11.43 %;0.00
Visa Electron;;26;303.70;11.09 %;1.20
Total;;303;2738.70;100.00 %;1.60
;;;;
Umsatzdetails;;;;;
Anna;;;208.00;7.74 %;0.40
Karolina;;;475.30;17.68 %;1.20
Lena P.;;;435.80;16.21 %;0.00
Lora;;;728.80;27.11 %;0.00
Mik;;;535.70;19.92 %;0.00
Raquel;;;305.10;11.35 %;0.00
Total;;;2688.70;100.00 %;1.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;2.10;61.76 %;
Staff Beans & Food 25%;;1;1.30;38.24 %;
Total;;2;3.40;100.00 %;
;;;;
Tische;;;;;
Theke;;302;2738.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;546;1526.80;55.75 %;;132;475.00;;414;1051.80
Sonstiges;;54;740.90;27.05 %;;9;151.50;;45;589.40
Speisen;;136;471.00;17.20 %;;41;154.00;;95;317.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;47;661.50;24.15 %;;9;151.50;;38;510.00
Milchmischgetränke;;212;595.80;21.75 %;;45;173.80;;167;422.00
Speisen;;136;471.00;17.20 %;;41;154.00;;95;317.00
Hafer;;133;422.00;15.41 %;;31;122.00;;102;300.00
Kaffee;;107;241.40;8.81 %;;34;90.80;;73;150.60
Summer;;43;168.90;6.17 %;;13;55.20;;30;113.70
Non Kaffee;;44;88.70;3.24 %;;9;33.20;;35;55.50
Gutscheine;;3;40.00;1.46 %;;0;0.00;;3;40.00
Equipment_;;4;39.40;1.44 %;;0;0.00;;4;39.40
Decaf;;7;10.00;0.37 %;;0;0.00;;7;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;56;190.40;6.95 %;;10;34.00;;46;156.40
Hafer Flat White auf Eis;0;39;163.80;5.98 %;;16;67.20;;23;96.60
Flat White auf Eis;0;36;151.20;5.52 %;;18;75.60;;18;75.60
Kanelbullar;0;33;105.60;3.86 %;;11;35.20;;22;70.40
Banana Bread;0;27;102.60;3.75 %;;10;38.00;;17;64.60
EL MORENO 250g;0;7;87.50;3.19 %;;1;12.50;;6;75.00
Hafer Cappuccino;0;25;85.00;3.10 %;;6;20.40;;19;64.60
Flat White;0;22;83.60;3.05 %;;5;19.00;;17;64.60
Cappuccino groß;0;19;79.80;2.91 %;;7;29.40;;12;50.40
Nitro Americano;0;20;72.00;2.63 %;;5;18.00;;15;54.00
Hafer Cappuccino Groß;0;17;71.40;2.61 %;;2;8.40;;15;63.00
CUERPO 1000g;0;2;68.00;2.48 %;;1;34.00;;1;34.00
MUYU 250g;0;7;66.50;2.43 %;;0;0.00;;7;66.50
DON MARTIN 250g;0;4;66.00;2.41 %;;0;0.00;;4;66.00
MIKOLAJ Limonade;0;17;64.60;2.36 %;;8;30.40;;9;34.20
IZUBA 250g;0;5;62.50;2.28 %;;3;37.50;;2;25.00
Filterkaffee;0;24;62.40;2.28 %;;6;15.60;;18;46.80
Hafer Flat White;0;16;60.80;2.22 %;;4;15.20;;12;45.60
Kuchen Maple Carrot;0;12;57.60;2.10 %;;8;38.40;;4;19.20
AYLA BOMBE 250g;0;3;46.50;1.70 %;;1;15.50;;2;31.00
Espresso Tonic;0;11;46.20;1.69 %;;5;21.00;;6;25.20
CHAKRA WARMI 250g;0;3;43.50;1.59 %;;1;14.50;;2;29.00
MUYU BOTTLE 365;0;3;40.50;1.48 %;;0;0.00;;3;40.50
Divers. Röstkaffee;0;2;40.50;1.48 %;;1;28.00;;1;12.50
Caffé Latte;0;11;39.60;1.45 %;;3;10.80;;8;28.80
Pain au Chocolat;0;14;39.20;1.43 %;;1;2.80;;13;36.40
Sandwich Vegetarisch;0;8;38.40;1.40 %;;0;0.00;;8;38.40
CUERPO 250g;0;4;38.00;1.39 %;;1;9.50;;3;28.50
CUERPO 500g;0;2;36.00;1.31 %;;0;0.00;;2;36.00
Croissant;0;16;35.20;1.29 %;;2;4.40;;14;30.80
Espresso Single;0;15;33.00;1.20 %;;13;28.60;;2;4.40
Caffé Latte doppelt;0;8;32.00;1.17 %;;0;0.00;;8;32.00
Cold Brew;0;8;30.40;1.11 %;;0;0.00;;8;30.40
ReCup ausgeben ´;0;30;30.00;1.10 %;;1;1.00;;29;29.00
Sandwich Vegan;0;6;28.80;1.05 %;;2;9.60;;4;19.20
Americano;0;10;28.00;1.02 %;;1;2.80;;9;25.20
Lemon Poppy Cake;0;7;26.60;0.97 %;;4;15.20;;3;11.40
Espresso Doppio;0;10;26.00;0.95 %;;6;15.60;;4;10.40
Hafer Caffè Latte;0;7;25.20;0.92 %;;3;10.80;;4;14.40
BREW Buch;0;2;25.00;0.91 %;;0;0.00;;2;25.00
25€ Gutschein;0;1;25.00;0.91 %;;0;0.00;;1;25.00
CABALLERO 250g;0;2;25.00;0.91 %;;0;0.00;;2;25.00
Apfelschorle;0;8;24.00;0.88 %;;0;0.00;;8;24.00
Americano groß;0;8;24.00;0.88 %;;1;3.00;;7;21.00
