;von;bis;;
Datum:;28.05.2022;28.05.2022;;
Enthalt Z;709;709;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;3031.00;98.86 %;
Auslagen;;;30.00;0.98 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;5.00;0.16 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;30.00;0.98 %;
19.0%;;;968.60;31.64 %;
7.0%;;;2062.40;67.38 %;
Total;;;3061.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;30.00;1.08 %;
19.0%;;;813.89;29.37 %;
7.0%;;;1927.68;69.55 %;
Total;;;2771.57;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;154.71;53.45 %;
7.0%;;;134.72;46.55 %;
Total;;;289.43;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;244;1447.70;47.30 %;0.00
Maestro;;69;786.10;25.68 %;5.00
MasterCard;;17;172.30;5.63 %;0.00
Visa;;42;495.30;16.18 %;0.00
Visa Electron;;14;159.60;5.21 %;0.00
Total;;386;3061.00;100.00 %;5.00
;;;;
Umsatzdetails;;;;;
Anna;;;391.00;12.90 %;0.00
Annacotta;;;1342.10;44.28 %;1.80
Artyom;;;42.80;1.41 %;0.80
Laura;;;599.20;19.77 %;0.00
Raquel;;;121.80;4.02 %;0.00
Sofia;;;534.10;17.62 %;2.40
Total;;;3031.00;100.00 %;5.00
;;;;
Stornos;;;;;
Kommunikationsfehler;;3;6.00;15.38 %;
nicht verfügbar;;1;17.00;43.59 %;
vertippt;;4;6.80;17.44 %;
Änderung durch Gast;;4;9.20;23.59 %;
Total;;12;39.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;4;9.80;100.00 %;
Total;;4;9.80;100.00 %;
;;;;
Tische;;;;;
Theke;;380;3061.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;718;1794.78;58.63 %;;14;52.00;;704;1742.78
Sonstiges;;51;728.80;23.81 %;;0;0.00;;51;728.80
Speisen;;161;537.42;17.56 %;;4;9.80;;157;527.62
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;324;754.58;24.65 %;;10;37.20;;314;717.38
Röstkaffee;;51;728.80;23.81 %;;0;0.00;;51;728.80
Speisen;;161;537.42;17.56 %;;4;9.80;;157;527.62
Hafer;;142;445.00;14.54 %;;2;7.60;;140;437.40
Kaffee;;186;414.20;13.53 %;;2;7.20;;184;407.00
Summer;;19;79.80;2.61 %;;0;0.00;;19;79.80
Non Kaffee;;38;69.20;2.26 %;;0;0.00;;38;69.20
Decaf;;9;32.00;1.05 %;;0;0.00;;9;32.00
Equipment_;;0;0.00;0.00 %;;0;0.00;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;87;295.80;9.66 %;;4;13.60;;83;282.20
Cappuccino groß;0;44;183.78;6.00 %;;2;8.40;;42;175.38
Hafer Cappuccino;0;51;173.40;5.66 %;;1;3.40;;50;170.00
IZUBA 250g;0;10;121.90;3.98 %;;0;0.00;;10;121.90
Banana Bread;0;28;106.40;3.48 %;;0;0.00;;28;106.40
Americano;0;35;98.00;3.20 %;;0;0.00;;35;98.00
Kanelbullar;0;30;96.00;3.14 %;;1;3.20;;29;92.80
MUYU 500g;0;5;90.00;2.94 %;;0;0.00;;5;90.00
Flat White;0;23;87.40;2.86 %;;1;3.80;;22;83.60
Kuchen Maple Carrot;0;18;86.40;2.82 %;;0;0.00;;18;86.40
Caffé Latte;0;24;86.40;2.82 %;;2;7.20;;22;79.20
Filterkaffee;0;30;78.00;2.55 %;;1;2.60;;29;75.40
EL MORENO 250g;0;6;71.90;2.35 %;;0;0.00;;6;71.90
Hafer Flat White auf Eis;0;17;71.40;2.33 %;;1;4.20;;16;67.20
Hafer Flat White;0;18;68.40;2.23 %;;0;0.00;;18;68.40
Espresso Doppio;0;24;62.40;2.04 %;;0;0.00;;24;62.40
AYLA BOMBE 250g;0;4;62.00;2.03 %;;0;0.00;;4;62.00
ReCup ausgeben ´;0;61;61.00;1.99 %;;0;0.00;;61;61.00
CHAKRA WARMI 250g;0;4;58.00;1.89 %;;0;0.00;;4;58.00
Flat White auf Eis;0;13;54.60;1.78 %;;1;4.20;;12;50.40
Pain au Chocolat;0;19;51.82;1.69 %;;0;0.00;;19;51.82
CABALLERO 250g;0;4;50.00;1.63 %;;0;0.00;;4;50.00
DON MARTIN 250g;0;3;49.50;1.62 %;;0;0.00;;3;49.50
CUERPO 250g;0;5;47.50;1.55 %;;0;0.00;;5;47.50
Sandwich Vegetarisch;0;10;46.80;1.53 %;;0;0.00;;10;46.80
Croissant;0;20;44.00;1.44 %;;3;6.60;;17;37.40
Hafer Cappuccino Groß;0;10;42.00;1.37 %;;0;0.00;;10;42.00
Cookie;0;21;42.00;1.37 %;;0;0.00;;21;42.00
Espresso Single;0;18;39.60;1.29 %;;0;0.00;;18;39.60
MUYU 250g;0;4;38.00;1.24 %;;0;0.00;;4;38.00
MUYU 1000g;0;1;34.00;1.11 %;;0;0.00;;1;34.00
Espresso Macchiato;0;14;33.60;1.10 %;;0;0.00;;14;33.60
Hafer Caffè Latte;0;9;32.40;1.06 %;;0;0.00;;9;32.40
Caffé Latte doppelt;0;8;32.00;1.05 %;;0;0.00;;8;32.00
Apfelschorle;0;10;30.00;0.98 %;;0;0.00;;10;30.00
ReCup ausgeben;0;29;29.00;0.95 %;;0;0.00;;29;29.00
GERMAN CARRANZA 250g;0;1;28.50;0.93 %;;0;0.00;;1;28.50
Hand Brew;0;6;27.60;0.90 %;;1;4.60;;5;23.00
CABALLERO 500g;0;1;24.00;0.78 %;;0;0.00;;1;24.00
EL MORENO 500g;0;1;24.00;0.78 %;;0;0.00;;1;24.00
Sandwich Vegan;0;5;24.00;0.78 %;;0;0.00;;5;24.00
Nimbus Cocktail;0;4;21.60;0.71 %;;0;0.00;;4;21.60
Nitro Americano;0;6;21.60;0.71 %;;0;0.00;;6;21.60
Espresso Tonic;0;5;21.00;0.69 %;;0;0.00;;5;21.00
Granola;0;5;21.00;0.69 %;;0;0.00;;5;21.00
Americano groß;0;7;21.00;0.69 %;;0;0.00;;7;21.00
ReCup ausgeben*;0;20;20.00;0.65 %;;0;0.00;;20;20.00
Coldbrew;0;5;19.00;0.62 %;;0;0.00;;5;19.00
Lemon Poppy Cake;0;5;19.00;0.62 %;;0;0.00;;5;19.00
Espresso Doppio Macchiato;0;6;18.00;0.59 %;;0;0.00;;6;18.00
CUERPO 500g;0;1;18.00;0.59 %;;0;0.00;;1;18.00
Hafer Caffè Latte doppelt;0;4;16.00;0.52 %;;0;0.00;;4;16.00
MIKOLAJ Limonade;0;4;15.20;0.50 %;;0;0.00;;4;15.20
Decaf Cappuccino;0;4;13.60;0.44 %;;0;0.00;;4;13.60
Hafer Espresso Macchiato;0;5;12.00;0.39 %;;0;0.00;;5;12.00
EL CARMEN Decaf 250g;0;1;11.50;0.38 %;;0;0.00;;1;11.50
Cold Brew;0;3;11.40;0.37 %;;0;0.00;;3;11.40
Mineralwasser Sprudel;0;4;11.20;0.37 %;;0;0.00;;4;11.20
Kinder Kakao;0;3;9.60;0.31 %;;0;0.00;;3;9.60
Lemon Verbena Tea;0;2;9.20;0.30 %;;0;0.00;;2;9.20
Decaf Flat White auf Eis;0;2;8.40;0.27 %;;0;0.00;;2;8.40
Decaf Caffè Latte;0;2;7.20;0.24 %;;0;0.00;;2;7.20
Hafer Kinder Kakao;0;2;6.40;0.21 %;;0;0.00;;2;6.40
Mineralwasser Still;0;2;5.60;0.18 %;;0;0.00;;2;5.60
Flat White auf Eis.;0;1;4.20;0.14 %;;0;0.00;;1;4.20
Kakao;0;1;4.00;0.13 %;;0;0.00;;1;4.00
Hafer Kakao;0;1;4.00;0.13 %;;0;0.00;;1;4.00
