;von;bis;;
Datum:;04.12.2022;04.12.2022;;
Enthalt Z;904;904;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2035.20;98.80 %;
Auslagen;;;24.00;1.17 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.80;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;24.00;1.17 %;
19.0%;;;798.18;38.76 %;
7.0%;;;1237.02;60.07 %;
Total;;;2059.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;24.00;1.30 %;
19.0%;;;670.82;36.24 %;
7.0%;;;1156.09;62.46 %;
Total;;;1850.91;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;127.36;61.15 %;
7.0%;;;80.93;38.85 %;
Total;;;208.29;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;121;757.20;36.77 %;0.00
Maestro;;53;584.40;28.38 %;0.00
MasterCard;;23;211.30;10.26 %;0.80
Visa;;28;322.70;15.67 %;0.00
Visa Electron;;14;183.60;8.92 %;0.00
Total;;239;2059.20;100.00 %;0.80
;;;;
Umsatzdetails;;;;;
Artyom;;;142.20;6.99 %;0.00
Laura;;;145.40;7.14 %;0.00
Raquel;;;75.30;3.70 %;0.00
Slobo;;;1672.30;82.17 %;0.80
Total;;;2035.20;100.00 %;0.80
;;;;
Stornos;;;;;
vertippt;;4;31.00;100.00 %;
Total;;4;31.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;18.00;100.00 %;
Total;;2;18.00;100.00 %;
;;;;
Tische;;;;;
Theke;;237;2059.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;439;1312.50;63.74 %;;52;189.80;;387;1122.70
Sonstiges;;28;424.50;20.61 %;;0;0.00;;28;424.50
Speisen;;91;322.20;15.65 %;;22;73.80;;69;248.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;191;608.00;29.53 %;;21;82.80;;170;525.20
Hafer;;129;412.80;20.05 %;;14;54.40;;115;358.40
Röstkaffee;;27;398.22;19.34 %;;0;0.00;;27;398.22
Speisen;;91;322.20;15.65 %;;22;73.80;;69;248.40
Kaffee;;78;196.80;9.56 %;;11;34.80;;67;162.00
Non Kaffee;;37;82.30;4.00 %;;6;17.80;;31;64.50
Equipment_;;1;26.28;1.28 %;;0;0.00;;1;26.28
Decaf;;3;8.20;0.40 %;;0;0.00;;3;8.20
Specials;;1;4.40;0.21 %;;0;0.00;;1;4.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;75;270.00;13.11 %;;7;25.20;;68;244.80
Hafer Cappuccino;0;45;162.00;7.87 %;;5;18.00;;40;144.00
Cappuccino groß;0;34;142.80;6.93 %;;6;25.20;;28;117.60
Flat White;0;27;108.00;5.24 %;;4;16.00;;23;92.00
Hafer Cappuccino Groß;0;23;96.60;4.69 %;;3;12.60;;20;84.00
Banana Bread;0;17;64.60;3.14 %;;3;11.40;;14;53.20
SIÉU SAO 250g;0;4;62.00;3.01 %;;0;0.00;;4;62.00
Chai Oat;0;13;57.20;2.78 %;;0;0.00;;13;57.20
Ingwer Minze;0;13;54.60;2.65 %;;4;16.80;;9;37.80
Filterkaffee;0;18;54.00;2.62 %;;7;21.00;;11;33.00
Kuchen Maple Carrot;0;10;48.00;2.33 %;;2;9.60;;8;38.40
DOI PANGKHON;0;3;46.50;2.26 %;;0;0.00;;3;46.50
Americano;0;15;45.00;2.19 %;;1;3.00;;14;42.00
Hafer Flat White;0;11;44.00;2.14 %;;1;4.00;;10;40.00
MUYU 250g;0;4;42.00;2.04 %;;0;0.00;;4;42.00
CUERPO 250g;0;4;42.00;2.04 %;;0;0.00;;4;42.00
Kanelbullar;0;13;41.60;2.02 %;;2;6.40;;11;35.20
Kakao normal gr;0;9;37.80;1.84 %;;2;8.40;;7;29.40
CUERPO 1000g;0;1;36.00;1.75 %;;0;0.00;;1;36.00
CUERPO 500g;0;2;35.02;1.70 %;;0;0.00;;2;35.02
Pain au Chocolat;0;12;33.60;1.63 %;;4;11.20;;8;22.40
Espresso Single;0;14;33.60;1.63 %;;0;0.00;;14;33.60
Cookie;0;12;33.60;1.63 %;;1;2.80;;11;30.80
L.A.C. Red;0;2;30.70;1.49 %;;0;0.00;;2;30.70
NY cheesecake;0;6;28.80;1.40 %;;0;0.00;;6;28.80
Croissant;0;11;26.40;1.28 %;;6;14.40;;5;12.00
TASSE L;0;1;26.28;1.28 %;;0;0.00;;1;26.28
Hafer Caffè Latte doppelt;0;6;25.20;1.22 %;;2;8.40;;4;16.80
ReCup ausgeben ´;0;25;25.00;1.21 %;;0;0.00;;25;25.00
LOS PLACERES 500g;0;1;24.00;1.17 %;;0;0.00;;1;24.00
Espresso Doppio Macchiato;0;6;19.20;0.93 %;;1;3.20;;5;16.00
Sandwich Vegan;0;4;19.20;0.93 %;;0;0.00;;4;19.20
Hafer Caffè Latte;0;5;19.00;0.92 %;;3;11.40;;2;7.60
LUIS ANIBAL;0;1;17.50;0.85 %;;0;0.00;;1;17.50
Caffé Latte doppelt;0;4;16.80;0.82 %;;1;4.20;;3;12.60
Granola;0;4;16.80;0.82 %;;2;8.40;;2;8.40
Caffé Latte;0;4;15.20;0.74 %;;1;3.80;;3;11.40
MUYU BOTTLE 365;0;1;14.50;0.70 %;;0;0.00;;1;14.50
RUMUKIA 250g;0;1;13.50;0.66 %;;0;0.00;;1;13.50
ReCup ausgeben*;0;13;13.00;0.63 %;;0;0.00;;13;13.00
LOS PLACERES 250g;0;1;12.50;0.61 %;;0;0.00;;1;12.50
EL CARMEN Decaf 250g;0;1;11.50;0.56 %;;0;0.00;;1;11.50
FAZENDA IP 250g;0;1;10.50;0.51 %;;0;0.00;;1;10.50
Espresso Macchiato;0;4;10.40;0.51 %;;0;0.00;;4;10.40
ReCup ausgeben_;0;10;10.00;0.49 %;;0;0.00;;10;10.00
Hand Brew;0;2;9.60;0.47 %;;1;4.80;;1;4.80
Americano groß;0;3;9.60;0.47 %;;0;0.00;;3;9.60
Sandwich Vegetarisch;0;2;9.60;0.47 %;;2;9.60;;0;0.00
Lemon Verbena Tea;0;2;9.20;0.45 %;;0;0.00;;2;9.20
Espresso Doppio;0;3;8.40;0.41 %;;1;2.80;;2;5.60
Decaf Cappuccino;0;2;7.20;0.35 %;;0;0.00;;2;7.20
Mineralwasser Sprudel;0;2;6.00;0.29 %;;0;0.00;;2;6.00
Milchschaum Kids;0;11;5.50;0.27 %;;2;1.00;;9;4.50
Flat White auf Eis;0;1;4.40;0.21 %;;0;0.00;;1;4.40
Espresso Tonic;0;1;4.40;0.21 %;;0;0.00;;1;4.40
