;von;bis;;
Datum:;22.04.2022;22.04.2022;;
Enthalt Z;672;672;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2107.30;98.71 %;
Auslagen;;;25.00;1.17 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.60;0.12 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;25.00;1.17 %;
19.0%;;;1026.90;48.16 %;
7.0%;;;1080.40;50.67 %;
Total;;;2132.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;25.00;1.32 %;
19.0%;;;862.97;45.47 %;
7.0%;;;1009.77;53.21 %;
Total;;;1897.74;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;163.93;69.89 %;
7.0%;;;70.63;30.11 %;
Total;;;234.56;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;184;1085.60;50.91 %;0.00
Maestro;;59;471.60;22.12 %;2.20
MasterCard;;8;65.60;3.08 %;0.00
Mehrzweckgutschein;;2;20.60;0.97 %;0.40
Visa;;26;173.10;8.12 %;0.00
Visa Electron;;22;315.80;14.81 %;0.00
Total;;301;2132.30;100.00 %;2.60
;;;;
Umsatzdetails;;;;;
Laura;;;75.20;3.57 %;0.00
Lena P.;;;1244.00;59.03 %;2.60
Mik;;;358.50;17.01 %;0.00
Sofia;;;429.60;20.39 %;0.00
Total;;;2107.30;100.00 %;2.60
;;;;
Stornos;;;;;
Kommunikationsfehler;;5;33.00;60.44 %;
vertippt;;1;18.00;32.97 %;
Änderung durch Gast;;1;3.60;6.59 %;
Total;;7;54.60;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;2.80;100.00 %;
Total;;2;2.80;100.00 %;
;;;;
Tische;;;;;
Theke;;291;2132.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;532;1384.10;64.91 %;;165;549.80;;367;834.30
Sonstiges;;24;401.70;18.84 %;;5;79.00;;19;322.70
Speisen;;105;346.50;16.25 %;;43;149.60;;62;196.90
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;206;608.20;28.52 %;;78;274.00;;128;334.20
Hafer;;175;417.00;19.56 %;;39;143.40;;136;273.60
Röstkaffee;;23;364.70;17.10 %;;5;79.00;;18;285.70
Speisen;;105;346.50;16.25 %;;43;149.60;;62;196.90
Kaffee;;114;253.00;11.87 %;;37;97.40;;77;155.60
Summer;;15;57.00;2.67 %;;3;12.00;;12;45.00
Non Kaffee;;22;48.90;2.29 %;;8;23.00;;14;25.90
Equipment_;;1;37.00;1.74 %;;0;0.00;;1;37.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;71;241.40;11.32 %;;35;119.00;;36;122.40
Hafer Cappuccino;0;49;166.60;7.81 %;;17;57.80;;32;108.80
Flat White;0;29;110.20;5.17 %;;13;49.40;;16;60.80
MUYU 1000g;0;3;102.00;4.78 %;;1;34.00;;2;68.00
Banana Bread;0;23;87.40;4.10 %;;11;41.80;;12;45.60
Kanelbullar;0;27;86.40;4.05 %;;14;44.80;;13;41.60
Cappuccino groß;0;18;75.60;3.55 %;;6;25.20;;12;50.40
Caffé Latte;0;20;72.00;3.38 %;;9;32.40;;11;39.60
Americano;0;25;70.00;3.28 %;;13;36.40;;12;33.60
Hafer Flat White auf Eis;0;13;54.60;2.56 %;;6;25.20;;7;29.40
Hafer Cappuccino Groß;0;13;54.60;2.56 %;;4;16.80;;9;37.80
Hafer Flat White;0;14;53.20;2.49 %;;8;30.40;;6;22.80
Hafer Caffè Latte;0;14;50.40;2.36 %;;3;10.80;;11;39.60
Flat White auf Eis;0;12;50.40;2.36 %;;5;21.00;;7;29.40
Chocolate Cake;0;13;49.40;2.32 %;;7;26.60;;6;22.80
Filterkaffee;0;15;39.00;1.83 %;;6;15.60;;9;23.40
MUYU 250g;0;4;38.00;1.78 %;;1;9.50;;3;28.50
Kinto travel  Tumbler 350ml;0;1;37.00;1.74 %;;0;0.00;;1;37.00
MUYU 500g;0;2;36.00;1.69 %;;0;0.00;;2;36.00
Nitro Americano;0;10;36.00;1.69 %;;1;3.60;;9;32.40
CUERPO 500g;0;2;36.00;1.69 %;;0;0.00;;2;36.00
Sandwich Vegetarisch;0;7;33.60;1.58 %;;4;19.20;;3;14.40
Familia Aguilera 250g;0;3;31.50;1.48 %;;1;10.50;;2;21.00
ReCup ausgeben*;0;31;31.00;1.45 %;;0;0.00;;31;31.00
Espresso Single;0;13;28.60;1.34 %;;5;11.00;;8;17.60
German Carranza 250g;0;1;28.50;1.34 %;;0;0.00;;1;28.50
MUYU BOTTLE 365;0;2;27.00;1.27 %;;0;0.00;;2;27.00
Americano groß;0;9;27.00;1.27 %;;2;6.00;;7;21.00
CUERPO 250g;0;3;26.20;1.23 %;;1;9.50;;2;16.70
ReCup ausgeben ´;0;26;26.00;1.22 %;;1;1.00;;25;25.00
Croissant;0;12;25.90;1.21 %;;2;4.40;;10;21.50
Pain au Chocolat;0;9;25.20;1.18 %;;0;0.00;;9;25.20
Apfelschorle;0;8;24.00;1.13 %;;3;9.00;;5;15.00
Espresso Doppio;0;9;23.40;1.10 %;;3;7.80;;6;15.60
ReCup ausgeben;0;21;21.00;0.98 %;;0;0.00;;21;21.00
Espresso Doppio Macchiato;0;7;21.00;0.98 %;;3;9.00;;4;12.00
Espresso Tonic;0;5;21.00;0.98 %;;2;8.40;;3;12.60
Cookie;0;10;20.00;0.94 %;;4;8.00;;6;12.00
Caffé Latte doppelt;0;5;20.00;0.94 %;;3;12.00;;2;8.00
Kakao groß;0;5;20.00;0.94 %;;4;16.00;;1;4.00
Hafer Caffè Latte groß;0;5;20.00;0.94 %;;0;0.00;;5;20.00
Ayla Bombe 250g;0;1;15.50;0.73 %;;1;15.50;;0;0.00
MIKOLAJ Limonade;0;4;15.20;0.71 %;;1;3.80;;3;11.40
Espresso Macchiato;0;6;14.40;0.68 %;;3;7.20;;3;7.20
Sandwich Vegan;0;3;14.40;0.68 %;;1;4.80;;2;9.60
Caballero 250g;0;1;12.50;0.59 %;;0;0.00;;1;12.50
EL CARMEN Decaf 250g;0;1;11.50;0.54 %;;0;0.00;;1;11.50
Kinder Kakao;0;3;9.60;0.45 %;;0;0.00;;3;9.60
Hafer Espresso Macchiato;0;4;9.60;0.45 %;;1;2.40;;3;7.20
Hand Brew;0;2;9.20;0.43 %;;0;0.00;;2;9.20
Black Tea;0;1;4.60;0.22 %;;1;4.60;;0;0.00
Lemon Verbena Tea;0;1;4.60;0.22 %;;1;4.60;;0;0.00
Granola;0;1;4.20;0.20 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.19 %;;0;0.00;;1;4.00
Coldbrew;0;1;3.80;0.18 %;;1;3.80;;0;0.00
Hafer Espresso Macchiato groß;0;1;3.00;0.14 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;2;2.00;0.09 %;;0;0.00;;2;2.00
Milchschaum Kids;0;3;1.50;0.07 %;;2;1.00;;1;0.50
Extra Shot;0;1;0.60;0.03 %;;1;0.60;;0;0.00
ReCup annehmen **;0;3;-3.00;-0.14 %;;0;0.00;;3;-3.00
ReCup annehmen;0;5;-5.00;-0.23 %;;0;0.00;;5;-5.00
ReCup annehmen ´;0;17;-17.00;-0.80 %;;2;-2.00;;15;-15.00
ReCup annehmen*;0;30;-30.00;-1.41 %;;0;0.00;;30;-30.00
;;;;
