;von;bis;;
Datum:;01.11.2021;01.11.2021;;
Enthalt Z;505;505;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1680.50;94.78 %;
Auslagen;;;90.00;5.08 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.60;0.15 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;90.00;5.08 %;
19.0%;;;424.80;23.99 %;
7.0%;;;1255.70;70.92 %;
Total;;;1770.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;90.00;5.55 %;
19.0%;;;356.95;22.03 %;
7.0%;;;1173.60;72.42 %;
Total;;;1620.55;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;67.85;45.25 %;
7.0%;;;82.10;54.75 %;
Total;;;149.95;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;109;723.80;40.88 %;0.00
Maestro;;47;474.80;26.82 %;2.60
MasterCard;;8;68.30;3.86 %;0.00
Mehrzweckgutschein;;1;5.80;0.33 %;0.00
Visa;;19;212.00;11.97 %;0.00
Visa Electron;;21;285.80;16.14 %;0.00
Total;;205;1770.50;100.00 %;2.60
;;;;
Umsatzdetails;;;;;
Anna;;;48.50;2.89 %;0.00
Lora;;;1497.10;89.09 %;2.60
Robin;;;134.90;8.03 %;0.00
Total;;;1680.50;100.00 %;2.60
;;;;
Stornos;;;;;
Änderung durch Gast;;1;3.20;100.00 %;
Total;;1;3.20;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Tische;;;;;
Theke;;202;1770.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;347;912.40;51.53 %;;36;119.40;;311;793.00
Sonstiges;;33;487.70;27.55 %;;1;9.50;;32;478.20
Speisen;;121;370.40;20.92 %;;17;54.60;;104;315.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;219;549.00;31.01 %;;18;66.40;;201;482.60
Röstkaffee;;31;430.70;24.33 %;;1;9.50;;30;421.20
Speisen;;121;370.40;20.92 %;;17;54.60;;104;315.80
Hafer;;63;206.40;11.66 %;;8;29.20;;55;177.20
Kaffee;;52;125.20;7.07 %;;8;23.80;;44;101.40
Gutscheine;;1;50.00;2.82 %;;0;0.00;;1;50.00
Non Kaffee;;13;31.80;1.80 %;;2;0.00;;11;31.80
Equipment;;1;7.00;0.40 %;;0;0.00;;1;7.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;53;180.20;10.18 %;;9;30.60;;44;149.60
Banana Bread PINE NUT;0;25;95.00;5.37 %;;5;19.00;;20;76.00
Flat White;0;22;83.60;4.72 %;;3;11.40;;19;72.20
Cappuccino groß;0;19;79.80;4.51 %;;2;8.40;;17;71.40
Caffé Latte;0;21;75.60;4.27 %;;0;0.00;;21;75.60
Kanelbullar;0;23;73.60;4.16 %;;3;9.60;;20;64.00
Hafer Cappuccino;0;19;64.60;3.65 %;;3;10.20;;16;54.40
Kakao groß;0;16;64.00;3.61 %;;4;16.00;;12;48.00
Rukira  250g;0;4;54.00;3.05 %;;0;0.00;;4;54.00
ReCup ausgeben ´;0;53;53.00;2.99 %;;0;0.00;;53;53.00
50€ Gutschein;0;1;50.00;2.82 %;;0;0.00;;1;50.00
Hafer Flat White;0;13;49.40;2.79 %;;1;3.80;;12;45.60
Hafer Cappuccino Groß;0;11;46.20;2.61 %;;0;0.00;;11;46.20
Shakisso 250g;0;3;42.70;2.41 %;;0;0.00;;3;42.70
Bella Vista 250g;0;3;40.50;2.29 %;;0;0.00;;3;40.50
Croissant;0;18;39.60;2.24 %;;1;2.20;;17;37.40
MUYU 250g;0;4;38.00;2.15 %;;1;9.50;;3;28.50
Villa Maria 250g;0;3;37.50;2.12 %;;0;0.00;;3;37.50
Chocolate Cake;0;11;35.20;1.99 %;;2;6.40;;9;28.80
MUYU 1000g;0;1;34.00;1.92 %;;0;0.00;;1;34.00
Filterkaffee;0;13;33.80;1.91 %;;1;2.60;;12;31.20
Raspberry Cake vegan;0;10;32.00;1.81 %;;1;3.20;;9;28.80
Cookie;0;13;26.00;1.47 %;;2;4.00;;11;22.00
Americano;0;9;25.20;1.42 %;;5;14.00;;4;11.20
Familia Aguilera 250g;0;2;25.00;1.41 %;;0;0.00;;2;25.00
Caffé Latte doppelt;0;6;24.00;1.36 %;;0;0.00;;6;24.00
Villa Maria 500g;0;1;24.00;1.36 %;;0;0.00;;1;24.00
EL CARMEN Decaf 250g;0;2;23.00;1.30 %;;0;0.00;;2;23.00
Hafer Caffè Latte;0;6;21.60;1.22 %;;2;7.20;;4;14.40
M.Morales 250g;0;2;21.00;1.19 %;;0;0.00;;2;21.00
M.Morales 500g;0;1;20.00;1.13 %;;0;0.00;;1;20.00
Pain au Chocolat;0;7;19.60;1.11 %;;0;0.00;;7;19.60
Brownie;0;6;19.20;1.08 %;;2;6.40;;4;12.80
Quiche;0;5;19.00;1.07 %;;1;3.80;;4;15.20
MUYU 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
German Carranza 250g;0;1;17.50;0.99 %;;0;0.00;;1;17.50
Americano groß;0;5;15.00;0.85 %;;0;0.00;;5;15.00
Mr Toi 250g;0;1;14.50;0.82 %;;0;0.00;;1;14.50
Hand Brew;0;3;13.80;0.78 %;;1;4.60;;2;9.20
Espresso Macchiato;0;5;12.00;0.68 %;;0;0.00;;5;12.00
ATSABE 250g;0;1;11.50;0.65 %;;0;0.00;;1;11.50
Kinder Kakao;0;3;9.60;0.54 %;;0;0.00;;3;9.60
Lucia Dias 250g;0;1;9.50;0.54 %;;0;0.00;;1;9.50
Lemon Verbena Tea;0;2;9.20;0.52 %;;0;0.00;;2;9.20
Green Tea;0;2;9.20;0.52 %;;0;0.00;;2;9.20
ReCup ausgeben*;0;8;8.00;0.45 %;;0;0.00;;8;8.00
Hafer Caffè Latte groß;0;2;8.00;0.45 %;;2;8.00;;0;0.00
Espresso Doppio;0;3;7.80;0.44 %;;1;2.60;;2;5.20
MIKOLAJ Limonade;0;2;7.60;0.43 %;;0;0.00;;2;7.60
ReCup ausgeben;0;7;7.00;0.40 %;;0;0.00;;7;7.00
Hario V60 filter (100) 02;0;1;7.00;0.40 %;;0;0.00;;1;7.00
Espresso Single;0;3;6.60;0.37 %;;0;0.00;;3;6.60
Cheese Cake vegan;0;2;6.40;0.36 %;;0;0.00;;2;6.40
Espresso Doppio Macchiato;0;2;6.00;0.34 %;;0;0.00;;2;6.00
Raw Cake;0;1;4.80;0.27 %;;0;0.00;;1;4.80
Flat White auf Eis;0;1;4.20;0.24 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.23 %;;0;0.00;;1;4.00
Hafer Kinder Kakao;0;1;3.20;0.18 %;;0;0.00;;1;3.20
Apfelschorle;0;1;3.00;0.17 %;;0;0.00;;1;3.00
Mineralwasser Still;0;1;2.80;0.16 %;;0;0.00;;1;2.80
Hafer Espresso Macchiato;0;1;2.40;0.14 %;;0;0.00;;1;2.40
Milchschaum Kids;0;5;0.00;0.00 %;;2;0.00;;3;0.00
ReCup annehmen*;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
ReCup annehmen;0;2;-2.00;-0.11 %;;0;0.00;;2;-2.00
ReCup annehmen ´;0;25;-25.00;-1.41 %;;0;0.00;;25;-25.00
;;;;
