;von;bis;;
Datum:;31.07.2022;31.07.2022;;
Enthalt Z;773;773;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2284.50;99.20 %;
Auslagen;;;17.00;0.74 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.40;0.06 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;17.00;0.74 %;
19.0%;;;1240.60;53.90 %;
7.0%;;;1043.90;45.36 %;
Total;;;2301.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;17.00;0.84 %;
19.0%;;;1042.47;51.22 %;
7.0%;;;975.65;47.94 %;
Total;;;2035.12;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;198.13;74.38 %;
7.0%;;;68.25;25.62 %;
Total;;;266.38;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;148;988.80;42.96 %;0.00
Maestro;;53;596.30;25.91 %;1.40
MasterCard;;12;153.30;6.66 %;0.00
Mehrzweckgutschein;;1;7.00;0.30 %;0.00
Visa;;38;422.70;18.37 %;0.00
Visa Electron;;14;133.40;5.80 %;0.00
Total;;266;2301.50;100.00 %;1.40
;;;;
Umsatzdetails;;;;;
Anna S.;;;1168.20;51.14 %;0.00
Annacotta;;;128.30;5.62 %;0.00
Karolina;;;99.80;4.37 %;1.40
Laura;;;145.00;6.35 %;0.00
Lena P.;;;96.00;4.20 %;0.00
Lena R.;;;567.20;24.83 %;0.00
Raquel;;;80.00;3.50 %;0.00
Total;;;2284.50;100.00 %;1.40
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;266;2301.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;519;1485.20;64.53 %;;287;1033.30;;232;451.90
Speisen;;139;462.80;20.11 %;;112;372.20;;27;90.60
Sonstiges;;23;353.50;15.36 %;;8;113.00;;15;240.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;224;582.00;25.29 %;;105;391.40;;119;190.60
Speisen;;139;462.80;20.11 %;;112;372.20;;27;90.60
Hafer;;117;382.60;16.62 %;;72;278.40;;45;104.20
Röstkaffee;;21;328.50;14.27 %;;7;100.50;;14;228.00
Non Kaffee;;69;174.40;7.58 %;;37;119.30;;32;55.10
Kaffee;;65;172.80;7.51 %;;44;125.20;;21;47.60
Summer;;42;169.00;7.34 %;;29;119.00;;13;50.00
Equipment_;;2;25.00;1.09 %;;1;12.50;;1;12.50
Decaf;;2;4.40;0.19 %;;0;0.00;;2;4.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Flat White auf Eis;0;47;197.40;8.58 %;;36;151.20;;11;46.20
Flat White auf Eis;0;35;147.00;6.39 %;;24;100.80;;11;46.20
Cappuccino;0;42;142.80;6.20 %;;33;112.20;;9;30.60
Banana Bread;0;28;106.40;4.62 %;;17;64.60;;11;41.80
Cappuccino groß;0;22;92.40;4.01 %;;16;67.20;;6;25.20
Kanelbullar;0;26;83.20;3.62 %;;23;73.60;;3;9.60
Flat White;0;21;79.80;3.47 %;;15;57.00;;6;22.80
MIKOLAJ Limonade;0;18;68.40;2.97 %;;13;49.40;;5;19.00
Hafer Cappuccino;0;20;68.00;2.95 %;;14;47.60;;6;20.40
Caffé Latte;0;18;64.80;2.82 %;;10;36.00;;8;28.80
Pain au Chocolat;0;22;61.60;2.68 %;;20;56.00;;2;5.60
CUERPO 500g;0;3;54.00;2.35 %;;0;0.00;;3;54.00
Cold Brew;0;14;53.20;2.31 %;;10;38.00;;4;15.20
IZUBA 250g;0;4;50.00;2.17 %;;1;12.50;;3;37.50
Kuchen Maple Carrot;0;10;48.00;2.09 %;;9;43.20;;1;4.80
Nitro Americano;0;13;46.80;2.03 %;;8;28.80;;5;18.00
ReCup ausgeben ´;0;46;46.00;2.00 %;;3;3.00;;43;43.00
Croissant;0;18;43.20;1.88 %;;14;33.60;;4;9.60
GERMAN CARRANZA 250g;0;2;39.00;1.69 %;;2;39.00;;0;0.00
Hafer Cappuccino Groß;0;9;37.80;1.64 %;;6;25.20;;3;12.60
MUYU 1000g;0;1;34.00;1.48 %;;0;0.00;;1;34.00
Filterkaffee;0;13;33.80;1.47 %;;8;20.80;;5;13.00
Americano;0;12;33.60;1.46 %;;7;19.60;;5;14.00
NY cheesecake;0;7;33.60;1.46 %;;7;33.60;;0;0.00
Apfelschorle;0;11;33.00;1.43 %;;7;21.00;;4;12.00
Mineralwasser Still;0;11;30.80;1.34 %;;8;22.40;;3;8.40
Hafer Caffè Latte;0;8;28.80;1.25 %;;7;25.20;;1;3.60
Cookie;0;13;28.60;1.24 %;;11;24.20;;2;4.40
MUYU BOTTLE 365;0;2;27.00;1.17 %;;0;0.00;;2;27.00
Nimbus Cocktail;0;5;27.00;1.17 %;;5;27.00;;0;0.00
Hafer Flat White;0;7;26.60;1.16 %;;4;15.20;;3;11.40
Espresso Tonic;0;6;25.20;1.09 %;;4;16.80;;2;8.40
BREW Buch;0;2;25.00;1.09 %;;1;12.50;;1;12.50
EL MORENO 500g;0;1;24.00;1.04 %;;0;0.00;;1;24.00
Sapto Wening 250g;0;2;23.00;1.00 %;;2;23.00;;0;0.00
Coldbrew;0;6;22.80;0.99 %;;3;11.40;;3;11.40
Lemon Poppy Cake;0;6;22.80;0.99 %;;4;15.20;;2;7.60
Granola;0;5;21.00;0.91 %;;5;21.00;;0;0.00
Caffé Latte doppelt;0;5;20.00;0.87 %;;2;8.00;;3;12.00
Espresso Single;0;9;19.80;0.86 %;;8;17.60;;1;2.20
Mineralwasser Sprudel;0;7;19.60;0.85 %;;6;16.80;;1;2.80
CUERPO 250g;0;2;19.00;0.83 %;;1;9.50;;1;9.50
Lemon Verbena Tea;0;4;18.40;0.80 %;;2;9.20;;2;9.20
Hand Brew;0;4;18.40;0.80 %;;4;18.40;;0;0.00
Espresso Doppio;0;7;18.20;0.79 %;;7;18.20;;0;0.00
MUYU 500g;0;1;18.00;0.78 %;;0;0.00;;1;18.00
Flat White auf Eis.;0;4;16.80;0.73 %;;2;8.40;;2;8.40
LUS HELENA SALAZAR 250g;0;1;16.50;0.72 %;;1;16.50;;0;0.00
Kakao;0;4;16.00;0.70 %;;1;4.00;;3;12.00
