;von;bis;;
Datum:;12.07.2022;12.07.2022;;
Enthalt Z;755;755;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1558.90;100.06 %;
Auslagen;;;-2.00;-0.13 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.10;0.07 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-2.00;-0.13 %;
19.0%;;;733.70;47.13 %;
7.0%;;;825.20;53.00 %;
Total;;;1556.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-2.00;-0.14 %;
19.0%;;;616.52;44.49 %;
7.0%;;;771.32;55.66 %;
Total;;;1385.84;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;117.18;68.50 %;
7.0%;;;53.88;31.50 %;
Total;;;171.06;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;121;679.30;43.63 %;0.00
Maestro;;56;521.50;33.50 %;1.10
MasterCard;;8;56.50;3.63 %;0.00
Visa;;15;89.70;5.76 %;0.00
Visa Electron;;19;209.90;13.48 %;0.00
Total;;219;1556.90;100.00 %;1.10
;;;;
Umsatzdetails;;;;;
Artyom;;;369.70;23.72 %;0.00
Jairo;;;287.60;18.45 %;0.00
Lena P.;;;173.00;11.10 %;0.00
Lena R.;;;581.10;37.28 %;0.50
Mik;;;10.00;0.64 %;0.00
Raquel;;;2.20;0.14 %;0.00
Robin;;;135.30;8.68 %;0.60
Total;;;1558.90;100.00 %;1.10
;;;;
Stornos;;;;;
Kommunikationsfehler;;1;3.80;29.69 %;
vertippt;;2;9.00;70.31 %;
Total;;3;12.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;3.60;38.30 %;
Staff Bottled Drinks;;1;5.80;61.70 %;
Total;;4;9.40;100.00 %;
;;;;
Tische;;;;;
Theke;;216;1544.50;99.20 %;
Tisch 1;;1;12.40;0.80 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;338;910.10;58.46 %;;124;414.20;;214;495.90
Sonstiges;;22;339.00;21.77 %;;2;64.50;;20;274.50
Speisen;;89;307.80;19.77 %;;45;155.20;;44;152.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;145;379.40;24.37 %;;55;196.80;;90;182.60
Speisen;;89;307.80;19.77 %;;45;155.20;;44;152.60
Röstkaffee;;21;291.00;18.69 %;;1;16.50;;20;274.50
Hafer;;93;280.20;18.00 %;;27;103.00;;66;177.20
Kaffee;;53;120.00;7.71 %;;24;61.20;;29;58.80
Summer;;20;75.80;4.87 %;;9;34.00;;11;41.80
Non Kaffee;;27;54.70;3.51 %;;9;19.20;;18;35.50
Equipment_;;1;48.00;3.08 %;;1;48.00;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;37;125.80;8.08 %;;21;71.40;;16;54.40
Flat White auf Eis;0;30;121.80;7.82 %;;13;54.60;;17;67.20
Hafer Flat White auf Eis;0;28;117.60;7.55 %;;7;29.40;;21;88.20
Hafer Cappuccino;0;20;68.00;4.37 %;;8;27.20;;12;40.80
Banana Bread;0;17;64.60;4.15 %;;8;30.40;;9;34.20
CHAKRA WARMI 250g;0;4;58.00;3.73 %;;0;0.00;;4;58.00
IZUBA 250g;0;4;50.00;3.21 %;;0;0.00;;4;50.00
Hario tea dripper largo;0;1;48.00;3.08 %;;1;48.00;;0;0.00
Kuchen Maple Carrot;0;9;43.20;2.77 %;;5;24.00;;4;19.20
Kanelbullar;0;14;43.20;2.77 %;;5;16.00;;9;27.20
Caffé Latte;0;12;43.20;2.77 %;;4;14.40;;8;28.80
Hafer Flat White;0;11;41.80;2.68 %;;6;22.80;;5;19.00
Cold Brew;0;10;38.00;2.44 %;;5;19.00;;5;19.00
CUERPO 250g;0;4;38.00;2.44 %;;0;0.00;;4;38.00
Cappuccino groß;0;9;37.80;2.43 %;;6;25.20;;3;12.60
MUYU 500g;0;2;36.00;2.31 %;;0;0.00;;2;36.00
LUS HELENA SALAZAR 250g;0;2;33.00;2.12 %;;0;0.00;;2;33.00
DON MARTIN 250g;0;2;33.00;2.12 %;;1;16.50;;1;16.50
Filterkaffee;0;12;31.20;2.00 %;;4;10.40;;8;20.80
Pain au Chocolat;0;11;30.80;1.98 %;;5;14.00;;6;16.80
Flat White;0;8;30.40;1.95 %;;4;15.20;;4;15.20
MIKOLAJ Limonade;0;8;30.40;1.95 %;;3;11.40;;5;19.00
Hafer Cappuccino Groß;0;7;29.40;1.89 %;;2;8.40;;5;21.00
Sandwich Vegetarisch;0;6;27.60;1.77 %;;2;9.60;;4;18.00
Croissant;0;12;26.40;1.70 %;;9;19.80;;3;6.60
Granola;0;6;25.20;1.62 %;;3;12.60;;3;12.60
Nitro Americano;0;7;25.20;1.62 %;;3;10.80;;4;14.40
EL MORENO 500g;0;1;24.00;1.54 %;;0;0.00;;1;24.00
ReCup ausgeben ´;0;23;23.00;1.48 %;;4;4.00;;19;19.00
Americano;0;8;22.40;1.44 %;;5;14.00;;3;8.40
Sandwich Vegan;0;5;21.60;1.39 %;;2;9.60;;3;12.00
MUYU 250g;0;2;19.00;1.22 %;;0;0.00;;2;19.00
Espresso Doppio;0;7;18.20;1.17 %;;2;5.20;;5;13.00
Apfelschorle;0;6;18.00;1.16 %;;1;3.00;;5;15.00
Espresso Single;0;7;15.40;0.99 %;;4;8.80;;3;6.60
Lemon Poppy Cake;0;4;15.20;0.98 %;;4;15.20;;0;0.00
Hafer Caffè Latte;0;4;14.40;0.92 %;;2;7.20;;2;7.20
Espresso Tonic;0;3;12.60;0.81 %;;1;4.20;;2;8.40
Kakao;0;3;12.00;0.77 %;;3;12.00;;0;0.00
Espresso Doppio Macchiato;0;4;12.00;0.77 %;;3;9.00;;1;3.00
Americano groß;0;4;12.00;0.77 %;;1;3.00;;3;9.00
ReCup ausgeben*;0;11;11.00;0.71 %;;0;0.00;;11;11.00
Cookie;0;5;10.00;0.64 %;;2;4.00;;3;6.00
Espresso Macchiato;0;3;7.20;0.46 %;;3;7.20;;0;0.00
Kinder Kakao;0;2;6.40;0.41 %;;0;0.00;;2;6.40
Hand Brew;0;1;4.60;0.30 %;;1;4.60;;0;0.00
Hafer Kakao;0;1;4.00;0.26 %;;1;4.00;;0;0.00
Hafer Caffè Latte doppelt;0;1;4.00;0.26 %;;1;4.00;;0;0.00
Deckel ReCup;0;3;3.00;0.19 %;;0;0.00;;3;3.00
Mineralwasser Sprudel;0;1;2.80;0.18 %;;1;2.80;;0;0.00
Milchschaum Kids;0;5;2.50;0.16 %;;4;2.00;;1;0.50
ReCup ausgeben;0;2;2.00;0.13 %;;0;0.00;;2;2.00
ReCup ausgeben **;0;1;1.00;0.06 %;;0;0.00;;1;1.00
ReCup annehmen **;0;3;-3.00;-0.19 %;;0;0.00;;3;-3.00
ReCup annehmen;0;5;-5.00;-0.32 %;;1;-1.00;;4;-4.00
ReCup annehmen*;0;10;-10.00;-0.64 %;;0;0.00;;10;-10.00
ReCup annehmen ´;0;21;-21.00;-1.35 %;;0;0.00;;21;-21.00
;;;;
