;von;bis;;
Datum:;30.04.2021;30.04.2021;;
Enthalt Z;316;316;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1193.90;98.43 %;
Auslagen;;;19.00;1.57 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;19.00;1.57 %;
19.0%;;;294.50;24.28 %;
7.0%;;;899.40;74.15 %;
Total;;;1212.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;19.00;1.72 %;
19.0%;;;247.42;22.35 %;
7.0%;;;840.54;75.93 %;
Total;;;1106.96;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;47.08;44.44 %;
7.0%;;;58.86;55.56 %;
Total;;;105.94;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;98;492.10;40.57 %;0.00
Maestro;;41;533.30;43.97 %;0.00
MasterCard;;4;45.30;3.73 %;0.00
Visa;;5;79.10;6.52 %;0.00
Visa Electron;;7;63.10;5.20 %;0.00
Total;;155;1212.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;364.40;30.52 %;0.00
Elisa;;;273.50;22.91 %;0.00
Martin;;;113.40;9.50 %;0.00
Mik;;;311.10;26.06 %;0.00
Raquel;;;131.50;11.01 %;0.00
Total;;;1193.90;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;155;1212.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;31;517.00;42.63 %;;0;0.00;;31;517.00
Getränke;;434;495.50;40.85 %;;0;0.00;;434;495.50
Speisen;;61;200.40;16.52 %;;0;0.00;;61;200.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;27;406.50;33.51 %;;0;0.00;;27;406.50
Milchmischgetränke;;262;300.50;24.78 %;;0;0.00;;262;300.50
Speisen;;61;200.40;16.52 %;;0;0.00;;61;200.40
Kaffee;;140;120.00;9.89 %;;0;0.00;;140;120.00
Equipment;;4;110.50;9.11 %;;0;0.00;;4;110.50
Hafer;;32;75.00;6.18 %;;0;0.00;;32;75.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;39;124.80;10.29 %;;0;0.00;;39;124.80
ReCup ausgeben ´;0;93;93.00;7.67 %;;0;0.00;;93;93.00
Cappuccino groß;0;23;87.40;7.21 %;;0;0.00;;23;87.40
Kanelbullar;0;22;70.40;5.80 %;;0;0.00;;22;70.40
Hario tea dripper largo;0;1;48.00;3.96 %;;0;0.00;;1;48.00
ReCup ausgeben;0;46;46.00;3.79 %;;0;0.00;;46;46.00
Banana Bread PINE NUT;0;12;45.60;3.76 %;;0;0.00;;12;45.60
FINCA ISNUL 1000g;0;1;42.00;3.46 %;;0;0.00;;1;42.00
MUYU BOTTLE 365;0;3;40.50;3.34 %;;0;0.00;;3;40.50
Flat White;0;10;38.00;3.13 %;;0;0.00;;10;38.00
Guardabaxo 250g;0;4;38.00;3.13 %;;0;0.00;;4;38.00
Gover Cueva 250g;0;3;37.50;3.09 %;;0;0.00;;3;37.50
Americano;0;15;37.50;3.09 %;;0;0.00;;15;37.50
MUYU 500g;0;2;36.00;2.97 %;;0;0.00;;2;36.00
Caffé Latte;0;10;35.00;2.89 %;;0;0.00;;10;35.00
Tasse L;0;1;35.00;2.89 %;;0;0.00;;1;35.00
MUYU 1000g;0;1;34.00;2.80 %;;0;0.00;;1;34.00
Ouro 1000g;0;1;32.00;2.64 %;;0;0.00;;1;32.00
MUYU 250g;0;3;28.50;2.35 %;;0;0.00;;3;28.50
Pain au chocolat;0;10;28.00;2.31 %;;0;0.00;;10;28.00
Kuchen Maple Carrot;0;5;24.00;1.98 %;;0;0.00;;5;24.00
EL CARMEN Decaf 250g;0;2;23.00;1.90 %;;0;0.00;;2;23.00
FINCA ISNUL 500g;0;1;22.00;1.81 %;;0;0.00;;1;22.00
Filterkaffee;0;8;20.00;1.65 %;;0;0.00;;8;20.00
Croissant;0;9;19.80;1.63 %;;0;0.00;;9;19.80
Tasse S;0;1;18.00;1.48 %;;0;0.00;;1;18.00
Hafer Caffè Latte;0;5;17.50;1.44 %;;0;0.00;;5;17.50
Hafer Kakao;0;5;17.50;1.44 %;;0;0.00;;5;17.50
Ouro 500g;0;1;17.00;1.40 %;;0;0.00;;1;17.00
Don Primitivo 250g;0;1;14.50;1.20 %;;0;0.00;;1;14.50
ReCup ausgeben*;0;13;13.00;1.07 %;;0;0.00;;13;13.00
Hafer Cappuccino;0;4;12.80;1.06 %;;0;0.00;;4;12.80
ALT Sandwich;0;3;12.60;1.04 %;;0;0.00;;3;12.60
Café Crème;0;5;12.50;1.03 %;;0;0.00;;5;12.50
Espresso single;0;6;12.00;0.99 %;;0;0.00;;6;12.00
ATSABE 250g;0;1;11.50;0.95 %;;0;0.00;;1;11.50
EL MORENO 250g;0;1;11.50;0.95 %;;0;0.00;;1;11.50
Doppio;0;4;10.00;0.82 %;;0;0.00;;4;10.00
PAPAKUCHI 250g;0;1;9.50;0.78 %;;0;0.00;;1;9.50
Tasche;0;1;9.50;0.78 %;;0;0.00;;1;9.50
Hand Brew;0;2;9.00;0.74 %;;0;0.00;;2;9.00
Ouro 250g;0;1;9.00;0.74 %;;0;0.00;;1;9.00
Hafer Flat White;0;2;7.60;0.63 %;;0;0.00;;2;7.60
Hafer Cappuccino Groß;0;2;7.60;0.63 %;;0;0.00;;2;7.60
Doppio Macchiato;0;2;6.00;0.49 %;;0;0.00;;2;6.00
Americano groß;0;2;6.00;0.49 %;;0;0.00;;2;6.00
Espresso Macchiato;0;2;5.00;0.41 %;;0;0.00;;2;5.00
Caffé Latte doppelt;0;1;3.80;0.31 %;;0;0.00;;1;3.80
Kakao;0;1;3.50;0.29 %;;0;0.00;;1;3.50
Café Crème groß;0;1;3.00;0.25 %;;0;0.00;;1;3.00
ReCup annehmen*;0;1;-1.00;-0.08 %;;0;0.00;;1;-1.00
ReCup annehmen;0;47;-47.00;-3.88 %;;0;0.00;;47;-47.00
ReCup annehmen ´;0;85;-85.00;-7.01 %;;0;0.00;;85;-85.00
;;;;
