;von;bis;;
Datum:;03.12.2021;03.12.2021;;
Enthalt Z;538;538;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1601.60;97.58 %;
Auslagen;;;39.00;2.38 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.80;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;39.00;2.38 %;
19.0%;;;444.20;27.08 %;
7.0%;;;1157.40;70.55 %;
Total;;;1640.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;39.00;2.61 %;
19.0%;;;373.19;24.98 %;
7.0%;;;1081.78;72.41 %;
Total;;;1493.97;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;71.01;48.43 %;
7.0%;;;75.62;51.57 %;
Total;;;146.63;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;117;753.00;45.90 %;0.00
Maestro;;48;533.00;32.49 %;0.00
MasterCard;;13;120.90;7.37 %;0.00
Visa;;11;99.50;6.06 %;0.80
Visa Electron;;17;134.20;8.18 %;0.00
Total;;206;1640.60;100.00 %;0.80
;;;;
Umsatzdetails;;;;;
Anja;;;0.00;0.00 %;0.00
Anna;;;380.00;23.73 %;0.00
Mik;;;319.60;19.96 %;0.00
Raquel;;;543.20;33.92 %;0.00
Robin;;;358.80;22.40 %;0.80
Total;;;1601.60;100.00 %;0.80
;;;;
Stornos;;;;;
Training/Testbuchung;;1;9.50;100.00 %;
Total;;1;9.50;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;204;1640.60;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;378;883.40;53.85 %;;73;228.40;;305;655.00
Sonstiges;;39;486.50;29.65 %;;2;21.00;;37;465.50
Speisen;;81;270.70;16.50 %;;17;64.70;;64;206.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;217;539.60;32.89 %;;33;107.40;;184;432.20
Röstkaffee;;37;466.50;28.43 %;;2;21.00;;35;445.50
Speisen;;81;270.70;16.50 %;;17;64.70;;64;206.00
Kaffee;;77;167.00;10.18 %;;22;57.80;;55;109.20
Hafer;;57;144.40;8.80 %;;16;54.00;;41;90.40
Non Kaffee;;27;32.40;1.97 %;;2;9.20;;25;23.20
Gutscheine;;2;20.00;1.22 %;;0;0.00;;2;20.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;67;227.80;13.89 %;;10;34.00;;57;193.80
Sanai Red 250g;0;5;107.50;6.55 %;;0;0.00;;5;107.50
MUYU 250g;0;10;95.00;5.79 %;;0;0.00;;10;95.00
Flat White;0;23;87.40;5.33 %;;4;15.20;;19;72.20
Banana Bread PINE NUT;0;19;72.20;4.40 %;;6;22.80;;13;49.40
Cappuccino groß;0;17;71.40;4.35 %;;4;16.80;;13;54.60
Izuba 250g;0;6;69.00;4.21 %;;0;0.00;;6;69.00
Caffé Latte;0;18;64.80;3.95 %;;7;25.20;;11;39.60
Americano;0;23;64.40;3.93 %;;10;28.00;;13;36.40
Kanelbullar;0;17;54.40;3.32 %;;2;6.40;;15;48.00
Hafer Cappuccino;0;14;47.60;2.90 %;;7;23.80;;7;23.80
Kakao groß;0;10;40.00;2.44 %;;4;16.00;;6;24.00
ReCup ausgeben ´;0;40;40.00;2.44 %;;0;0.00;;40;40.00
Hafer Cappuccino Groß;0;9;37.80;2.30 %;;4;16.80;;5;21.00
Familia Aguilera 250g;0;3;37.50;2.29 %;;1;12.50;;2;25.00
Filterkaffee;0;14;36.40;2.22 %;;3;7.80;;11;28.60
Shakisso 250g;0;2;31.00;1.89 %;;0;0.00;;2;31.00
Mr Toi 250g;0;2;29.00;1.77 %;;0;0.00;;2;29.00
Kuchen Maple Carrot;0;6;28.80;1.76 %;;2;9.60;;4;19.20
Lucia Dias 250g;0;3;28.50;1.74 %;;0;0.00;;3;28.50
Hafer Flat White;0;7;26.60;1.62 %;;1;3.80;;6;22.80
Pain au Chocolat;0;9;25.20;1.54 %;;2;5.60;;7;19.60
Croissant;0;11;24.20;1.48 %;;4;8.80;;7;15.40
ATSABE 250g;0;2;23.00;1.40 %;;0;0.00;;2;23.00
Espresso Macchiato;0;9;21.60;1.32 %;;5;12.00;;4;9.60
10€ Gutschein;0;2;20.00;1.22 %;;0;0.00;;2;20.00
Cookie;0;10;20.00;1.22 %;;0;0.00;;10;20.00
Caffé Latte doppelt;0;5;20.00;1.22 %;;0;0.00;;5;20.00
Kinder Kakao;0;6;19.20;1.17 %;;1;3.20;;5;16.00
Lemon Verbena Tea;0;4;18.40;1.12 %;;2;9.20;;2;9.20
German Carranza 250g;0;1;17.50;1.07 %;;0;0.00;;1;17.50
Divers. Röstkaffee;0;2;17.00;1.04 %;;1;8.50;;1;8.50
Quiche;0;4;15.20;0.93 %;;0;0.00;;4;15.20
ReCup ausgeben*;0;13;13.00;0.79 %;;0;0.00;;13;13.00
Espresso Doppio;0;5;13.00;0.79 %;;1;2.60;;4;10.40
ReCup ausgeben;0;12;12.00;0.73 %;;0;0.00;;12;12.00
Frühstück Süß;0;1;11.50;0.70 %;;1;11.50;;0;0.00
Agua Iglesia 250g;0;1;11.50;0.70 %;;0;0.00;;1;11.50
Espresso Single;0;5;11.00;0.67 %;;2;4.40;;3;6.60
Raw Cake;0;2;9.60;0.59 %;;0;0.00;;2;9.60
Lemon Poppy Cake;0;2;9.60;0.59 %;;0;0.00;;2;9.60
Hafer Caffè Latte groß;0;2;8.00;0.49 %;;1;4.00;;1;4.00
Hafer Caffè Latte;0;2;7.20;0.44 %;;1;3.60;;1;3.60
Espresso Doppio Macchiato;0;2;6.00;0.37 %;;0;0.00;;2;6.00
ReCup ausgeben **;0;6;6.00;0.37 %;;0;0.00;;6;6.00
Mineralwasser Sprudel;0;2;5.60;0.34 %;;0;0.00;;2;5.60
Black Tea;0;1;4.60;0.28 %;;0;0.00;;1;4.60
Hand Brew;0;1;4.60;0.28 %;;0;0.00;;1;4.60
Hafer Flat White auf Eis;0;1;4.20;0.26 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.24 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.23 %;;0;0.00;;1;3.80
Apfelschorle;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato groß;0;1;3.00;0.18 %;;1;3.00;;0;0.00
Americano groß;0;1;3.00;0.18 %;;1;3.00;;0;0.00
Milchschaum Kids;0;3;0.00;0.00 %;;0;0.00;;3;0.00
ReCup annehmen;0;5;-5.00;-0.30 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;7;-7.00;-0.43 %;;1;-1.00;;6;-6.00
ReCup annehmen **;0;9;-9.00;-0.55 %;;0;0.00;;9;-9.00
ReCup annehmen ´;0;31;-31.00;-1.89 %;;3;-3.00;;28;-28.00
;;;;
