;von;bis;;
Datum:;29.12.2021;29.12.2021;;
Enthalt Z;559;559;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1823.05;99.09 %;
Auslagen;;;15.00;0.82 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.70;0.09 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;15.00;0.82 %;
5.0%;;;12.50;0.68 %;
19.0%;;;622.20;33.85 %;
7.0%;;;1188.35;64.65 %;
Total;;;1838.05;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;15.00;0.90 %;
5.0%;;;11.90;0.72 %;
19.0%;;;522.80;31.49 %;
7.0%;;;1110.68;66.89 %;
Total;;;1660.38;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;0.60;0.34 %;
19.0%;;;99.40;55.95 %;
7.0%;;;77.67;43.72 %;
Total;;;177.67;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;118;829.85;45.15 %;0.00
Maestro;;54;595.20;32.38 %;0.80
MasterCard;;6;60.00;3.26 %;0.00
Mehrzweckgutschein;;2;11.80;0.64 %;0.00
Visa;;17;206.20;11.22 %;0.90
Visa Electron;;11;135.00;7.34 %;0.00
Total;;208;1838.05;100.00 %;1.70
;;;;
Umsatzdetails;;;;;
Anna;;;203.70;11.17 %;0.20
Annacotta;;;1251.85;68.67 %;1.50
Emanuel;;;36.60;2.01 %;0.00
Robin;;;330.90;18.15 %;0.00
Total;;;1823.05;100.00 %;1.70
;;;;
Stornos;;;;;
vertippt;;1;2.20;100.00 %;
Total;;1;2.20;100.00 %;
;;;;
Rabatte;;;;;
gutschein;;1;1.15;100.00 %;
Total;;1;1.15;100.00 %;
;;;;
Tische;;;;;
Theke;;206;1838.05;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;452;1047.40;56.98 %;;46;159.00;;406;888.40
Sonstiges;;33;456.85;24.86 %;;0;0.00;;33;456.85
Speisen;;108;333.80;18.16 %;;20;60.70;;88;273.10
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;237;498.20;27.10 %;;24;88.40;;213;409.80
Röstkaffee;;30;427.35;23.25 %;;0;0.00;;30;427.35
Speisen;;108;333.80;18.16 %;;20;60.70;;88;273.10
Hafer;;89;246.00;13.38 %;;6;20.60;;83;225.40
Kaffee;;94;217.80;11.85 %;;12;38.20;;82;179.60
Non Kaffee;;26;61.60;3.35 %;;1;0.00;;25;61.60
Equipment_;;2;19.50;1.06 %;;0;0.00;;2;19.50
Summer;;4;16.80;0.91 %;;2;8.40;;2;8.40
Gutscheine;;1;10.00;0.54 %;;0;0.00;;1;10.00
Decaf;;2;7.00;0.38 %;;1;3.40;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;57;193.80;10.54 %;;11;37.40;;46;156.40
Cappuccino groß;0;23;96.60;5.26 %;;4;16.80;;19;79.80
Kanelbullar;0;30;96.00;5.22 %;;3;9.60;;27;86.40
Hafer Cappuccino;0;28;95.20;5.18 %;;2;6.80;;26;88.40
Flat White;0;22;83.60;4.55 %;;1;3.80;;21;79.80
Banana Bread;0;22;83.60;4.55 %;;5;19.00;;17;64.60
Hafer Flat White;0;15;57.00;3.10 %;;1;3.80;;14;53.20
Caffé Latte;0;15;54.00;2.94 %;;4;14.40;;11;39.60
German Carranza 250g;0;3;52.50;2.86 %;;0;0.00;;3;52.50
Pain au Chocolat;0;18;50.40;2.74 %;;5;14.00;;13;36.40
MUYU 250g;0;5;47.50;2.58 %;;0;0.00;;5;47.50
Izuba 250g;0;4;46.00;2.50 %;;0;0.00;;4;46.00
Hand Brew;0;10;46.00;2.50 %;;4;18.40;;6;27.60
ReCup ausgeben ´;0;45;45.00;2.45 %;;0;0.00;;45;45.00
Filterkaffee;0;14;36.40;1.98 %;;0;0.00;;14;36.40
Americano;0;13;36.40;1.98 %;;2;5.60;;11;30.80
ATSABE 250g;0;3;34.50;1.88 %;;0;0.00;;3;34.50
Lucia Dias 1000g;0;1;34.00;1.85 %;;0;0.00;;1;34.00
MUYU 1000g;0;1;34.00;1.85 %;;0;0.00;;1;34.00
Hafer Cappuccino Groß;0;8;33.60;1.83 %;;0;0.00;;8;33.60
Kakao groß;0;8;32.00;1.74 %;;2;8.00;;6;24.00
Shakisso 250g;0;2;31.00;1.69 %;;0;0.00;;2;31.00
Espresso Single;0;14;30.80;1.68 %;;1;2.20;;13;28.60
Cookie;0;14;28.00;1.52 %;;1;2.00;;13;26.00
Caffé Latte doppelt;0;7;28.00;1.52 %;;2;8.00;;5;20.00
Bella Vista 250g;0;2;27.00;1.47 %;;0;0.00;;2;27.00
Croissant;0;12;26.40;1.44 %;;4;8.80;;8;17.60
Hafer Caffè Latte;0;7;25.20;1.37 %;;1;3.60;;6;21.60
Espresso Macchiato;0;10;24.00;1.31 %;;1;2.40;;9;21.60
Lemon Verbena Tea;0;5;23.00;1.25 %;;0;0.00;;5;23.00
Agua Iglesia 250g;0;2;21.85;1.19 %;;0;0.00;;2;21.85
Sanai Red 250g;0;1;21.50;1.17 %;;0;0.00;;1;21.50
Hafer Caffè Latte groß;0;5;20.00;1.09 %;;1;4.00;;4;16.00
Lemon Poppy Cake;0;4;19.20;1.04 %;;0;0.00;;4;19.20
Kinder Kakao;0;6;19.20;1.04 %;;0;0.00;;6;19.20
Lucia Dias 250g;0;2;19.00;1.03 %;;0;0.00;;2;19.00
MUYU 500g;0;1;18.00;0.98 %;;0;0.00;;1;18.00
Espresso Tonic;0;4;16.80;0.91 %;;2;8.40;;2;8.40
ReCup ausgeben*;0;15;15.00;0.82 %;;0;0.00;;15;15.00
Americano groß;0;5;15.00;0.82 %;;2;6.00;;3;9.00
Mr Toi 250g;0;1;14.50;0.79 %;;0;0.00;;1;14.50
Nussecken;0;4;14.00;0.76 %;;1;3.50;;3;10.50
Green Tea;0;3;13.80;0.75 %;;0;0.00;;3;13.80
MUYU BOTTLE 365;0;1;13.50;0.73 %;;0;0.00;;1;13.50
ReCup ausgeben;0;13;13.00;0.71 %;;0;0.00;;13;13.00
BREW Buch;0;1;12.50;0.68 %;;0;0.00;;1;12.50
Villa Maria 250g;0;1;12.50;0.68 %;;0;0.00;;1;12.50
Quiche;0;3;11.40;0.62 %;;1;3.80;;2;7.60
MIKOLAJ Limonade;0;3;11.40;0.62 %;;0;0.00;;3;11.40
Espresso Doppio;0;4;10.40;0.57 %;;0;0.00;;4;10.40
10€ Gutschein;0;1;10.00;0.54 %;;0;0.00;;1;10.00
Espresso Doppio Macchiato;0;3;9.00;0.49 %;;1;3.00;;2;6.00
Mineralwasser Sprudel;0;3;8.40;0.46 %;;0;0.00;;3;8.40
Hario V60 filter (100) 02;0;1;7.00;0.38 %;;0;0.00;;1;7.00
Apfelschorle;0;2;6.00;0.33 %;;0;0.00;;2;6.00
Blueberry Lemon Cake;0;1;4.80;0.26 %;;0;0.00;;1;4.80
Hafer Espresso Macchiato;0;2;4.80;0.26 %;;1;2.40;;1;2.40
Decaf Caffè Latte;0;1;3.60;0.20 %;;0;0.00;;1;3.60
Decaf Cappuccino;0;1;3.40;0.18 %;;1;3.40;;0;0.00
Hafer Kinder Kakao;0;1;3.20;0.17 %;;0;0.00;;1;3.20
ReCup ausgeben **;0;3;3.00;0.16 %;;0;0.00;;3;3.00
Extra Shot;0;3;1.80;0.10 %;;1;0.60;;2;1.20
Milchschaum Kids;0;3;0.00;0.00 %;;1;0.00;;2;0.00
ReCup annehmen **;0;4;-4.00;-0.22 %;;0;0.00;;4;-4.00
ReCup annehmen;0;5;-5.00;-0.27 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;8;-8.00;-0.44 %;;0;0.00;;8;-8.00
ReCup annehmen ´;0;54;-54.00;-2.94 %;;0;0.00;;54;-54.00
;;;;
