date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Cappuccino_sales,Flat White_sales,Cappuccino groß_sales,Caffé Latte_sales,Filterkaffee_sales,Caffé Latte doppelt_sales,Espresso Macchiato_sales,Espresso single_sales,Café Crème_sales,Doppio Macchiato_sales,Americano_sales,Hand Brew_sales,Americano groß_sales,Café Crème groß_sales,Doppio_sales,Extra Shot_sales,Oat Cappu klein_sales,Oat Flat_sales,Oat Cappu groß_sales,Oat Latte klein_sales,Oat Latte groß_sales,Hafer Cappuccino Groß_sales,Hafer Cappuccino_sales,Hafer Flat White_sales,Caffè Latte_sales,Caffè Latte Groß_sales,Hafer Espresso Macchiato_sales,Hafer Caffè Latte_sales,Hafer Caffè Latte Groß_sales,Decaf Caffè Latte Groß *_sales,Decaf Cappuccino *_sales,Decaf Flat White *_sales,Decaf Cappuccino Groß *_sales,Decaf Caffè Latte *_sales,Hafer Espresso Macchiato dopio_sales,Decaf Espresso_sales,Decaf doppio_sales,Decaf Espresso Macchiato *_sales,Decaf Americano_sales,Decaf Espresso Macchiato dopio *_sales,Espresso Doppio Macchiato_sales,Espresso Doppio_sales,Espresso Single_sales,Decaf Cappuccino_sales,Hafer Caffè Latte groß_sales,Decaf Caffè Latte_sales,Decaf Espresso Single_sales,Hafer Espresso Macchiato groß_sales,Decaf Cappuccino Groß_sales,Decaf Flat White_sales,Decaf Espresso Macchiato_sales,Decaf Caffè Latte Groß_sales,Hafer Food Cappuccino_sales,Hafer Food Flat White_sales,Hafer Food Cappuccino groß_sales,Hafer Food Caffe Latte groß_sales,Hafer Food Caffe Latte_sales,Decaf Americano Groß_sales,Cappuccino HaferTetra_sales,Cappuccino HaferTetra Groß_sales,Flat White HaferTetra_sales,Caffe Latte HaferTetra_sales,Decaf Espresso Doppio_sales,Decaf Espresso Macchiato Doppio_sales,Hafer Caffè Latte doppelt_sales,Hafer Espresso Macchiato doppelt_sales,Cá Phê Sūa dá_sales,Cappuccino free_sales,Filterkaffee Free_sales,Café Latte Free_sales,Flat White Free_sales,Americano Free_sales,_sales,Getränke_count,Coffee_count,Cappuccino_count,Flat White_count,Cappuccino groß_count,Caffé Latte_count,Filterkaffee_count,Caffé Latte doppelt_count,Espresso Macchiato_count,Espresso single_count,Café Crème_count,Doppio Macchiato_count,Americano_count,Hand Brew_count,Americano groß_count,Café Crème groß_count,Doppio_count,Extra Shot_count,Oat Cappu klein_count,Oat Flat_count,Oat Cappu groß_count,Oat Latte klein_count,Oat Latte groß_count,Hafer Cappuccino Groß_count,Hafer Cappuccino_count,Hafer Flat White_count,Caffè Latte_count,Caffè Latte Groß_count,Hafer Espresso Macchiato_count,Hafer Caffè Latte_count,Hafer Caffè Latte Groß_count,Decaf Caffè Latte Groß *_count,Decaf Cappuccino *_count,Decaf Flat White *_count,Decaf Cappuccino Groß *_count,Decaf Caffè Latte *_count,Hafer Espresso Macchiato dopio_count,Decaf Espresso_count,Decaf doppio_count,Decaf Espresso Macchiato *_count,Decaf Americano_count,Decaf Espresso Macchiato dopio *_count,Espresso Doppio Macchiato_count,Espresso Doppio_count,Espresso Single_count,Decaf Cappuccino_count,Hafer Caffè Latte groß_count,Decaf Caffè Latte_count,Decaf Espresso Single_count,Hafer Espresso Macchiato groß_count,Decaf Cappuccino Groß_count,Decaf Flat White_count,Decaf Espresso Macchiato_count,Decaf Caffè Latte Groß_count,Hafer Food Cappuccino_count,Hafer Food Flat White_count,Hafer Food Cappuccino groß_count,Hafer Food Caffe Latte groß_count,Hafer Food Caffe Latte_count,Decaf Americano Groß_count,Cappuccino HaferTetra_count,Cappuccino HaferTetra Groß_count,Flat White HaferTetra_count,Caffe Latte HaferTetra_count,Decaf Espresso Doppio_count,Decaf Espresso Macchiato Doppio_count,Hafer Caffè Latte doppelt_count,Hafer Espresso Macchiato doppelt_count,Cá Phê Sūa dá_count,Cappuccino free_count,Filterkaffee Free_count,Café Latte Free_count,Flat White Free_count,Americano Free_count,_count
2021-06-19,Saturday,June,2021,24,923.6,465.40000000000003,139.40,45.60,58.80,46.80,18.20,36.00,12.00,0.0,0.0,0.0,36.40,9.20,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80,3.80,0.0,0.0,0.0,3.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,15.60,8.80,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,138,41,12,14,13,7,9,5,0.0,0.0,0.0,13,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,Sunday,June,2021,24,992.8,394.99999999999994,112.20,30.40,16.80,39.60,15.60,12.00,28.80,0.0,0.0,0.0,16.80,13.80,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80,30.60,11.40,0.0,0.0,2.40,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,13.00,4.40,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,119,33,8,4,11,6,3,12,0.0,0.0,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,3,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,Monday,June,2021,25,675.4,354.4,112.20,26.60,21.00,43.20,15.60,4.00,12.00,0.0,0.0,0.0,11.20,4.60,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40,40.80,7.60,0.0,0.0,2.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.80,17.60,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,109,33,7,5,12,6,1,5,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,Tuesday,June,2021,25,734.8,586.2,170.00,34.20,33.60,25.20,15.60,4.00,12.00,0.0,0.0,0.0,44.80,0.0,18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.80,88.40,30.40,0.0,0.0,2.40,25.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,15.60,22.00,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,177,50,9,8,7,6,1,5,0.0,0.0,0.0,16,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26,8,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,10,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23,Wednesday,June,2021,25,582.4,350.20000000000005,139.40,41.80,21.00,28.80,20.80,0.0,9.60,0.0,0.0,0.0,25.20,4.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60,17.00,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,18.20,4.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,106,41,11,5,8,8,0.0,4,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24,Thursday,June,2021,25,732.8,556.0,156.40,72.20,71.40,25.20,15.60,4.00,9.60,0.0,0.0,0.0,33.60,0.0,12.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,16.80,51.00,19.00,0.0,0.0,0.0,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,23.40,13.20,6.80,4.00,0.0,0.0,0.0,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,165,46,19,17,7,6,1,4,0.0,0.0,0.0,12,0.0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,15,5,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,6,2,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-25,Friday,June,2021,25,804.8,656.8,217.60,60.80,58.80,54.00,26.00,24.00,12.00,0.0,0.0,0.0,28.00,23.00,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20,57.80,38.00,0.0,0.0,2.40,21.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.60,6.60,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,191,64,16,14,15,10,6,5,0.0,0.0,0.0,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,10,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-26,Saturday,June,2021,25,1309.0,748.6000000000001,187.00,83.60,109.20,86.40,28.60,24.00,26.40,0.0,0.0,0.0,42.00,18.40,21.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,12.60,20.40,15.20,0.0,0.0,0.0,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,23.40,39.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,225,55,22,26,24,11,6,11,0.0,0.0,0.0,15,4,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,6,4,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,Sunday,June,2021,25,1073.4,505.8,193.80,22.80,29.40,54.00,13.00,12.00,9.60,0.0,0.0,0.0,22.40,23.00,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60,30.60,7.60,0.0,0.0,2.40,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00,13.00,15.40,0.0,4.00,0.0,0.0,6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,151,57,6,7,15,5,3,4,0.0,0.0,0.0,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,7,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,Monday,June,2021,26,768.6,395.5999999999999,78.20,38.00,46.20,46.80,18.20,0.0,12.00,0.0,0.0,0.0,22.40,4.60,12.00,0.0,0.0,1.20,0.0,0.0,0.0,0.0,0.0,8.40,44.20,11.40,0.0,0.0,0.0,10.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,18.20,6.60,3.40,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,120,23,10,11,13,7,0.0,5,0.0,0.0,0.0,8,1,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,13,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-29,Tuesday,June,2021,26,556.4,390.40000000000003,142.80,15.20,25.20,21.60,13.00,0.0,12.00,0.0,0.0,0.0,39.20,4.60,12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20,34.00,22.80,0.0,0.0,0.0,10.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,7.80,8.80,0.0,8.00,0.0,0.0,0.0,0.0,0.0,2.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,119,42,4,6,6,5,0.0,5,0.0,0.0,0.0,14,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-30,Wednesday,June,2021,26,857.0,688.6000000000001,214.20,72.20,46.20,86.40,7.80,12.00,16.80,0.0,0.0,0.0,33.60,0.0,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00,61.20,26.60,0.0,0.0,0.0,28.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,15.60,24.20,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,204,63,19,11,24,3,3,7,0.0,0.0,0.0,12,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,7,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,11,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,Thursday,July,2021,26,905.6,685.4000000000001,210.80,64.60,37.80,57.60,18.20,24.00,16.80,0.0,0.0,0.0,28.00,18.40,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20,112.20,19.00,0.0,0.0,0.0,32.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20,13.20,0.0,4.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,202,62,17,9,16,7,6,7,0.0,0.0,0.0,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,5,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,Friday,July,2021,26,1306.2,811.4,265.20,57.00,71.40,54.00,28.60,8.00,2.40,0.0,0.0,0.0,64.40,9.20,24.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.20,88.40,22.80,0.0,0.0,4.80,10.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,41.60,17.60,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,244,78,15,17,15,11,2,1,0.0,0.0,0.0,23,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,6,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,Saturday,July,2021,26,1412.2,905.8000000000002,261.80,68.40,117.60,75.60,15.60,24.00,14.40,0.0,0.0,0.0,39.20,23.00,33.00,0.0,0.0,2.40,0.0,0.0,0.0,0.0,0.0,21.00,71.40,26.60,0.0,0.0,0.0,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00,31.20,35.20,0.0,4.00,0.0,0.0,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,271,77,18,28,21,6,6,6,0.0,0.0,0.0,14,5,11,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,5,21,7,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,16,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,Sunday,July,2021,26,1053.2,637.5999999999999,163.20,60.80,92.40,36.00,26.00,20.00,14.40,0.0,0.0,0.0,8.40,9.20,21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40,44.20,30.40,0.0,0.0,0.0,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,10.40,17.60,0.0,12.00,0.0,0.0,3.00,4.20,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,183,48,16,22,10,10,5,6,0.0,0.0,0.0,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,8,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,8,0.0,3,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,Monday,July,2021,27,761.2,570.8000000000001,163.20,87.40,63.00,43.20,18.20,8.00,9.60,0.0,0.0,0.0,44.80,9.20,9.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,25.20,23.80,3.80,0.0,0.0,2.40,18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,15.60,4.40,3.40,0.0,0.0,0.0,6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,168,48,23,15,12,7,2,4,0.0,0.0,0.0,16,2,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6,7,1,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,2,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,Tuesday,July,2021,27,841.6,631.5999999999999,197.20,53.20,37.80,61.20,13.00,4.00,9.60,0.0,0.0,0.0,16.80,9.20,15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60,64.60,22.80,0.0,0.0,0.0,18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,23.40,26.40,3.40,0.0,3.60,0.0,6.00,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,188,58,14,9,17,5,1,4,0.0,0.0,0.0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,19,6,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,12,1,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,Wednesday,July,2021,27,624.0,518.0,166.60,76.00,50.40,36.00,13.00,8.00,4.80,0.0,0.0,0.0,30.80,4.60,12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20,23.80,11.40,0.0,0.0,0.0,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,13.00,22.00,10.20,12.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,154,49,20,12,10,5,2,2,0.0,0.0,0.0,11,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,10,3,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-08,Thursday,July,2021,27,854.0,656.8000000000001,173.40,72.20,54.60,32.40,28.60,32.00,24.00,0.0,0.0,0.0,42.00,0.0,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20,81.60,15.20,0.0,0.0,0.0,21.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,23.40,22.00,0.0,4.00,3.60,0.0,0.0,0.0,0.0,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,199,51,19,13,9,11,8,10,0.0,0.0,0.0,15,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,4,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
