;von;bis;;
Datum:;08.06.2020;08.06.2020;;
Enthalt Z;30;30;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2348.10;97.56 %;
Auslagen;;;50.00;2.08 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;8.70;0.36 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;50.00;2.08 %;
19.0%;;;411.00;17.14 %;
7.0%;;;1937.10;80.78 %;
Total;;;2398.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;50.00;2.27 %;
19.0%;;;345.23;15.65 %;
7.0%;;;1810.21;82.08 %;
Total;;;2205.44;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;65.77;34.14 %;
7.0%;;;126.89;65.86 %;
Total;;;192.66;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;278;1745.20;72.77 %;0.00
Maestro;;30;355.30;14.82 %;5.20
MasterCard;;2;32.90;1.37 %;3.50
Mehrzweckgutschein;;5;28.30;1.18 %;0.00
Visa;;4;35.10;1.46 %;0.00
Visa Electron;;9;201.30;8.39 %;0.00
Total;;328;2398.10;100.00 %;8.70
;;;;
Umsatzdetails;;;;;
Aiyana;;;3.80;0.16 %;0.00
Daniel;;;259.10;11.03 %;0.00
Emanuel;;;96.00;4.09 %;0.00
Karo;;;583.60;24.85 %;0.00
Martin;;;15.50;0.66 %;0.00
Robin;;;261.10;11.12 %;1.20
Sebastian;;;1129.00;48.08 %;7.50
Total;;;2348.10;100.00 %;8.70
;;;;
Stornos;;;;;
Kommunikationsfehler;;3;9.90;6.82 %;
Reklamation;;5;17.80;12.27 %;
Training/Testbuchung;;1;3.80;2.62 %;
nicht verfügbar;;3;13.10;9.03 %;
vertippt;;9;39.40;27.15 %;
Änderung durch Gast;;17;61.10;42.11 %;
Total;;38;145.10;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;211;1274.50;53.15 %;
Tisch 1;;13;120.40;5.02 %;
Tisch 10;;6;37.00;1.54 %;
Tisch 11;;15;128.40;5.35 %;
Tisch 12;;8;60.80;2.54 %;
Tisch 2;;16;167.80;7.00 %;
Tisch 20;;13;150.50;6.28 %;
Tisch 3;;17;145.90;6.08 %;
Tisch 4;;16;149.80;6.25 %;
Tisch 5;;10;150.20;6.26 %;
Tisch 6;;1;12.80;0.53 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;556;1585.90;66.13 %;;2;4.80;;554;1581.10
Sonstiges;;39;476.50;19.87 %;;0;0.00;;39;476.50
Speisen;;67;335.70;14.00 %;;0;0.00;;67;335.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;538;1526.90;63.67 %;;2;4.80;;536;1522.10
Röstkaffee;;34;451.50;18.83 %;;0;0.00;;34;451.50
Speisen;;67;335.70;14.00 %;;0;0.00;;67;335.70
Getränke ReCup;;18;59.00;2.46 %;;0;0.00;;18;59.00
Gutscheine;;3;25.00;1.04 %;;0;0.00;;3;25.00
AF Milch;;2;0.00;0.00 %;;0;0.00;;2;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;160;512.00;21.35 %;;0;0.00;;160;512.00
Flat White;0;44;167.20;6.97 %;;0;0.00;;44;167.20
Cappuccino groß;0;36;136.80;5.70 %;;1;3.80;;35;133.00
Caffé Latte klein;0;33;115.50;4.82 %;;0;0.00;;33;115.50
Kuchen Maple Carrot;0;24;115.20;4.80 %;;0;0.00;;24;115.20
Prima Estate 250g;0;10;95.00;3.96 %;;0;0.00;;10;95.00
Prima Estate 500g;0;5;90.00;3.75 %;;0;0.00;;5;90.00
Avocado XUMUS;0;10;75.00;3.13 %;;0;0.00;;10;75.00
Don Pasquale 250g;0;6;63.00;2.63 %;;0;0.00;;6;63.00
Finca Isnul 500g;0;3;60.00;2.50 %;;0;0.00;;3;60.00
Espresso single;0;30;60.00;2.50 %;;0;0.00;;30;60.00
Filterkaffee;0;24;60.00;2.50 %;;0;0.00;;24;60.00
Kaltgetränk;0;21;58.80;2.45 %;;0;0.00;;21;58.80
Americano klein;0;23;57.50;2.40 %;;0;0.00;;23;57.50
Kakao;0;16;56.00;2.34 %;;0;0.00;;16;56.00
Flat White auf Eis;0;13;52.00;2.17 %;;0;0.00;;13;52.00
Erdnuss LIMA BANANA;0;7;45.50;1.90 %;;0;0.00;;7;45.50
Café Crème klein;0;18;45.00;1.88 %;;0;0.00;;18;45.00
Avocado DUKKAH BETA;0;6;45.00;1.88 %;;0;0.00;;6;45.00
ReCup ausgeben;0;44;44.00;1.83 %;;1;1.00;;43;43.00
Espresso Macciato single;0;16;40.00;1.67 %;;0;0.00;;16;40.00
Croissant CREMA LIMA;0;10;35.00;1.46 %;;0;0.00;;10;35.00
Tea;0;9;31.50;1.31 %;;0;0.00;;9;31.50
El Carmen Decaf 250g;0;3;31.50;1.31 %;;0;0.00;;3;31.50
Hand Brew;0;6;27.00;1.13 %;;0;0.00;;6;27.00
Bumbogo 500g;0;1;26.00;1.08 %;;0;0.00;;1;26.00
Caffé Latte groß;0;6;22.80;0.95 %;;0;0.00;;6;22.80
Cappuccino ReCup;0;7;22.40;0.93 %;;0;0.00;;7;22.40
El Moreno 500g;0;1;22.00;0.92 %;;0;0.00;;1;22.00
Finca Isnul 250g;0;2;21.00;0.88 %;;0;0.00;;2;21.00
10€ Gutschein;0;2;20.00;0.83 %;;0;0.00;;2;20.00
El Carmen Decaf 500g;0;1;20.00;0.83 %;;0;0.00;;1;20.00
Croissant pur;0;10;20.00;0.83 %;;0;0.00;;10;20.00
Americano groß;0;6;18.00;0.75 %;;0;0.00;;6;18.00
Espresso Tonic;0;5;17.50;0.73 %;;0;0.00;;5;17.50
Cappuccino groß ReCup;0;4;15.20;0.63 %;;0;0.00;;4;15.20
Bumbogo 250g;0;1;13.50;0.56 %;;0;0.00;;1;13.50
Espresso double;0;5;12.50;0.52 %;;0;0.00;;5;12.50
Papakuchi 250g;0;1;9.50;0.40 %;;0;0.00;;1;9.50
Caffé Latte klein ReCup;0;2;7.00;0.29 %;;0;0.00;;2;7.00
Americano auf Eis ReCup;0;2;5.60;0.23 %;;0;0.00;;2;5.60
5€ Gutschein;0;1;5.00;0.21 %;;0;0.00;;1;5.00
Caffé Latte groß ReCup;0;1;3.80;0.16 %;;0;0.00;;1;3.80
Espresso Macciato double;0;1;3.00;0.13 %;;0;0.00;;1;3.00
Cold Brew;0;1;3.00;0.13 %;;0;0.00;;1;3.00
Café Crème groß;0;1;3.00;0.13 %;;0;0.00;;1;3.00
Americano auf Eis;0;1;2.80;0.12 %;;0;0.00;;1;2.80
Filterkaffee ReCup;0;1;2.50;0.10 %;;0;0.00;;1;2.50
Café Crème klein ReCup;0;1;2.50;0.10 %;;0;0.00;;1;2.50
mit Hafermilch;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup zurücknehmen;0;19;-19.00;-0.79 %;;0;0.00;;19;-19.00
;;;;
